Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP;BEN;TOL;XIL
20/09/2015;8:00:00;34;9;34;3;7;254;0.7;0;0;939;13.3;0;0;0
20/09/2015;9:00:00;34;7;24;3;16;224;0.5;0;0;939;14;0;0;0
20/09/2015;10:00:00;48;7;14;3;22;337;0.6;0;0;940;17.4;0;0;0
20/09/2015;11:00:00;30;6;10;2;29;321;0.9;0;0;940;20.1;0;0;0
20/09/2015;12:00:00;35;6;7;2;40;316;0.9;0;0;940;22.5;0;0;0
20/09/2015;13:00:00;40;5;7;2;46;331;1.1;0;0;940;24.8;0;0;0
20/09/2015;14:00:00;48;7;8;2;74;68;1.3;0;0;940;26;0;0;0
20/09/2015;15:00:00;41;9;6;2;85;296;2.1;0;0;939;27.7;0;0;0
20/09/2015;16:00:00;33;9;5;2;86;339;1;0;0;938;28.6;0;0;0
20/09/2015;17:00:00;32;8;4;2;87;311;1.6;0;0;938;28.6;0;0;0
20/09/2015;18:00:00;39;7;5;2;82;337;1.5;0;0;937;28.6;0;0;0
20/09/2015;19:00:00;32;6;5;2;78;338;1.1;0;0;937;28.2;0;0;0
20/09/2015;20:00:00;26;6;6;2;74;275;1.3;0;0;937;27.3;0;0;0
20/09/2015;21:00:00;41;6;18;2;59;228;0.8;0;0;937;25;0;0;0
20/09/2015;22:00:00;37;5;18;2;57;267;1;0;0;937;23.4;0;0;0
20/09/2015;23:00:00;34;5;11;2;62;274;0.9;0;0;938;22.4;0;0;0
20/09/2015;0:00:00;29;5;11;2;63;176;1.3;0;0;938;22;0;0;0
21/09/2015;1:00:00;37;4;9;2;64;221;1.1;0;0;938;21.5;0;0;0
21/09/2015;2:00:00;37;4;16;2;51;135;0.8;0;0;938;20.6;0;0;0
21/09/2015;3:00:00;41;5;12;2;49;155;0.8;0;0;937;19.7;0;0;0
21/09/2015;4:00:00;39;6;19;2;35;155;0.8;0;0;937;18.5;0;0;0
21/09/2015;5:00:00;34;5;20;2;23;71;0.6;0;0;937;17.5;0;0;0
21/09/2015;6:00:00;30;5;15;2;35;150;0.9;0;0;937;16.8;0;0;0
21/09/2015;7:00:00;23;6;20;2;37;157;1.2;0;0;936;17.4;0;0;0
21/09/2015;8:00:00;39;6;35;7;12;165;1;0;0;937;16.4;0;0;0
21/09/2015;9:00:00;42;6;45;13;2;159;1.7;0;0;937;16.1;0;0;0
21/09/2015;10:00:00;48;6;36;6;29;157;1.7;0;0;937;19.9;0;0;0
21/09/2015;11:00:00;46;6;21;5;42;232;0.9;0;0;937;23.8;0;0;0
21/09/2015;12:00:00;55;6;9;2;65;295;1.1;0;0;937;26.4;0;0;0
21/09/2015;13:00:00;46;6;6;2;76;315;1.5;0;0;937;27.9;0;0;0
21/09/2015;14:00:00;48;6;6;2;78;246;1.7;0;0;936;28.5;0;0;0
21/09/2015;15:00:00;41;5;6;2;78;277;2.5;0;0;936;29.7;0;0;0
21/09/2015;16:00:00;36;5;5;2;76;290;3;0;0;935;30;0;0;0
21/09/2015;17:00:00;36;5;6;2;75;271;2.6;0;0;935;29.5;0;0;0
21/09/2015;18:00:00;48;6;7;2;76;272;2.7;0;0;934;29.4;0;0;0
21/09/2015;19:00:00;31;6;6;2;76;272;2.5;0;0;934;28.8;0;0;0
21/09/2015;20:00:00;38;6;6;2;77;288;2.5;0;0;934;27.4;0;0;0
21/09/2015;21:00:00;38;6;12;2;69;287;1.5;0;0;935;25.1;0;0;0
21/09/2015;22:00:00;42;6;18;2;59;167;0.6;0;0;935;23.2;0;0;0
21/09/2015;23:00:00;46;6;13;2;66;250;0.7;0;0;935;22.3;0;0;0
21/09/2015;0:00:00;39;6;10;2;64;97;0.6;0;0;935;21.7;0;0;0
22/09/2015;1:00:00;31;5;9;2;57;40;0.5;0;0;935;20.8;0;0;0
22/09/2015;2:00:00;36;5;4;2;68;240;1.3;0;0;935;20.9;0;0;0
22/09/2015;3:00:00;33;5;4;2;76;231;1.9;0;0;935;20.8;0;0;0
22/09/2015;4:00:00;30;6;3;2;82;225;2;0;0;935;20;0;0;0
22/09/2015;5:00:00;30;5;3;2;80;221;2.2;0;0;934;19.2;0;0;0
22/09/2015;6:00:00;24;5;3;2;82;219;2.5;0;0;934;18.8;0;0;0
22/09/2015;7:00:00;24;6;7;2;75;230;1.6;0;0;934;17.5;0;0;0
22/09/2015;8:00:00;28;5;22;2;52;224;1.1;0;0;934;15.5;0;0;0
22/09/2015;9:00:00;32;6;29;3;50;252;0.6;0;0;934;16.6;0;0;0
22/09/2015;10:00:00;33;6;28;3;43;9;0.6;0;0;934;19.6;0;0;0
22/09/2015;11:00:00;44;6;14;3;59;257;1.8;0;0;934;22;0;0;0
22/09/2015;12:00:00;0;4;7;2;87;254;2.2;0;0;934;24;0;0;0
22/09/2015;13:00:00;2;3;8;2;78;252;2.5;0;0;934;25.4;0;0;0
22/09/2015;14:00:00;56;4;7;2;72;248;2.4;0;0;934;26.7;0;0;0
22/09/2015;15:00:00;25;3;6;2;69;250;3;0;0;934;27.7;0;0;0
22/09/2015;16:00:00;19;3;7;2;67;246;3;0;0;933;28;0;0;0
22/09/2015;17:00:00;9;3;7;2;68;254;3.2;0;0;933;28;0;0;0
22/09/2015;18:00:00;12;3;5;2;68;249;2.9;0;0;932;27.6;0;0;0
22/09/2015;19:00:00;5;3;6;2;59;275;2.9;0;0;932;27;0;0;0
22/09/2015;20:00:00;14;3;8;2;54;273;2.4;0;0;932;25.2;0;0;0
22/09/2015;21:00:00;9;4;15;2;45;271;1.8;0;0;932;22.7;0;0;0
22/09/2015;22:00:00;14;3;14;2;46;252;1;0;0;933;21;0;0;0
22/09/2015;23:00:00;16;3;7;2;62;203;1;0;0;933;20;0;0;0
22/09/2015;0:00:00;9;3;7;2;70;225;0.9;0;0;934;18.8;0;0;0
23/09/2015;1:00:00;3;3;4;2;76;244;1.7;0;0;934;18.5;0;0;0
23/09/2015;2:00:00;6;3;6;2;62;165;0.9;0;0;934;16.7;0;0;0
23/09/2015;3:00:00;8;3;6;2;57;291;1;0;0;934;15.6;0;0;0
23/09/2015;4:00:00;9;3;7;2;57;159;1.9;0;0;933;15.5;0;0;0
23/09/2015;5:00:00;16;2;7;2;54;157;1.4;0;0;933;14.8;0;0;0
23/09/2015;6:00:00;16;2;7;2;48;354;0.5;0;0;933;13.1;0;0;0
23/09/2015;7:00:00;3;2;13;2;45;168;0.7;0;0;933;13;0;0;0
23/09/2015;8:00:00;2;2;25;2;33;159;1;0;0;933;12.8;0;0;0
23/09/2015;9:00:00;15;2;23;2;38;164;1.6;0;0;933;14.3;0;0;0
23/09/2015;10:00:00;9;3;50;32;9;24;0.6;0;0;934;16.4;0;0;0
23/09/2015;11:00:00;24;2;17;3;40;352;0.9;0;0;934;18.3;0;0;0
23/09/2015;12:00:00;25;3;9;2;58;27;1.5;0;0;935;21.4;0;0;0
23/09/2015;13:00:00;32;2;7;2;69;23;1.7;0;0;935;23.9;0;0;0
23/09/2015;14:00:00;20;2;6;2;69;20;1.8;0;0;934;25.2;0;0;0
23/09/2015;15:00:00;9;2;6;2;70;19;1.8;0;0;934;26.1;0;0;0
23/09/2015;16:00:00;9;2;6;2;72;93;1.6;0;0;934;26.6;0;0;0
23/09/2015;17:00:00;2;3;6;2;77;20;2.3;0;0;933;26.1;0;0;0
23/09/2015;18:00:00;10;3;6;2;75;19;1.9;0;0;933;26;0;0;0
23/09/2015;19:00:00;4;4;6;2;72;7;1.8;0;0;933;25.6;0;0;0
23/09/2015;20:00:00;22;4;9;2;66;25;1.8;0;0;934;24.3;0;0;0
23/09/2015;21:00:00;19;5;17;2;55;45;1.1;0;0;934;22.6;0;0;0
23/09/2015;22:00:00;36;4;18;2;49;43;1.1;0;0;935;21.1;0;0;0
23/09/2015;23:00:00;13;3;15;2;48;46;1.2;0;0;935;20.7;0;0;0
23/09/2015;0:00:00;23;3;6;2;51;47;1.2;0;0;936;20;0;0;0
24/09/2015;1:00:00;3;3;7;2;47;50;0.6;0;0;936;18.7;0;0;0
24/09/2015;2:00:00;13;3;5;2;49;92;1.6;0;0;936;18.9;0;0;0
24/09/2015;3:00:00;13;3;12;3;37;319;0.6;0;0;936;16.5;0;0;0
24/09/2015;4:00:00;3;2;10;2;34;194;1;0;0;936;15.2;0;0;0
24/09/2015;5:00:00;10;3;7;2;44;112;0.9;0;0;936;15.7;0;0;0
24/09/2015;6:00:00;17;3;11;2;39;19;0.8;0;0;936;14.6;0;0;0
24/09/2015;7:00:00;10;2;15;2;31;128;0.9;0;0;936;13.9;0;0;0
24/09/2015;8:00:00;2;2;21;2;28;69;0.7;0;0;936;13.9;0;0;0
24/09/2015;9:00:00;2;3;41;11;7;31;0.7;0;0;936;13.3;0;0;0
24/09/2015;10:00:00;8;3;23;5;19;354;0.7;0;0;936;15.8;0;0;0
24/09/2015;11:00:00;9;3;18;4;23;20;0.7;0;0;937;18.5;0;0;0
24/09/2015;12:00:00;13;4;8;2;46;48;2.4;0;0;937;20.9;0;0;0
24/09/2015;13:00:00;28;4;5;2;58;68;2.2;0;0;937;22.1;0;0;0
24/09/2015;14:00:00;17;3;6;2;59;37;1.9;0;0;937;23.7;0;0;0
24/09/2015;15:00:00;6;3;5;2;63;344;1.1;0;0;937;25.4;0;0;0
24/09/2015;16:00:00;2;3;4;2;67;285;1.8;0;0;936;26.2;0;0;0
24/09/2015;17:00:00;2;3;4;2;70;316;1.3;0;0;936;26.3;0;0;0
24/09/2015;18:00:00;20;3;4;2;72;18;1.4;0;0;935;26.1;0;0;0
24/09/2015;19:00:00;3;4;6;2;69;343;1.2;0;0;935;25.9;0;0;0
24/09/2015;20:00:00;7;4;8;2;65;22;1.2;0;0;935;24.5;0;0;0
24/09/2015;21:00:00;25;4;22;2;53;64;0.8;0;0;936;22.2;0;0;0
24/09/2015;22:00:00;33;3;17;2;58;73;0.9;0;0;936;21.2;0;0;0
24/09/2015;23:00:00;28;2;27;2;47;60;0.6;0;0;937;20;0;0;0
24/09/2015;0:00:00;23;2;19;2;50;163;1.2;0;0;937;19.9;0;0;0
25/09/2015;1:00:00;21;14;15;2;51;165;2;0;0;937;19;0;0;0
25/09/2015;2:00:00;14;14;16;2;48;164;2;0;0;937;17.8;0;0;0
25/09/2015;3:00:00;11;19;16;2;44;156;0.8;0;0;937;16;0;0;0
25/09/2015;4:00:00;30;43;23;2;33;154;1.4;0;0;937;15.6;0;0;0
25/09/2015;5:00:00;7;19;17;2;31;238;0.6;0;0;936;13.3;0;0;0
25/09/2015;6:00:00;2;12;18;2;28;178;1.6;0;0;936;13.4;0;0;0
25/09/2015;7:00:00;2;9;33;2;11;35;0.4;0;0;936;12;0;0;0
25/09/2015;8:00:00;2;9;44;6;4;159;1.2;0;0;936;12.1;0;0;0
25/09/2015;9:00:00;20;7;49;17;10;136;1.3;0;0;936;13.6;0;0;0
25/09/2015;10:00:00;18;8;46;7;27;155;1.3;0;0;937;15.6;0;0;0
25/09/2015;11:00:00;16;25;45;7;39;277;0.8;0;0;937;18.8;0;0;0
25/09/2015;12:00:00;30;108;69;5;79;179;0.8;0;0;937;22.3;0;0;0
25/09/2015;13:00:00;57;48;28;3;67;106;1;0;0;937;25.2;0;0;0
25/09/2015;14:00:00;14;30;16;2;82;200;1.7;0;0;937;26.5;0;0;0
25/09/2015;15:00:00;17;20;8;2;70;191;2.1;0;0;936;27.3;0;0;0
25/09/2015;16:00:00;3;13;7;2;71;28;2.3;0;0;935;28.3;0;0;0
25/09/2015;17:00:00;2;4;6;2;66;46;2.4;0;0;935;28;0;0;0
25/09/2015;18:00:00;19;4;5;2;66;19;1.5;0;0;934;28;0;0;0
25/09/2015;19:00:00;3;4;7;2;67;121;1.3;0;0;934;27.1;0;0;0
25/09/2015;20:00:00;9;4;11;2;61;357;0.8;0;0;935;25.7;0;0;0
25/09/2015;21:00:00;10;5;57;7;24;356;0.6;0;0;935;23;0;0;0
25/09/2015;22:00:00;42;4;48;3;27;142;0.7;0;0;935;22.4;0;0;0
25/09/2015;23:00:00;17;4;47;3;27;180;0.5;0;0;935;20.6;0;0;0
25/09/2015;0:00:00;14;4;69;7;6;112;0.4;0;0;935;18.5;0;0;0
26/09/2015;1:00:00;26;4;41;3;20;283;0.7;0;0;936;17.7;0;0;0
26/09/2015;2:00:00;23;4;26;2;25;158;0.8;0;0;936;16.2;0;0;0
26/09/2015;3:00:00;18;4;17;2;42;159;1.9;0;0;935;18.1;0;0;0
26/09/2015;4:00:00;16;4;14;2;39;166;1.9;0;0;935;16.1;0;0;0
26/09/2015;5:00:00;8;5;11;2;48;160;2;0;0;935;16.4;0;0;0
26/09/2015;6:00:00;16;5;16;2;39;286;0.5;0;0;935;15.1;0;0;0
26/09/2015;7:00:00;3;4;22;2;23;249;0.5;0;0;935;13;0;0;0
26/09/2015;8:00:00;2;3;18;2;37;158;1.7;0;0;935;13.8;0;0;0
26/09/2015;9:00:00;12;4;23;2;36;162;1.7;0;0;935;15.5;0;0;0
26/09/2015;10:00:00;22;6;37;6;31;142;1.3;0;0;935;16.8;0;0;0
26/09/2015;11:00:00;33;7;35;4;57;143;1.1;0;0;936;19.3;0;0;0
26/09/2015;12:00:00;22;7;25;2;77;353;0.6;0;0;936;23.7;0;0;0
26/09/2015;13:00:00;57;25;14;2;68;181;0.8;0;0;936;26.2;0;0;0
26/09/2015;14:00:00;17;7;7;2;67;306;1.5;0;0;935;28.6;0;0;0
26/09/2015;15:00:00;3;6;6;2;74;261;1.4;0;0;935;29.1;0;0;0
26/09/2015;16:00:00;12;8;5;2;79;5;1.4;0;0;934;29.4;0;0;0
26/09/2015;17:00:00;2;6;5;2;77;55;2.4;0;0;934;27.9;0;0;0
26/09/2015;18:00:00;2;5;5;2;74;211;2.8;0;0;934;27.5;0;0;0
26/09/2015;19:00:00;16;5;3;2;78;211;3.6;0;0;934;25.8;0;0;0
26/09/2015;20:00:00;22;5;6;2;74;228;1.7;0;0;934;24.7;0;0;0
26/09/2015;21:00:00;17;5;21;2;58;210;0.9;0;0;935;23.7;0;0;0
26/09/2015;22:00:00;18;6;33;2;37;159;0.9;0;0;936;22.7;0;0;0
26/09/2015;23:00:00;22;8;46;3;24;159;1.2;0;0;936;21.4;0;0;0
26/09/2015;0:00:00;20;19;22;2;46;176;1.7;0;0;936;22.1;0;0;0
27/09/2015;1:00:00;17;9;19;2;49;154;1.6;0;0;936;21.5;0;0;0
27/09/2015;2:00:00;29;8;14;2;49;162;2;0;0;936;20.6;0;0;0
27/09/2015;3:00:00;23;5;6;2;60;184;1.9;0;0;936;20.9;0;0;0
27/09/2015;4:00:00;12;4;4;2;60;209;2.8;0;0;936;19.2;0;0;0
27/09/2015;5:00:00;2;4;7;2;41;149;0.6;0;0;936;16.4;0;0;0
27/09/2015;6:00:00;31;4;12;2;43;157;0.6;0;0;935;16.3;0;0;0
27/09/2015;7:00:00;3;4;27;2;22;275;0.7;0;0;936;15.2;0;0;0
27/09/2015;8:00:00;12;5;17;2;28;175;1.7;0;0;936;15.8;0;0;0
27/09/2015;9:00:00;2;8;24;2;35;167;2;0;0;936;17.5;0;0;0
27/09/2015;10:00:00;27;15;22;3;27;148;1.9;0;0;937;16.2;0;0;0
27/09/2015;11:00:00;28;29;18;2;57;161;1.9;0;0;937;19.8;0;0;0
27/09/2015;12:00:00;25;73;17;3;67;160;1.3;0;0;937;23.1;0;0;0
27/09/2015;13:00:00;22;23;9;2;81;133;1.2;0;0;937;25.3;0;0;0
27/09/2015;14:00:00;17;17;8;2;83;20;1.3;0;0;937;26.9;0;0;0
27/09/2015;15:00:00;12;15;8;2;91;341;1.5;0;0;936;28.6;0;0;0
27/09/2015;16:00:00;2;9;5;2;82;27;1.8;0;0;935;28.9;0;0;0
27/09/2015;17:00:00;2;8;5;2;81;21;1.5;0;0;935;27;0;0;0
27/09/2015;18:00:00;9;7;4;2;76;229;4.6;0;0;935;24.2;0;0;0
27/09/2015;19:00:00;42;6;6;2;70;183;1.5;0;0;935;24.6;0;0;0
27/09/2015;20:00:00;20;7;6;2;72;205;2.4;0;0;936;23.4;0;0;0
27/09/2015;21:00:00;8;6;6;2;72;186;2;0;0;936;22.2;0;0;0
27/09/2015;22:00:00;19;5;21;2;51;347;1.1;0;0;936;21.1;0;0;0
27/09/2015;23:00:00;13;4;5;2;61;48;3.7;0;0;938;19.8;0;0;0
27/09/2015;0:00:00;34;24;10;2;57;130;3.2;0;0;937;18.9;0;0;0
28/09/2015;1:00:00;25;24;16;2;50;157;4.2;0;0;937;18.5;0;0;0
28/09/2015;2:00:00;16;8;4;2;63;175;2.8;0;0;937;18.5;0;0;0
28/09/2015;3:00:00;23;13;8;2;56;162;1.7;0;0;937;18.3;0;0;0
28/09/2015;4:00:00;23;15;6;3;57;252;1.7;0;0;938;18.2;0;0;0
28/09/2015;5:00:00;9;7;4;2;68;226;2.3;0;0;937;17.7;0;0;0
28/09/2015;6:00:00;8;6;3;2;76;208;5.1;0;0;937;18;0;0;0
28/09/2015;7:00:00;21;5;5;2;74;211;2.7;0;0;936;18.7;0;0;0
28/09/2015;8:00:00;8;5;10;2;49;29;2;0;0;936;15.8;0;0;0
28/09/2015;9:00:00;8;6;20;2;33;289;0.9;0;0;937;15.3;0;0;0
28/09/2015;10:00:00;8;7;25;5;21;50;0.6;0;0;937;15.6;0;0;0
28/09/2015;11:00:00;10;7;16;4;18;274;1.1;0;0;938;15.8;0;0;0
28/09/2015;12:00:00;15;7;13;3;19;274;1;0;0;938;16.4;0;0;0
28/09/2015;13:00:00;18;12;19;4;26;337;0.6;0;0;938;19.6;0;0;0
28/09/2015;14:00:00;6;22;17;3;42;17;1.1;0;0;938;20.6;0;0;0
28/09/2015;15:00:00;28;19;7;2;64;61;0.9;0;0;937;22.9;0;0;0
28/09/2015;16:00:00;5;7;7;2;67;329;1.2;0;0;936;23.5;0;0;0
28/09/2015;17:00:00;2;7;6;2;67;297;1.7;0;0;935;24.8;0;0;0
28/09/2015;18:00:00;7;6;7;2;70;292;2.4;0;0;935;23.7;0;0;0
28/09/2015;19:00:00;14;6;6;2;71;293;2.5;0;0;935;23.6;0;0;0
28/09/2015;20:00:00;2;21;15;2;64;115;3.1;0;0;936;20.3;0;0;0
28/09/2015;21:00:00;9;11;11;2;62;70;2.3;0;0;937;18.5;0;0;0
28/09/2015;22:00:00;4;8;7;2;68;140;2.4;0;0;937;17.1;0;0;0
28/09/2015;23:00:00;11;6;6;2;69;158;2.7;0;0;937;16.4;0;0;0
28/09/2015;0:00:00;4;9;9;2;63;48;1.3;0;0;936;16.3;0;0;0
29/09/2015;1:00:00;2;15;26;3;41;108;1.7;0;0;936;15.8;0;0;0
29/09/2015;2:00:00;8;8;7;2;54;66;0.8;0;0;936;15;0;0;0
29/09/2015;3:00:00;8;6;5;2;57;89;0.9;0;0;936;15.2;0;0;0
29/09/2015;4:00:00;9;8;18;2;42;146;1.3;0;0;936;15.4;0;0;0
29/09/2015;5:00:00;2;7;7;2;41;37;0.8;0;0;936;13.5;0;0;0
29/09/2015;6:00:00;2;5;8;2;31;294;1;0;0;935;12;0;0;0
29/09/2015;7:00:00;2;5;11;2;19;290;1.3;0;0;935;10.7;0;0;0
29/09/2015;8:00:00;5;4;15;2;11;285;1.1;0;0;935;9.9;0;0;0
29/09/2015;9:00:00;2;5;22;8;6;297;0.9;0;0;935;9.9;0;0;0
29/09/2015;10:00:00;14;6;14;4;11;318;1.2;0;0;935;12.3;0;0;0
29/09/2015;11:00:00;14;4;13;4;17;5;0.8;0;0;935;14;0;0;0
29/09/2015;12:00:00;18;5;8;3;35;27;1.6;0;0;935;15.6;0;0;0
29/09/2015;13:00:00;14;5;7;2;49;16;1.7;0;0;935;17.2;0;0;0
29/09/2015;14:00:00;20;6;7;2;55;8;1.3;0;0;935;18.4;0;0;0
29/09/2015;15:00:00;44;5;6;2;61;19;1.6;0;0;934;19.6;0;0;0
29/09/2015;16:00:00;11;5;5;2;65;22;1.7;0;0;933;20.9;0;0;0
29/09/2015;17:00:00;2;6;5;2;67;35;1.9;0;0;932;21.1;0;0;0
29/09/2015;18:00:00;12;6;5;2;69;45;1.8;0;0;932;20.8;0;0;0
29/09/2015;19:00:00;11;6;6;2;68;24;1.5;0;0;932;20.7;0;0;0
29/09/2015;20:00:00;2;6;8;2;66;39;1.3;0;0;932;19.8;0;0;0
29/09/2015;21:00:00;17;6;46;6;30;275;0.6;0;0;932;18;0;0;0
29/09/2015;22:00:00;29;6;28;3;34;250;1.6;0;0;933;16.5;0;0;0
29/09/2015;23:00:00;14;5;6;2;61;268;1.8;0;0;933;15.7;0;0;0
29/09/2015;0:00:00;19;5;5;2;63;276;1.5;0;0;934;15;0;0;0
30/09/2015;1:00:00;3;5;5;2;60;350;0.7;0;0;934;14.3;0;0;0
30/09/2015;2:00:00;2;4;5;2;61;162;0.8;0;0;934;13.7;0;0;0
30/09/2015;3:00:00;2;4;8;2;59;182;0.7;0;0;933;13.1;0;0;0
30/09/2015;4:00:00;2;4;7;2;60;182;0.6;0;0;933;12.8;0;0;0
30/09/2015;5:00:00;2;5;7;2;54;214;0.6;0;0;933;11.7;0;0;0
30/09/2015;6:00:00;6;4;6;2;55;171;0.6;0;0;933;11.9;0;0;0
30/09/2015;7:00:00;11;4;9;2;52;159;1.2;0;0;933;12.3;0;0;0
30/09/2015;8:00:00;11;4;19;2;44;158;0.8;0;0;934;12.5;0;0;0
30/09/2015;9:00:00;7;5;49;18;10;246;0.7;0;0;934;11.8;0;0;0
30/09/2015;10:00:00;30;6;48;33;2;312;0.3;0;0;935;12.9;0;0;0
30/09/2015;11:00:00;24;5;29;10;23;301;0.9;0;0;935;15.9;0;0;0
30/09/2015;12:00:00;22;5;7;2;55;294;1.4;0;0;936;18.8;0;0;0
30/09/2015;13:00:00;8;6;6;2;62;311;1.2;0;0;936;20.9;0;0;0
30/09/2015;14:00:00;49;6;6;2;65;299;1.5;0;0;936;22.4;0;0;0
30/09/2015;15:00:00;16;5;5;2;69;309;1.4;0;0;936;21.6;0;0;0
30/09/2015;16:00:00;2;5;4;2;72;207;1.3;0;0;935;21.9;0;0;0
30/09/2015;17:00:00;13;5;5;2;71;270;1.7;0;0;935;22.8;0;0;0
30/09/2015;18:00:00;2;5;5;2;71;275;2;0;0;935;22.8;0;0;0
30/09/2015;19:00:00;9;5;9;2;69;268;1.8;0;0;936;22.2;0;0;0
30/09/2015;20:00:00;11;5;15;2;67;215;1;0;0;936;20.2;0;0;0
30/09/2015;21:00:00;20;6;26;2;51;275;0.9;0;0;937;19.2;0;0;0
30/09/2015;22:00:00;13;5;12;2;64;291;1.1;0;0;937;18.9;0;0;0
30/09/2015;23:00:00;5;5;20;2;52;245;0.6;0;0;938;17.4;0;0;0
30/09/2015;0:00:00;16;4;22;3;39;177;0.6;0;0;938;16.2;0;0;0
01/06/2015;1:00:00;17;30;13;2;70;157;2.4;0;0;935;21.6;0;0;0
01/06/2015;2:00:00;16;56;12;2;73;172;2.5;0;0;935;20.8;0;0;0
01/06/2015;3:00:00;24;26;8;2;81;167;2.7;0;0;935;20.2;0;0;0
01/06/2015;4:00:00;21;15;7;2;83;177;3;0;0;935;19.6;0;0;0
01/06/2015;5:00:00;20;9;5;2;84;249;1.3;0;0;935;18.3;0;0;0
01/06/2015;6:00:00;20;5;4;2;86;163;2.5;0;0;935;18.4;0;0;0
01/06/2015;7:00:00;14;3;6;2;77;177;2;0;0;935;17.6;0;0;0
01/06/2015;8:00:00;3;2;9;2;72;174;2.5;0;0;935;17.6;0;0;0
01/06/2015;9:00:00;23;5;17;3;65;166;2.6;0;0;935;18.7;0;0;0
01/06/2015;10:00:00;33;36;25;3;76;157;2.8;0;0;936;20.4;0;0;0
01/06/2015;11:00:00;46;31;14;2;77;135;2.4;0;0;936;22.7;0;0;0
01/06/2015;12:00:00;27;8;13;2;88;151;1.7;0;0;936;25.1;0;0;0
01/06/2015;13:00:00;15;3;15;2;96;272;1.9;0;0;936;27.2;0;0;0
01/06/2015;14:00:00;16;2;15;2;97;269;2;0;0;935;28.4;0;0;0
01/06/2015;15:00:00;10;2;15;2;98;313;1.8;0;0;935;28.9;0;0;0
01/06/2015;16:00:00;16;2;14;2;98;310;2.3;0;0;934;28.5;0;0;0
01/06/2015;17:00:00;14;2;15;2;102;266;1.8;0;0;934;29.1;0;0;0
01/06/2015;18:00:00;21;2;15;2;101;252;2.5;0;0;934;29.3;0;0;0
01/06/2015;19:00:00;11;2;13;2;95;303;2.7;0;0;934;28.7;0;0;0
01/06/2015;20:00:00;19;2;11;2;95;305;2.2;0;0;934;28.2;0;0;0
01/06/2015;21:00:00;16;2;10;2;98;288;1.9;0;0.29;934;27.6;0;0;0
01/06/2015;22:00:00;18;2;9;2;98;183;2.5;0;0;935;25.6;0;0;0
01/06/2015;23:00:00;37;3;9;2;106;198;2.6;0;0;935;24.3;0;0;0
01/06/2015;0:00:00;33;3;6;2;112;187;2.5;0;0;936;22.6;0;0;0
02/06/2015;1:00:00;37;2;5;2;115;183;3.2;0;0.29;936;21.4;0;0;0
02/06/2015;2:00:00;41;2;5;2;116;181;3;0;0;936;20.9;0;0;0
02/06/2015;3:00:00;44;2;5;2;112;178;2.8;0;0;936;20.3;0;0;0
02/06/2015;4:00:00;29;2;4;2;109;182;2;0;0;936;19.7;0;0;0
02/06/2015;5:00:00;28;2;5;2;107;174;2.4;0;0.29;936;19.3;0;0;0
02/06/2015;6:00:00;29;3;5;2;95;171;2.3;0;0;936;18;0;0;0
02/06/2015;7:00:00;26;2;6;2;88;161;2.3;0;0;936;17.4;0;0;0
02/06/2015;8:00:00;24;3;9;2;83;161;1.3;0;0;936;18.1;0;0;0
02/06/2015;9:00:00;32;3;21;3;64;161;1.4;0;0;937;20.2;0;0;0
02/06/2015;10:00:00;40;3;17;3;83;158;1.4;0;0;937;21.9;0;0;0
02/06/2015;11:00:00;50;2;12;2;91;295;0.8;0;0;937;25.5;0;0;0
02/06/2015;12:00:00;23;0;14;0;0;28;1.3;0;0;937;27;0;0;0
02/06/2015;13:00:00;24;0;14;2;99;265;1.5;0;0;937;28.1;0;0;0
02/06/2015;14:00:00;27;4;17;2;104;319;1.3;0;0;937;29.6;0;0;0
02/06/2015;15:00:00;25;16;16;2;122;49;1.3;0;0;936;28.2;0;0;0
02/06/2015;16:00:00;25;41;14;2;138;43;0.8;0;0;936;28.5;0;0;0
02/06/2015;17:00:00;36;30;13;2;123;137;1.6;0;0;936;28.6;0;0;0
02/06/2015;18:00:00;30;6;11;2;117;178;1.3;0;0;936;28.3;0;0;0
02/06/2015;19:00:00;15;5;11;2;119;200;2.2;0;0;935;29;0;0;0
02/06/2015;20:00:00;16;9;10;2;126;51;2;0;0;935;29;0;0;0
02/06/2015;21:00:00;26;10;11;2;113;88;1.7;0;0;936;26.9;0;0;0
02/06/2015;22:00:00;25;20;14;2;98;152;2.2;0;0;936;26;0;0;0
02/06/2015;23:00:00;29;42;16;2;81;166;1.9;0;0;936;25.4;0;0;0
02/06/2015;0:00:00;26;11;11;2;86;167;2.2;0;0;936;24.2;0;0;0
03/06/2015;1:00:00;37;8;8;2;85;143;2.8;0;0;937;23.8;0;0;0
03/06/2015;2:00:00;22;16;7;2;102;134;2.7;0;0;937;24;0;0;0
03/06/2015;3:00:00;21;46;7;2;100;150;3.2;0;0;937;23.3;0;0;0
03/06/2015;4:00:00;29;11;6;2;99;155;2.4;0;0;937;22.5;0;0;0
03/06/2015;5:00:00;19;4;4;2;96;175;1.3;0;0;937;21.1;0;0;0
03/06/2015;6:00:00;12;2;5;2;90;211;0.6;0;0;937;19.4;0;0;0
03/06/2015;7:00:00;17;2;14;2;62;153;0.7;0;0;937;18.3;0;0;0
