Fecha;Hora;PM10;PM25;SO2;NO2;NO;CO;O3;dd;vv;HR;LL;PRB;TMP
07/02/2015;2:00:00;16.25;16;5;46.5;13.5;0.075;19.5;134;0;63.5;0;951.25;-0.35
07/02/2015;3:00:00;20.5;16;4.25;26;4;0.1025;31.25;291;0.1;66.5;0;951.75;-0.725
07/02/2015;4:00:00;16.5;9;4.5;29.25;4.25;0.1225;24.75;184;0;66.9;0;952;-0.975
07/02/2015;5:00:00;14.25;7;4;29.25;4;0.1475;23.25;38;0;71.6;0;951.75;-2.225
07/02/2015;6:00:00;14.5;7;4;26;3.5;0.1525;15.25;130;0;82.425;0;952;-3.25
07/02/2015;7:00:00;14;8;4;27.75;6;0.055;11;65;0;85.6;0;952;-3.525
07/02/2015;8:00:00;16;8.75;4.75;37.25;22.75;0.085;5.25;111;0;89.75;0;952;-4.125
07/02/2015;9:00:00;13.75;6;5.75;30;19.75;0.3075;6.5;97;0;96.35;0;952;-4.375
07/02/2015;10:00:00;15;7.25;4.5;21.75;20.25;0.095;15.75;117;0;85.575;0;953;-3.125
07/02/2015;11:00:00;18.25;12;3.75;12;7.75;0.1075;31;135;0;70.7;0;954;-0.25
07/02/2015;12:00:00;18.25;11;2.5;9.5;6.25;0.1575;40.5;132;0;63.175;0;954;1.925
07/02/2015;13:00:00;15.5;8;3;7.25;4.75;0.0775;53.5;111;0.4;53.65;0;954;3.9
07/02/2015;14:00:00;12.75;4;2;7.5;4.25;0.0725;60.5;109;0.8;45.8;0;954;5.4
07/02/2015;15:00:00;14;3.25;2;9.75;4;0.09;55.75;111;0.9;45.15;0;954;5.325
07/02/2015;16:00:00;13.75;6.25;2.5;12.75;5;0.0975;49.75;111;1.9;47.05;0;954;5.2
07/02/2015;17:00:00;13;8.75;2;11.75;4.5;0.0725;50;112;1.6;46.35;0;954.75;5
07/02/2015;18:00:00;17;6.5;2.25;18;5.5;0.165;44.5;112;1.3;49.1;0;955;4.7
07/02/2015;19:00:00;27.25;23.5;2.25;18.75;4.25;0.085;36.25;115;1;52.95;0;955.75;4.175
07/02/2015;20:00:00;25.75;13;2;26.5;5;0.0575;24.75;110;0.2;56.025;0;956.5;3.925
07/02/2015;21:00:00;18.75;17.75;2;27;4.5;0.065;22.25;97;0;56.675;0;957.25;3.775
07/02/2015;22:00:00;16.25;12;2.25;28;4.5;0.095;19.75;94;0;57.1;0;958;3.55
07/02/2015;23:00:00;15.5;12;2;19;3.25;0.605;32.5;84;0.2;54.9;0;958;3.6
07/02/2015;0:00:00;10;8.25;2;16.5;3;0.6825;34.5;126;0;59.55;0;959;2.9
08/02/2015;1:00:00;13.25;7;2.25;21.5;3.5;0.67;33.5;100;0;62.775;0;959;1.425
08/02/2015;2:00:00;18;9.25;2.25;39.75;4.25;0.5375;16;128;0;68.2;0;959.75;-0.325
08/02/2015;3:00:00;19.25;14.75;2;33.5;5;0.555;18.75;131;0;72.5;0;960;-1.175
08/02/2015;4:00:00;18.75;10;2;24;3;0.4725;23.25;137;0;76.675;0;960;-1.875
08/02/2015;5:00:00;18.75;9;2;22;3.25;0.4675;22.75;131;0;79.5;0;960;-2.275
08/02/2015;6:00:00;17.75;7;2;23.5;3.25;0.5475;18.25;91;0;83.675;0;960;-2.9
08/02/2015;7:00:00;19.5;9;2;20.75;3.25;0.585;19.25;113;0;87.075;0;960;-3.35
08/02/2015;8:00:00;16.5;12;2;27;4.75;0.745;12.5;70;0;87.95;0;960;-3.6
08/02/2015;9:00:00;19;11;2;31.75;13.75;0.655;8;94;0;89.75;0;960.25;-3.9
08/02/2015;10:00:00;20;11.25;2.25;33.75;24.5;0.7475;15.5;28;0;72.35;0;960;-1.05
08/02/2015;11:00:00;19;14;2;15.25;7.75;0.6525;41.5;83;0;58.3;0;960.5;1.55
08/02/2015;12:00:00;18.5;7;2;11;5.5;0.6875;51.5;42;0;51.5;0;961;3.3
08/02/2015;13:00:00;18.75;8.25;2.25;11.75;6.25;0.575;49.75;93;0;48.45;0;960.25;5.15
08/02/2015;14:00:00;19;14;2;14.75;8;0.6375;50.75;250;0;45.325;0;959.75;6.175
08/02/2015;15:00:00;20.25;9;2;15.75;6.5;0.56;64.25;208;0;37.25;0;958.5;7.95
08/02/2015;16:00:00;21;7;2;12.5;4.75;0.5675;75;212;0;34.125;0;958;9.25
08/02/2015;17:00:00;17.75;8;2;9.5;3.75;0.4975;80.5;163;0.1;34.1;0;957;9.675
08/02/2015;18:00:00;12.75;8;2.25;11.75;3.25;0.4925;78.25;155;0;34.575;0;957;10.1
08/02/2015;19:00:00;15.5;8.25;2.25;42.25;7.75;0.68;43.75;158;0;36.325;0;957;9.275
08/02/2015;20:00:00;20;14;2.5;67.5;17.75;0.68;22.75;352;0.1;44.525;0;957.5;6.7
08/02/2015;21:00:00;24.75;16;2;49.75;7.25;0.7175;31.75;277;0;51.45;0;958;5.05
08/02/2015;22:00:00;21.75;12;2;46.75;6.5;0.765;32.5;279;0;55.8;0;958;3.725
08/02/2015;23:00:00;21;14.25;2;63.25;17.25;0.99;13;190;0;62.275;0;958;2.475
08/02/2015;0:00:00;29;19.25;2.25;70;30.25;0.935;6.75;29;0;68.075;0;958;1.3
09/02/2015;1:00:00;29.25;21;2.25;57.5;11.25;0.845;10.5;65;0;73.05;0;958;0.35
09/02/2015;2:00:00;30.25;24.75;2;47.5;6.75;0.6525;13.75;320;0;75.525;0;958;-1.86265E-09
09/02/2015;3:00:00;28.25;18;2;32.5;4.5;0.575;21.25;297;0;76.275;0;958;-0.175
09/02/2015;4:00:00;25.5;19.75;2.25;33.25;5;0.585;19.25;302;0;78.275;0;958;-0.6
09/02/2015;5:00:00;21.25;13.25;2.25;29.5;5.5;0.65;20;307;0;79.525;0;958;-1
09/02/2015;6:00:00;20.25;15;2;27.75;4;0.7825;18.75;295;0;80.525;0;958;-1.3
09/02/2015;7:00:00;22.25;15;2.25;42.5;22;0.6675;7.75;183;0;82.025;0;958;-1.775
09/02/2015;8:00:00;24.25;10.25;2.5;46.25;41.25;0.53;6.25;110;0;89.725;0;958;-3.05
09/02/2015;9:00:00;26.25;16.75;2;37.25;35.5;0.6425;10;112;0;96.65;0;959;-3.475
09/02/2015;10:00:00;49.75;37;2;29.75;25;0.485;15.5;143;0;82.1;0;959.5;-1.45
09/02/2015;11:00:00;35.75;9;2;13.75;6.75;0.455;44.5;110;1.1;63.6;0;960;1.825
09/02/2015;12:00:00;20;8.25;2;15.25;6.75;0.4025;45.25;94;1.8;58.925;0;960;3.025
09/02/2015;13:00:00;20.5;18;2;10.75;5.75;0.295;57.25;98;2.2;55;0;960;6.325
09/02/2015;14:00:00;20.25;17.75;2;8.5;4.25;0.305;79;127;4.2;49.2;0;959;9.9
09/02/2015;15:00:00;28.75;15;2;6.75;4;0.2625;83.75;136;4.9;45.75;0;958.75;10.525
09/02/2015;16:00:00;29.5;12;2.25;6.75;4;0.2775;82.75;118;4.8;46.05;0;958;10.875
09/02/2015;17:00:00;27.75;12;2;6.75;3;0.2875;84.75;139;3.7;45.975;0;958;10.7
09/02/2015;18:00:00;24.75;11;2.5;8.25;3;0.3575;83.25;129;4.2;47.625;0;958;10.675
09/02/2015;19:00:00;21.75;10;2.25;10;3;0.3;77.25;114;4.1;53.375;0;959;9.3
09/02/2015;20:00:00;17.75;11;2;13.25;3;0.4525;66;108;2.7;59.775;0;959.25;7.925
09/02/2015;21:00:00;18.5;11;2;14.5;3;0.415;61.5;113;1.4;63.025;0;960.25;6.75
09/02/2015;22:00:00;20.75;10.25;2;14.25;3;0.44;60.5;108;1.2;65.7;0;961;5.75
09/02/2015;23:00:00;20.25;14.75;2;10.5;2.75;0.445;66.75;112;1.8;67.475;0;961;5.05
09/02/2015;0:00:00;22;7.25;2;9;3;0.3875;62;97;1.8;72.875;0;961;4
10/02/2015;1:00:00;25.5;13;2;11;3;0.4875;53;88;1.4;80.3;0;961;2.875
10/02/2015;2:00:00;25.75;7.25;2;9.75;2.5;0.4275;46.75;135;0;85.675;0;961;1.8
10/02/2015;3:00:00;23.75;18.75;2;11.5;3;0.4675;38.25;112;0;92.525;0;960.25;0.75
10/02/2015;4:00:00;19.25;12;2;19.5;3;0.6475;25;111;0;97.3;0;960;0.275
10/02/2015;5:00:00;19.5;15.75;2;15.25;3;0.695;31.5;134;0;92.725;0;960;0.9
10/02/2015;6:00:00;19.75;9;2;14;3;0.6775;35.25;115;0;88.925;0;960;1.2
10/02/2015;7:00:00;20.25;10.25;2;22.75;3.5;0.61;23.75;108;0;91.75;0;960;0.7
10/02/2015;8:00:00;26;10.75;2;30.75;5;0.615;14.75;117;0;94.4;0;960;0.675
10/02/2015;9:00:00;27;9;2;36.5;10;0.6825;11;128;0;94.5;0;960.5;0.575
10/02/2015;10:00:00;29;10.25;2.25;32;8.5;0.675;22.25;119;0.2;89.075;0;961;1.45
10/02/2015;11:00:00;28.5;12.75;2.25;18.75;6.25;0.57;45.25;113;0.6;77.425;0;961;2.975
10/02/2015;12:00:00;21.25;8;2;13.5;5;0.6575;58.5;104;0.9;70.125;0;960.5;5.2
10/02/2015;13:00:00;23.75;7;2;10.75;4.5;0.5675;66;99;1.5;66.95;0;960;6.95
10/02/2015;14:00:00;23;10;2;8.5;3.5;0.5325;80.25;101;0.6;57.15;0;959.25;9.675
10/02/2015;15:00:00;19.75;9;2;9.5;3.75;0.5525;84.75;137;1.3;49.475;0;958;10.275
10/02/2015;16:00:00;17.75;6;2;6.5;3.25;0.58;93;130;1.2;41.05;0;957.25;11.5
10/02/2015;17:00:00;15.75;4;2.25;6;3;0.5275;93.5;129;1.4;39.125;0;957;12.15
10/02/2015;18:00:00;13;5.25;2;9.5;3;0.58;89.25;111;1.4;40.3;0;957;11.125
10/02/2015;19:00:00;12;7;2.25;19.75;3;0.535;72.5;135;0.7;46.65;0;957;9.725
10/02/2015;20:00:00;19;7.75;2;32.25;3;0.6025;53.75;138;0.4;54.4;0;957;8.65
10/02/2015;21:00:00;19.25;6;2;50.75;5.5;0.6575;32.5;111;0.2;60.125;0;958;7.575
10/02/2015;22:00:00;17;6.75;2;26.25;3.5;0.735;52.5;91;0.6;63.425;0;958;7.05
10/02/2015;23:00:00;15.75;5;2.25;19.75;3.25;0.6075;52.25;90;0.7;67.025;0;958;6.45
10/02/2015;0:00:00;17;6;2;12;3;0.5975;57.5;86;1.1;69.2;0;958;6.25
11/02/2015;1:00:00;16.75;5;2;9.75;3;0.665;57.25;93;1.2;71.875;0;958;6.075
11/02/2015;2:00:00;15.25;4;2;8.5;2.75;0.69;58;92;0.9;71.85;0;958;5.775
11/02/2015;3:00:00;15.75;8;2;6.75;3;0.6;58.25;92;1.1;72.975;0;957;5.6
11/02/2015;4:00:00;23;6.75;2;8.25;2.75;0.73;48.25;112;0;81.2;0;957;4.45
11/02/2015;5:00:00;20.75;5;2;12;3;0.6925;39;115;0;86.5;0;957;3.925
11/02/2015;6:00:00;19.5;7;2.25;9.5;2.5;0.67;40;130;0;90.875;0;957;3.675
11/02/2015;7:00:00;20.25;9;2;9.5;3;0.7125;41.25;120;0.2;93.3;0;957;3.85
11/02/2015;8:00:00;22;9;2;29;3.75;0.685;17.5;133;0;97.025;0;957;3.475
11/02/2015;9:00:00;26.25;10.5;2.25;46;17.5;0.75;6.25;130;0;98.425;0;957;3.575
11/02/2015;10:00:00;34.5;22;2;51;35.5;0.7925;7;120;0;96.625;0;957.75;3.975
11/02/2015;11:00:00;33.5;16;2;34;13.75;0.7;17.75;117;0;93.775;0;958;4.7
11/02/2015;12:00:00;33.5;12;2;17.5;5.75;0.6625;31.75;114;0;88.95;0;958;5.7
11/02/2015;13:00:00;32.5;16.25;2.25;15.25;6.25;0.5975;37.5;87;0.1;78.5;0;957.75;7.1
11/02/2015;14:00:00;40.5;25.75;2.25;11;5.25;0.5725;52.75;116;0.1;66.025;0;957;9.1
11/02/2015;15:00:00;34.5;17.75;2;6.5;3.75;0.525;75.25;93;0.6;54;0;956;10.825
11/02/2015;16:00:00;30;11.75;2;5.5;3;0.4875;89.25;116;0.1;46.275;0;955.25;11.95
11/02/2015;17:00:00;31.75;11;2;7.75;3;0.545;84.75;93;0.4;46.075;0;955;12.25
11/02/2015;18:00:00;37;11;2;13.5;3;0.5775;81.75;86;0.5;46.725;0;955;11.35
11/02/2015;19:00:00;36.25;15.75;2;23.5;3;0.545;71.5;65;0.5;47.5;0;955;10.5
11/02/2015;20:00:00;35.25;11.25;2;28;3;0.6175;60.75;73;0.4;52.125;0;955.25;9.575
11/02/2015;21:00:00;43;15.75;2.5;48.5;4;0.7125;34.75;154;0;57.225;0;956;8.35
11/02/2015;22:00:00;45.25;14;2.5;72;16.25;0.8;10.25;114;0;63.725;0;956;7.05
11/02/2015;23:00:00;48;13.25;2.25;70.5;23;0.7325;5.75;100;0;72.7;0;956;5.65
11/02/2015;0:00:00;46.25;15.25;2;65.25;20;0.7325;5;69;0;77.7;0;956;5.075
12/02/2015;1:00:00;42.75;17.75;2;61.5;30.25;0.79;4.5;125;0;86.525;0;956;4.175
12/02/2015;2:00:00;40.75;12.25;2;49.75;16.5;0.79;5.5;92;0;96.1;0;956;3.475
12/02/2015;3:00:00;40;16;2.25;40.5;9;0.6975;5.75;14;0;99.575;0;956;2.7
12/02/2015;4:00:00;38;12.25;2.25;33.75;6.75;0.76;6;41;0;100;0;956;2.4
12/02/2015;5:00:00;32.5;17.75;2.5;32.75;14.25;0.68;4.5;317;0;99.725;0;955;3
12/02/2015;6:00:00;35.75;14.25;2.25;34.75;10.5;0.7575;4.75;289;0;96.275;0;955;3.425
12/02/2015;7:00:00;36.5;21;2.25;38;9.25;0.67;5.5;310;0;95.6;0;955.25;3.65
12/02/2015;8:00:00;38.75;22.75;2.25;45.25;42;0.8125;5;233;0;92.675;0;956;4.175
12/02/2015;9:00:00;43.5;19;3;50.75;70.5;1.0625;5.25;266;0;91.875;0;956.25;4.375
12/02/2015;10:00:00;50.75;22.5;4;57.5;93.25;1.115;7;295;0;87.55;0;957;5.125
12/02/2015;11:00:00;60.25;34.75;2.75;44.25;48.25;0.93;12;281;0;79.9;0;957;6.575
12/02/2015;12:00:00;60.25;26;2;42.75;28.25;0.755;17.5;87;0;72.05;0;957.25;8.425
12/02/2015;13:00:00;56.75;26;2;27.75;17.75;0.715;32.5;68;0;65.675;0;957;10.325
12/02/2015;14:00:00;49.75;28.75;2.25;21.5;8.75;0.64;45;3;0;62.325;0;957;10.8
12/02/2015;15:00:00;43.75;21;2;10.75;4.5;0.5825;67.25;137;0.1;53.85;0;956;12.1
12/02/2015;16:00:00;42.75;19;2;13.75;5;0.595;68.25;147;0;47.775;0;956;13.2
12/02/2015;17:00:00;43.75;22;2;18.25;5.5;0.5325;66.25;224;0;46.175;0;956;13.3
12/02/2015;18:00:00;42.75;19.75;2;25.5;6.75;0.54;60.5;21;0;46.425;0;956;13.275
12/02/2015;19:00:00;38.75;21.75;2.25;33.5;4.5;0.54;50;108;0;49.275;0;956.25;12.325
12/02/2015;20:00:00;42.75;15.25;2.75;74;33.75;0.685;19;161;0;56.675;0;957.5;10.3
12/02/2015;21:00:00;61.75;21.5;4;103;122.75;1.0975;6.25;54;0;65.8;0;958;8.275
12/02/2015;22:00:00;73;33;5;104;127.5;1.075;6;36;0;76.85;0;958.5;6.05
12/02/2015;23:00:00;71.5;33;3.75;92.75;109.75;1.025;6;66;0;79.7;0;959;5.35
12/02/2015;0:00:00;62.5;31;2.5;66.5;55.25;0.9325;5.5;66;0;82.1;0;959;4.5
13/02/2015;1:00:00;53;25.75;2.25;54.5;23.25;0.93;5.25;49;0;87.5;0;959;3.7
13/02/2015;2:00:00;48.75;19;2;43.5;15.75;0.7;5.5;44;0;95.9;0;958.25;2.9
13/02/2015;3:00:00;43;17.75;2;39.25;11;0.85;7.25;45;0;97.75;0;958.75;2.6
13/02/2015;4:00:00;39.5;14;2.25;33.25;8;0.8775;9.75;11;0;98.875;0;959;2.4
13/02/2015;5:00:00;35.25;11.25;2.25;31.75;12.75;0.82;5.75;212;0;100;0;959;1.45
13/02/2015;6:00:00;28;17.75;2;28.75;8.75;0.7775;6.25;45;0;100;0;959;0.975
13/02/2015;7:00:00;28.75;13;2;32;32.75;0.83;5;93;0;100;0;959;0.3
13/02/2015;8:00:00;31.5;12;2.25;32;42.5;0.835;5.25;109;0;100;0;959.75;-0.5
13/02/2015;9:00:00;23.25;11;2.25;28.75;24.75;0.845;7;115;0;100;0;960;-0.95
13/02/2015;10:00:00;15.5;11;2.25;24.25;24;0.7375;10.25;118;0;100;0;960;-0.6
13/02/2015;11:00:00;14;11.25;2.25;20.75;23.5;0.755;16.25;118;0;100;0;960;1.85
13/02/2015;12:00:00;23.5;17;2;18.25;11.5;0.655;27.25;114;0;90.725;0;960;6.6
13/02/2015;13:00:00;35.25;18.5;2;27.5;16.5;0.7025;43.5;286;0.3;60.15;0;959.25;11
13/02/2015;14:00:00;44;20.75;2;16.5;7;0.5925;77;291;2.6;52.225;0;958.5;12.575
13/02/2015;15:00:00;38.75;17.75;2.25;17;7;0.5125;85.25;293;3.8;44.7;0;957.75;13.45
13/02/2015;16:00:00;29;10;2.25;14.5;6.25;0.545;86.5;293;3.6;40.9;0;957;13.9
13/02/2015;17:00:00;23.5;11;2;13.25;5.5;0.505;91;296;4.3;39.4;0;957;13.9
13/02/2015;18:00:00;21.5;8;2.25;16.5;5.5;0.535;87.25;300;3.1;38.95;0;957;13.7
13/02/2015;19:00:00;17.25;9;2;22;5;0.5725;78;296;2.2;43.55;0;957;12.675
13/02/2015;20:00:00;11.25;10;2.25;30.25;5.75;0.61;63.75;290;1.2;50.8;0;958;11.575
13/02/2015;21:00:00;14.75;7;2.25;26.75;5.25;0.6175;67.25;280;1.7;54.875;0;958;11.05
13/02/2015;22:00:00;17.5;9;2;33.25;5.5;0.6975;54.75;291;0.4;57.675;0;958;10.15
13/02/2015;23:00:00;17.75;11;2.75;28.75;5;0.6825;58.25;287;1;56.125;0;958;9.675
13/02/2015;0:00:00;18.5;9;2;14.75;3.5;0.6225;71.75;291;0.8;61.55;0;958;9.575
14/02/2015;1:00:00;17;9;2;12.75;3;0.6225;67.25;285;0.6;86.85;0;958;8.4
14/02/2015;2:00:00;13.75;9;2;17.25;3.75;0.685;56.5;310;0.2;97.95;0;957.25;8.125
14/02/2015;3:00:00;12.25;4.75;2.25;8.75;3;0.58;65.5;307;0.3;86.45;0;957;9.075
14/02/2015;4:00:00;10.75;2;2;7.75;3;0.6475;63.5;279;0.1;84.575;0;957;9.275
14/02/2015;5:00:00;10.5;3;2;9.5;3;0.6725;59;311;0;89.875;0;956.25;9.075
14/02/2015;6:00:00;11.75;5;2;7.5;3;0.69;61;313;0.2;91.775;0;956;9.125
14/02/2015;7:00:00;9.5;6;2.25;7.5;3;0.6375;63.75;294;0.4;88.3;0;956;9.375
14/02/2015;8:00:00;6.75;8;2;15.25;3.25;0.6725;52.25;290;0;91.9;0;956;9.275
14/02/2015;9:00:00;6.75;6.75;2;12.75;3.75;0.625;60.25;295;0.6;93.7;0;956.25;9.4
14/02/2015;10:00:00;9.5;2;2;14.75;4.25;0.7125;61.5;291;0.8;90.575;0;957;9.5
14/02/2015;11:00:00;11.25;4;2;14;5;0.5875;64;298;1.8;87.075;0;957;9.65
14/02/2015;12:00:00;11.75;9;2;10.25;5.25;0.595;73.25;305;3;71.425;0;956;11.3
14/02/2015;13:00:00;16.5;9;2;10.75;5.5;0.5775;76.25;292;2.9;61.925;0;956;12.05
14/02/2015;14:00:00;13.25;7;2.25;10.75;5;0.525;80.75;307;3.7;55.325;0;955.25;12.75
14/02/2015;15:00:00;14.5;4;2.25;10;5;0.365;82.75;306;3.5;48.75;0;954.5;13.675
14/02/2015;16:00:00;15.75;3;2.25;9;4.25;0.44;81.75;307;4;51.5;0;954;12.85
14/02/2015;17:00:00;16.25;3.25;2.25;10.25;4.75;0.4675;79.5;294;3.2;55.55;0;953.25;12.35
14/02/2015;18:00:00;15.75;6;2.25;13.25;5.25;0.485;75.5;295;3.5;60.525;0;953;11.5
14/02/2015;19:00:00;19.5;7.25;2.25;12;4.5;0.5375;76.75;293;3.1;63.75;0;953;11.225
14/02/2015;20:00:00;20.75;5.25;2;14.25;4;0.535;73.25;297;2.2;67.075;0;953;10.65
14/02/2015;21:00:00;21.25;15;2.25;14.5;4.5;0.54;74;286;3.5;67.45;0;953.25;10.5
14/02/2015;22:00:00;23.25;17.75;2;17.5;4.25;0.565;67.25;277;1.1;71.525;0;953;10.25
14/02/2015;23:00:00;21.5;6;2;24.75;4.5;0.64;54.75;275;0.2;72.875;0.35;952.5;10.175
14/02/2015;0:00:00;19.25;7;2;15;3.5;0.67;63;285;0.5;78.1;0.71;952;9.975
15/02/2015;1:00:00;15.75;5.75;2.25;25.25;4;0.575;46.75;271;0;95.85;0.7;951;9.2
15/02/2015;2:00:00;12.75;3.25;2.5;16.5;3.75;0.66;54.5;320;0;100;0.7;950;9.1
15/02/2015;3:00:00;11.25;7;2;15.75;3;0.5975;46.5;297;0;100;0.35;949.25;8.575
15/02/2015;4:00:00;9.75;8;2;14;3;0.64;48.75;272;0;100;0.35;949;8.4
15/02/2015;5:00:00;7.25;5;2;8.25;3;0.64;53;280;1;100;0;949;8.75
15/02/2015;6:00:00;3.5;5;2.25;4.25;3;0.6925;59.75;285;2;100;0;948.25;9.65
15/02/2015;7:00:00;3.25;3;2.25;4;3;0.7;64;290;2.8;100;0;949;9.95
15/02/2015;8:00:00;8.5;2;2;6.25;3.5;0.7275;61.5;290;2.2;100;0;949;9.775
15/02/2015;9:00:00;9;3;2;7;3.75;0.715;59.25;290;1.7;100;0;949.75;9.6
15/02/2015;10:00:00;6;4;2.25;6.5;4;0.645;60.25;276;2;97.025;0;950.5;9.65
15/02/2015;11:00:00;5.5;4;2;6.25;4.25;0.6875;63.5;294;2.2;87.675;0;951;10.325
15/02/2015;12:00:00;6;3;2.25;7.75;4.5;0.6475;63;290;2.3;82.7;0;951;11.15
15/02/2015;13:00:00;7.25;2;2.5;7.25;5;0.6725;66.5;294;3.1;72.775;0;951;12.25
15/02/2015;14:00:00;8;2;2;7.25;4.5;0.615;69.75;293;2.7;62.35;0;951;13.5
15/02/2015;15:00:00;7.25;5.25;2.25;8.5;5;0.5825;72;299;1.8;52.9;0;951;14.225
15/02/2015;16:00:00;5.75;9;2;10.75;5;0.6225;70.5;313;1.4;51.375;0;951;14.6
15/02/2015;17:00:00;6.25;5.75;2;10.25;4.75;0.6525;70.75;299;1;49.7;0;951;14.925
15/02/2015;18:00:00;8.25;2;2.5;11.5;4.75;0.6;70;299;1.4;48.625;0;951.25;15.05
15/02/2015;19:00:00;9;2;2.25;14.25;4;0.6325;66.5;295;1.3;51;0;952.5;14.15
15/02/2015;20:00:00;8.5;2.25;2;20.5;4;0.7225;57.5;279;0.5;52.55;0;953.25;13.225
15/02/2015;21:00:00;8;7.75;2.25;36.5;5.75;0.7525;39;287;0;57;0;954;12.225
15/02/2015;22:00:00;9.25;5;2.25;29.25;4.75;0.77;44.25;269;0;60;0;954.25;11.375
15/02/2015;23:00:00;10.75;2.25;2;28;4;0.63;45;288;0;62.35;0;955;10.625
15/02/2015;0:00:00;9.25;5;2;12.5;3.25;0.74;54.75;295;0.4;66.8;0;955;9.675
16/02/2015;1:00:00;8;6;2;9.5;3;0.705;53.5;292;0.5;70.3;0;955;8.95
16/02/2015;2:00:00;8;3;2;8.25;3;0.7;50.5;273;0;76.125;0;955.5;7.95
16/02/2015;3:00:00;6.25;2.25;2;10.75;3;0.665;47.75;274;0;76.05;0;956;8.025
16/02/2015;4:00:00;6.25;8;2;8.75;2.5;0.735;42.25;290;0;85.25;0;956;6.875
16/02/2015;5:00:00;7;10;2;15.75;3.75;0.76;29.75;290;0;89.925;0;956;6.275
16/02/2015;6:00:00;6.5;4.75;2;10;3.25;0.6975;34;297;0;95.725;0;956.25;5.675
16/02/2015;7:00:00;6;2;2.25;15.75;4;0.6925;27;296;0;96.175;0;956.25;5.6
16/02/2015;8:00:00;8;4;2;29;15;0.785;13;296;0.1;98.3;0;956.75;5.225
16/02/2015;9:00:00;11.5;6.25;2.25;44.5;38.25;1.0025;7.5;294;0.1;96.2;0;956.75;5.25
16/02/2015;10:00:00;17.5;10;2.25;47;48;0.9225;12;295;0;82.5;0;957;6.8
16/02/2015;11:00:00;30.75;14.75;2.25;27;18.75;0.7525;35.5;293;0.5;72.25;0;957;9.425
16/02/2015;12:00:00;18.75;6.75;2;14;8.25;0.6875;52;301;1;68.125;0;957;10.775
16/02/2015;13:00:00;8;6.25;2;13.75;8.5;0.7;56.25;289;0.9;62.25;0;957;12.2
16/02/2015;14:00:00;14.25;14.75;2;14;7.5;0.6475;62.25;318;1.4;56.425;0;957;13.2
16/02/2015;15:00:00;14.25;9;2.25;18.5;8.5;0.6575;58.25;311;1.1;54.075;0;956.75;13.025
16/02/2015;16:00:00;11.5;7.75;2;15.25;8;0.5975;66;176;0.9;50.175;0;955.5;13.65
16/02/2015;17:00:00;11;5;2.25;16.25;7;0.55;65.5;337;0.9;50.55;0;955.25;13.575
16/02/2015;18:00:00;11.75;6;2.25;20.5;7.25;0.6625;58.25;318;1;54.55;0;956;13.375
16/02/2015;19:00:00;11.25;10;2;22.5;7.5;0.5975;50.25;323;1.5;59.65;0;956;12.55
16/02/2015;20:00:00;15.5;9;2.25;34.25;9.25;0.7125;35.75;313;0.3;66;0;957;11.575
16/02/2015;21:00:00;18.75;9;2;44.75;11;0.78;23;320;0.2;70.275;0;956.5;11.025
16/02/2015;22:00:00;18.5;14.75;2;35.25;6.75;0.84;26.25;287;0.1;73.275;0;956.25;10.275
16/02/2015;23:00:00;19.5;6.25;2;29.5;5.5;0.7825;30.75;293;0;73.55;0;956;9.525
16/02/2015;0:00:00;19.25;9;2;19.75;4;0.69;39.25;298;0;75.425;1.06;956;9.075
17/02/2015;1:00:00;18.5;9;2;9.25;3;0.7075;46.25;287;0;97.2;3.54;956;7.8
17/02/2015;2:00:00;11.75;6;2;8.5;3;0.7075;55.5;295;0;100;0.7;956;7.8
17/02/2015;3:00:00;5.5;4.75;2;3.5;3;0.73;77.25;53;5.3;99.45;3.53;956.25;6.25
17/02/2015;4:00:00;5.25;2;2;2;2.75;0.705;90.5;70;5;95.975;3.54;957;4.65
17/02/2015;5:00:00;7.5;2;2;2;3;0.7725;96.5;70;5.6;83.05;1.05;957.25;5.375
17/02/2015;6:00:00;6.25;3;2;4.75;2.75;0.765;87.75;95;2.1;79.725;0;957.75;5.875
17/02/2015;7:00:00;4.25;4;2;9.75;3;0.7525;76.5;42;1.6;71;0;958.25;6.5
17/02/2015;8:00:00;5.25;6.5;2;13.75;3;0.695;72;76;1.2;60.55;0;959.25;6.75
17/02/2015;9:00:00;6.75;6;2;18.25;3.25;0.6525;67.5;66;1.7;57.425;0;960.25;7.025
17/02/2015;10:00:00;12.75;6;2;31.5;5.75;0.685;47.25;117;0.3;65.3;0;961.25;7.225
17/02/2015;11:00:00;14.75;7.75;2.25;20.5;7;0.61;63;94;2.5;56.625;0;962.25;8.6
17/02/2015;12:00:00;13.25;6;2;14;6.5;0.6225;72.25;83;4.1;50.5;0;963;9.175
17/02/2015;13:00:00;11.25;6;2;6.75;4;0.6125;84.5;84;7.2;42.6;0;963;10.175
17/02/2015;14:00:00;14.75;5.75;2;6.75;4;0.6375;85.75;85;6.8;39.6;0;963;10.875
17/02/2015;15:00:00;13.75;5.25;2;7;4;0.61;87;86;6.4;36.325;0;963;11.725
17/02/2015;16:00:00;12.25;7.25;2;5.5;4;0.5175;89.25;85;6.8;35;0;963;12.4
17/02/2015;17:00:00;12;7.5;2;6;3.5;0.4525;88.25;84;6;35.425;0;963;12.775
