Fecha;Hora;S02;NO;NO2;O3;PM10;dd;vv;TMP;HR;PRB;LL
05/01/2015;5:00:00;2;0.3;5;71;12;108;0.2;11.7;82;1029;0.0
05/01/2015;6:00:00;1;0.2;5;76;12;108;0.2;12.1;80;1029;0.0
05/01/2015;7:00:00;2;0.1;5;75;12;103;0.1;13.8;74;1029;0.0
05/01/2015;8:00:00;3;34.4;35;34;28;43;0.1;16.8;63;1030;0.0
05/01/2015;9:00:00;6;98.0;76;8;39;45;0.2;15.7;68;1030;0.0
05/01/2015;10:00:00;9;66.0;73;14;42;46;0.3;16.4;66;1030;0.0
05/01/2015;11:00:00;12;16.1;39;44;26;49;0.4;16.9;65;1029;0.0
05/01/2015;12:00:00;4;1.2;9;75;11;54;0.5;16.9;66;1029;0.0
05/01/2015;13:00:00;3;0.7;6;82;10;54;0.4;16.6;67;1028;0.0
05/01/2015;14:00:00;2;0.6;6;81;17;55;0.3;16.1;71;1028;0.0
05/01/2015;15:00:00;2;0.0;5;79;22;52;0.2;15.2;75;1027;0.0
05/01/2015;16:00:00;1;0.2;8;71;13;58;0.1;14.0;81;1027;0.0
05/01/2015;18:00:00;1;0.2;12;66;11;115;0.1;13.0;88;1027;0.0
05/01/2015;19:00:00;1;0.1;14;60;21;111;0.1;12.9;88;1027;0.0
05/01/2015;20:00:00;1;0.1;22;55;17;108;0.1;12.5;86;1027;0.0
05/01/2015;21:00:00;1;0.1;18;59;22;100;0.1;12.5;84;1027;0.0
05/01/2015;22:00:00;1;0.1;11;66;20;106;0.1;12.4;83;1027;0.0
05/01/2015;23:00:00;1;0.2;12;64;12;107;0.1;12.2;83;1026;0.0
05/01/2015;0:00:00;2;0.3;25;47;20;109;0.1;11.7;84;1026;0.0
06/01/2015;1:00:00;1;0.2;7;64;13;110;0.1;11.4;85;1025;0.0
06/01/2015;2:00:00;2;0.2;6;65;13;111;0.1;11.6;84;1025;0.0
06/01/2015;3:00:00;2;0.0;9;60;21;110;0.1;12.0;83;1025;0.0
06/01/2015;4:00:00;2;0.0;7;56;7;116;0.0;11.8;83;1024;0.0
06/01/2015;6:00:00;2;0.1;7;59;19;107;0.1;12.3;83;1024;0.0
06/01/2015;7:00:00;2;0.2;6;61;15;108;0.1;12.4;82;1025;0.0
06/01/2015;8:00:00;2;0.4;8;54;16;108;0.1;13.2;81;1025;0.0
06/01/2015;9:00:00;2;1.1;15;49;15;82;0.0;14.1;77;1025;0.0
06/01/2015;10:00:00;2;17.7;53;15;25;55;0.1;14.2;76;1025;0.0
06/01/2015;11:00:00;2;17.7;61;11;33;50;0.1;14.2;76;1025;0.0
06/01/2015;12:00:00;7;12.2;54;22;23;49;0.1;14.5;75;1024;0.0
06/01/2015;13:00:00;3;1.4;23;50;18;51;0.1;14.9;74;1024;0.0
06/01/2015;14:00:00;3;0.3;11;63;18;68;0.1;14.8;70;1024;0.0
06/01/2015;15:00:00;2;0.4;8;54;15;97;0.0;14.4;73;1024;0.0
06/01/2015;16:00:00;2;0.4;14;52;24;102;0.1;13.8;76;1024;0.0
06/01/2015;17:00:00;2;0.0;16;57;14;112;0.1;13.7;74;1025;0.0
06/01/2015;18:00:00;2;0.0;11;65;13;106;0.1;13.9;72;1025;0.0
06/01/2015;19:00:00;2;0.2;31;31;33;111;0.1;13.4;77;1026;0.0
06/01/2015;20:00:00;1;0.5;28;39;35;109;0.1;13.3;76;1026;0.0
06/01/2015;22:00:00;2;0.0;9;57;15;106;0.1;13.4;74;1027;0.0
06/01/2015;23:00:00;1;0.3;11;45;15;107;0.1;12.4;80;1027;0.0
06/01/2015;0:00:00;1;0.2;4;59;14;104;0.2;11.3;83;1027;0.0
07/01/2015;1:00:00;1;0.0;2;65;19;103;0.2;10.7;81;1027;0.0
07/01/2015;2:00:00;1;0.3;2;68;12;104;0.1;10.6;77;1027;0.0
07/01/2015;3:00:00;1;0.0;2;68;19;102;0.2;10.6;77;1027;0.0
07/01/2015;4:00:00;1;0.2;2;63;8;103;0.1;10.5;81;1027;0.0
07/01/2015;5:00:00;1;0.0;5;66;11;100;0.1;10.5;77;1027;0.0
07/01/2015;6:00:00;1;2.1;26;32;23;107;0.2;10.0;79;1028;0.0
07/01/2015;7:00:00;0;2.4;31;20;21;110;0.1;10.0;83;1028;0.0
07/01/2015;8:00:00;2;4.2;22;25;13;64;0.1;14.0;73;1029;0.0
07/01/2015;9:00:00;3;8.2;30;33;17;38;0.1;16.0;61;1030;0.0
07/01/2015;10:00:00;2;10.4;38;40;15;44;0.2;16.6;54;1030;0.0
07/01/2015;11:00:00;3;6.0;26;62;20;43;0.3;16.9;49;1030;0.0
07/01/2015;12:00:00;6;1.9;17;71;16;46;0.2;16.0;49;1029;0.0
07/01/2015;13:00:00;8;1.7;19;66;21;54;0.1;15.9;52;1029;0.0
07/01/2015;14:00:00;3;0.3;7;61;18;59;0.1;15.3;66;1029;0.0
07/01/2015;15:00:00;1;0.2;6;60;21;83;0.0;14.6;68;1029;0.0
07/01/2015;16:00:00;2;0.0;17;50;20;100;0.2;13.6;73;1029;0.0
07/01/2015;17:00:00;1;0.6;34;33;21;107;0.1;12.6;78;1030;0.0
07/01/2015;18:00:00;1;0.6;31;33;24;107;0.1;11.4;83;1030;0.0
07/01/2015;19:00:00;1;0.3;19;44;15;106;0.1;11.3;83;1031;0.0
07/01/2015;20:00:00;0;0.1;12;54;13;107;0.2;11.2;83;1031;0.0
07/01/2015;21:00:00;0;0.2;8;61;14;106;0.2;11.3;81;1031;0.0
07/01/2015;22:00:00;1;0.2;5;65;16;104;0.2;11.5;80;1032;0.0
07/01/2015;23:00:00;1;0.0;4;66;19;105;0.2;11.5;79;1032;0.0
07/01/2015;0:00:00;1;0.3;3;69;15;102;0.1;11.5;78;1032;0.0
08/01/2015;1:00:00;1;0.2;2;68;13;104;0.2;10.8;79;1032;0.0
08/01/2015;2:00:00;1;0.1;2;71;12;107;0.2;10.4;78;1032;0.0
08/01/2015;4:00:00;0;0.1;2;64;16;104;0.2;10.0;81;1033;0.0
08/01/2015;6:00:00;1;0.2;9;57;15;104;0.1;9.6;78;1034;0.0
08/01/2015;7:00:00;0;0.2;3;68;11;92;0.1;11.0;74;1035;0.0
08/01/2015;8:00:00;2;17.1;28;33;21;44;0.0;15.5;61;1035;0.0
08/01/2015;9:00:00;4;66.8;70;15;38;42;0.2;15.4;60;1036;0.0
08/01/2015;10:00:00;3;36.6;65;26;31;46;0.3;16.0;55;1036;0.0
08/01/2015;11:00:00;2;8.7;32;46;21;49;0.4;16.1;59;1036;0.2
08/01/2015;12:00:00;5;9.4;30;47;23;43;0.2;16.2;62;1035;0.0
08/01/2015;13:00:00;4;1.2;11;65;19;66;0.1;16.6;54;1035;0.0
08/01/2015;14:00:00;2;0.5;5;68;13;79;0.1;15.6;60;1036;0.0
08/01/2015;15:00:00;1;0.3;6;65;18;83;0.1;13.8;68;1036;0.0
08/01/2015;16:00:00;0;0.1;17;53;19;102;0.1;11.9;75;1037;0.0
08/01/2015;17:00:00;0;0.2;19;55;18;103;0.1;11.2;78;1037;0.0
08/01/2015;18:00:00;0;0.1;8;71;20;100;0.1;11.0;73;1037;0.0
08/01/2015;19:00:00;1;0.0;3;81;8;110;0.1;11.1;65;1037;0.0
08/01/2015;20:00:00;1;0.2;2;84;9;103;0.2;11.1;57;1038;0.0
08/01/2015;21:00:00;2;0.0;2;86;9;101;0.2;11.3;53;1038;0.0
08/01/2015;22:00:00;1;0.0;2;83;10;106;0.1;11.7;56;1039;0.0
08/01/2015;23:00:00;0;0.2;2;74;12;103;0.2;10.6;73;1039;0.0
08/01/2015;0:00:00;0;0.4;5;68;19;98;0.1;10.2;80;1039;0.0
09/01/2015;1:00:00;0;0.3;4;64;16;108;0.1;9.1;84;1039;0.0
09/01/2015;3:00:00;0;0.2;5;68;12;109;0.2;9.5;80;1039;0.0
09/01/2015;4:00:00;0;0.2;4;72;11;103;0.2;9.9;74;1039;0.0
09/01/2015;5:00:00;0;0.1;4;70;11;101;0.1;10.2;73;1039;0.0
09/01/2015;6:00:00;1;29.2;47;;21;94;0.1;9.8;83;1039;0.0
09/01/2015;7:00:00;0;12.4;34;30;14;100;0.1;9.7;86;1040;0.0
09/01/2015;8:00:00;3;60.4;58;11;23;44;0.2;12.8;69;1040;0.0
09/01/2015;9:00:00;8;94.2;73;9;33;44;0.2;14.3;67;1041;0.4
09/01/2015;10:00:00;6;73.5;71;11;35;44;0.2;15.3;65;1040;0.0
09/01/2015;11:00:00;6;35.1;60;21;32;47;0.2;17.5;59;1040;0.0
09/01/2015;12:00:00;5;1.6;9;72;8;62;0.3;19.0;43;1039;0.0
09/01/2015;13:00:00;2;0.3;5;79;11;70;0.2;18.3;46;1038;0.4
09/01/2015;14:00:00;2;0.1;4;82;12;93;0.1;17.2;49;1039;0.0
09/01/2015;15:00:00;2;0.3;7;79;13;94;0.1;16.2;51;1039;0.0
09/01/2015;16:00:00;1;0.1;13;77;14;99;0.1;14.4;57;1039;0.0
09/01/2015;17:00:00;0;0.1;9;79;15;104;0.2;12.8;59;1039;0.0
09/01/2015;18:00:00;0;0.0;6;81;14;105;0.1;12.7;55;1039;0.0
09/01/2015;19:00:00;1;0.2;26;62;20;102;0.1;12.2;59;1038;0.0
09/01/2015;20:00:00;1;4.1;42;44;14;105;0.1;12.1;58;1038;0.0
09/01/2015;21:00:00;2;20.4;90;4;32;108;0.1;11.3;65;1038;0.0
09/01/2015;22:00:00;1;1.8;49;41;25;102;0.1;11.3;61;1037;0.0
09/01/2015;23:00:00;0;0.0;6;84;17;106;0.1;12.1;57;1037;0.0
09/01/2015;0:00:00;1;0.0;8;80;6;80;0.1;12.5;55;1036;0.0
10/01/2015;1:00:00;0;0.1;3;86;10;94;0.2;13.0;61;1035;0.0
10/01/2015;2:00:00;1;0.0;3;83;13;94;0.2;12.5;64;1035;0.0
10/01/2015;3:00:00;0;0.0;4;80;8;93;0.1;12.2;61;1034;0.0
10/01/2015;4:00:00;1;0.1;4;79;7;104;0.1;12.8;61;1034;0.0
10/01/2015;5:00:00;1;0.3;7;73;11;103;0.2;13.0;63;1034;0.0
10/01/2015;6:00:00;1;0.0;13;65;17;89;0.2;13.2;61;1033;0.0
10/01/2015;7:00:00;1;0.7;18;56;13;71;0.1;14.4;59;1033;0.0
10/01/2015;8:00:00;2;12.4;43;24;13;53;0.1;16.4;57;1033;0.0
10/01/2015;9:00:00;3;17.5;40;35;28;51;0.2;18.1;54;1034;0.4
10/01/2015;10:00:00;1;2.0;11;69;14;53;0.4;18.6;56;1034;0.0
10/01/2015;11:00:00;2;1.0;9;75;19;52;0.4;18.6;60;1032;0.4
10/01/2015;12:00:00;3;1.1;10;76;23;55;0.4;18.4;65;1031;0.0
10/01/2015;13:00:00;4;1.0;9;83;20;65;0.4;17.7;69;1030;0.0
10/01/2015;14:00:00;3;0.4;6;87;29;60;0.4;16.6;75;1030;0.0
10/01/2015;15:00:00;2;0.1;7;87;35;58;0.3;15.6;80;1029;0.0
10/01/2015;16:00:00;2;0.2;7;84;20;64;0.2;14.7;84;1029;0.0
10/01/2015;17:00:00;1;0.1;11;72;31;99;0.1;13.9;87;1029;0.4
10/01/2015;18:00:00;1;0.2;12;60;31;102;0.1;13.0;89;1029;0.0
10/01/2015;19:00:00;1;0.0;10;70;28;95;0.1;12.7;89;1028;0.0
10/01/2015;21:00:00;1;0.1;16;47;29;115;0.1;11.6;91;1027;0.0
10/01/2015;22:00:00;1;0.1;10;58;26;115;0.2;11.7;92;1027;0.0
10/01/2015;0:00:00;1;0.0;6;59;19;80;0.1;11.8;93;1026;0.0
11/01/2015;1:00:00;0;0.0;4;62;;114;0.1;11.4;93;1025;0.0
11/01/2015;2:00:00;1;0.2;9;57;;113;0.1;11.0;93;1025;0.2
11/01/2015;3:00:00;1;0.0;6;61;;113;0.1;10.9;93;1024;0.0
11/01/2015;4:00:00;1;0.0;6;61;;109;0.2;10.5;93;1024;0.0
11/01/2015;5:00:00;1;0.0;9;56;;102;0.1;11.2;93;1024;0.0
11/01/2015;6:00:00;1;0.1;13;41;;98;0.1;11.0;93;1024;0.0
11/01/2015;7:00:00;1;0.1;10;45;;103;0.1;11.9;88;1024;0.0
11/01/2015;8:00:00;1;0.8;9;48;;77;0.4;16.3;57;1025;0.0
11/01/2015;9:00:00;3;2.1;12;50;;44;0.3;18.4;50;1026;0.0
11/01/2015;10:00:00;3;0.8;6;59;;57;0.4;18.9;44;1026;0.0
11/01/2015;11:00:00;1;0.6;5;64;;62;0.4;19.2;43;1026;0.0
11/01/2015;12:00:00;2;0.6;6;67;;57;0.3;19.3;48;1025;0.0
11/01/2015;13:00:00;2;0.4;4;78;;52;0.4;17.4;69;1025;0.0
11/01/2015;14:00:00;2;0.4;5;81;;51;0.3;16.7;74;1026;0.0
11/01/2015;15:00:00;2;0.3;6;83;;53;0.4;15.8;78;1027;0.0
11/01/2015;17:00:00;1;0.0;8;80;;55;0.2;15.3;81;1029;0.0
11/01/2015;18:00:00;1;0.0;10;74;;98;0.1;15.1;82;1031;0.0
11/01/2015;19:00:00;1;0.2;30;40;;114;0.1;14.1;85;1031;0.0
11/01/2015;20:00:00;1;0.0;35;29;;79;0.2;13.8;86;1032;0.0
11/01/2015;21:00:00;0;0.2;16;47;;62;0.2;12.9;82;1032;0.0
11/01/2015;22:00:00;0;0.1;13;57;;92;0.2;12.2;78;1033;0.0
11/01/2015;23:00:00;0;0.0;7;64;;112;0.1;11.4;79;1033;0.0
11/01/2015;0:00:00;0;0.2;2;73;;107;0.2;11.1;78;1032;0.0
12/01/2015;1:00:00;0;0.1;2;77;;105;0.2;11.4;75;1032;0.0
12/01/2015;2:00:00;0;0.2;4;76;;105;0.1;11.6;73;1032;0.0
12/01/2015;3:00:00;0;0.4;2;78;;102;0.1;12.2;70;1032;0.0
12/01/2015;5:00:00;0;0.1;2;75;;98;0.1;12.0;74;1032;0.0
12/01/2015;6:00:00;0;0.0;9;60;;109;0.2;11.2;80;1033;0.0
12/01/2015;7:00:00;0;0.7;10;64;;85;0.1;13.7;73;1032;0.0
12/01/2015;8:00:00;;;;12;;53;0.2;15.8;66;1033;0.0
12/01/2015;9:00:00;;;;;;45;0.2;16.5;68;1034;0.0
12/01/2015;10:00:00;;;;;;;;;;;
12/01/2015;11:00:00;;;;;;50;0.3;17.8;58;1033;0.0
12/01/2015;12:00:00;;;;;;40;0.3;18.1;56;1032;0.0
12/01/2015;15:00:00;;;;;;86;0.1;16.5;66;1031;0.0
12/01/2015;16:00:00;;;;;;89;0.1;14.6;77;1031;0.0
12/01/2015;19:00:00;1;5.4;53;20;34;107;0.1;12.1;84;1031;0.0
12/01/2015;20:00:00;1;6.6;47;29;25;112;0.1;11.0;86;1031;0.0
12/01/2015;22:00:00;0;0.0;17;55;21;104;0.1;10.7;82;1030;0.0
13/01/2015;6:00:00;0;0.2;19;47;17;109;0.1;11.7;88;1027;0.0
13/01/2015;7:00:00;1;4.8;43;20;21;110;0.1;11.9;87;1027;0.0
13/01/2015;8:00:00;1;1.4;32;30;26;105;0.1;12.4;86;1027;0.0
13/01/2015;9:00:00;0;1.5;21;40;27;95;0.0;13.8;83;1027;0.0
13/01/2015;10:00:00;2;4.6;30;46;24;49;0.1;15.1;76;1027;0.0
13/01/2015;11:00:00;3;4.6;22;68;13;45;0.3;16.0;69;1026;0.0
13/01/2015;12:00:00;2;2.4;16;72;22;48;0.5;16.2;70;1025;0.0
13/01/2015;13:00:00;3;0.1;5;85;18;51;0.4;16.0;72;1024;0.0
13/01/2015;21:00:00;1;7.0;30;39;29;70;0.1;11.9;90;1023;0.0
13/01/2015;22:00:00;2;33.0;63;3;41;102;0.1;10.9;91;1023;0.2
13/01/2015;23:00:00;0;2.9;32;28;26;112;0.1;10.5;92;1023;0.0
14/01/2015;6:00:00;1;34.8;54;4;39;106;0.1;10.3;94;1023;0.0
14/01/2015;7:00:00;1;10.4;39;17;17;116;0.2;9.8;94;1023;0.2
14/01/2015;8:00:00;1;12.5;38;19;30;83;0.1;13.0;91;1024;0.0
14/01/2015;9:00:00;4;34.5;50;14;31;50;0.1;17.0;68;1025;0.0
14/01/2015;10:00:00;3;12.7;22;46;12;49;0.2;18.7;50;1026;0.0
14/01/2015;11:00:00;2;0.4;6;62;8;58;0.3;19.7;41;1025;0.0
14/01/2015;12:00:00;1;0.0;4;68;7;59;0.3;19.1;43;1024;0.0
14/01/2015;13:00:00;1;0.0;3;71;10;59;0.2;18.8;44;1024;0.0
14/01/2015;14:00:00;0;0.0;3;73;7;91;0.1;18.5;42;1024;0.0
14/01/2015;19:00:00;0;1.2;44;29;25;110;0.2;13.0;63;1024;0.0
15/01/2015;6:00:00;0;0.4;10;60;13;107;0.1;11.7;84;1021;0.0
15/01/2015;7:00:00;1;2.5;39;27;18;103;0.1;12.1;85;1021;0.0
15/01/2015;8:00:00;3;14.9;48;12;25;66;0.1;13.3;83;1021;0.0
15/01/2015;9:00:00;6;30.3;58;18;35;44;0.2;14.4;75;1021;0.0
15/01/2015;10:00:00;7;43.7;64;19;35;45;0.4;14.8;75;1021;0.0
15/01/2015;11:00:00;11;15.1;44;36;35;48;0.3;15.3;82;1020;0.0
15/01/2015;12:00:00;6;1.1;13;75;31;55;0.4;16.3;78;1019;0.0
15/01/2015;13:00:00;5;0.4;10;85;32;53;0.5;16.5;76;1018;0.0
15/01/2015;19:00:00;2;0.4;33;44;30;115;0.1;13.6;87;1016;0.0
16/01/2015;6:00:00;2;0.0;7;66;51;54;0.3;15.3;85;1010;0.0
16/01/2015;10:00:00;1;0.1;4;73;41;52;0.4;16.2;80;1011;0.0
16/01/2015;11:00:00;2;0.0;4;74;33;52;0.4;16.7;76;1010;0.0
16/01/2015;12:00:00;2;0.0;6;69;32;48;0.4;16.7;73;1009;0.0
17/01/2015;4:00:00;0;0.0;0;80;12;86;0.1;10.2;49;1017;0.0
17/01/2015;8:00:00;0;0.3;7;66;6;52;0.1;14.2;55;1019;0.0
17/01/2015;9:00:00;2;0.1;2;76;8;57;0.1;15.2;49;1020;0.0
18/01/2015;8:00:00;0;1.0;10;53;9;73;0.1;11.6;65;1018;0.0
18/01/2015;9:00:00;1;1.9;13;56;10;40;0.2;12.8;58;1018;0.0
18/01/2015;10:00:00;1;2.8;16;63;12;47;0.4;13.6;59;1018;0.0
18/01/2015;11:00:00;1;4.7;19;64;7;49;0.4;14.2;59;1017;0.0
18/01/2015;17:00:00;1;0.0;3;91;8;55;0.4;12.4;51;1012;0.0
18/01/2015;19:00:00;1;0.0;4;91;14;54;0.5;13.1;54;1012;0.0
19/01/2015;2:00:00;3;0.0;10;81;20;52;0.6;12.9;57;1007;0.0
19/01/2015;3:00:00;3;0.1;10;79;14;48;0.5;12.7;58;1007;0.0
19/01/2015;6:00:00;1;0.0;16;50;10;104;0.2;9.8;83;1006;0.2
19/01/2015;7:00:00;2;0.1;27;32;10;112;0.1;9.4;88;1006;0.4
19/01/2015;8:00:00;1;1.4;32;29;13;112;0.2;10.0;88;1006;0.0
19/01/2015;9:00:00;2;3.0;31;37;17;84;0.1;11.8;78;1006;0.2
19/01/2015;10:00:00;1;1.0;30;29;18;106;0.2;11.3;82;1006;0.2
19/01/2015;11:00:00;2;0.9;22;40;13;102;0.1;10.6;88;1007;2.0
19/01/2015;12:00:00;1;0.5;16;49;14;96;0.1;10.4;91;1006;0.6
19/01/2015;13:00:00;1;0.6;10;54;14;102;0.1;10.8;92;1006;0.4
19/01/2015;14:00:00;1;0.5;12;53;8;104;0.2;10.4;93;1006;0.0
19/01/2015;16:00:00;1;0.0;14;36;12;111;0.1;9.4;94;1006;0.0
19/01/2015;20:00:00;1;0.0;6;58;10;106;0.1;9.6;92;1007;0.2
20/01/2015;8:00:00;1;0.1;14;40;14;96;0.1;10.3;86;1006;0.2
20/01/2015;9:00:00;0;0.2;13;53;9;52;0.2;10.2;88;1006;0.2
20/01/2015;10:00:00;1;0.0;8;54;5;72;0.1;9.9;91;1006;1.0
20/01/2015;11:00:00;1;0.4;9;52;6;70;0.0;10.5;92;1006;0.8
20/01/2015;12:00:00;2;0.2;8;50;2;62;0.1;10.9;92;1005;0.0
20/01/2015;13:00:00;2;0.0;5;51;2;49;0.1;11.0;93;1005;0.2
21/01/2015;7:00:00;1;0.0;8;58;9;77;0.1;9.3;68;1007;0.0
21/01/2015;8:00:00;1;0.4;9;59;8;62;0.1;11.6;65;1008;0.0
21/01/2015;9:00:00;1;0.3;4;65;7;60;0.2;12.6;59;1008;0.0
21/01/2015;10:00:00;3;0.2;4;68;5;62;0.2;13.9;49;1008;0.0
21/01/2015;11:00:00;1;0.0;4;67;3;59;0.3;10.5;67;1008;0.2
21/01/2015;12:00:00;1;0.9;11;54;8;45;0.1;9.6;83;1007;0.0
21/01/2015;13:00:00;2;4.1;30;43;14;58;0.2;10.5;72;1006;0.2
21/01/2015;14:00:00;2;0.1;10;63;18;55;0.1;10.4;73;1006;0.2
21/01/2015;15:00:00;1;0.0;7;57;12;61;0.1;8.9;86;1006;0.4
21/01/2015;20:00:00;1;1.7;21;44;18;112;0.1;7.5;77;1006;0.0
21/01/2015;21:00:00;1;0.7;27;29;18;114;0.2;6.9;82;1006;0.0
22/01/2015;7:00:00;1;0.5;25;34;10;106;0.1;7.2;92;1006;0.0
22/01/2015;8:00:00;0;2.0;26;30;9;92;0.1;8.1;92;1006;0.0
22/01/2015;9:00:00;1;2.0;21;34;10;75;0.1;8.9;93;1007;0.2
22/01/2015;10:00:00;1;2.7;18;43;13;65;0.1;9.8;91;1007;0.0
22/01/2015;11:00:00;1;0.7;6;57;11;57;0.2;12.5;72;1007;0.0
22/01/2015;12:00:00;1;0.0;5;57;8;59;0.2;11.9;70;1007;0.0
22/01/2015;13:00:00;1;0.1;4;72;5;64;0.2;12.4;67;1007;0.2
22/01/2015;14:00:00;1;0.0;8;58;7;90;0.1;10.3;85;1007;0.2
23/01/2015;7:00:00;0;0.2;12;52;17;71;0.1;9.6;74;1014;0.0
23/01/2015;8:00:00;0;1.6;14;54;20;64;0.1;13.3;59;1015;0.0
23/01/2015;9:00:00;1;0.6;5;62;11;57;0.2;13.9;57;1016;0.2
23/01/2015;10:00:00;0;0.5;5;66;9;58;0.2;14.2;52;1016;0.0
23/01/2015;11:00:00;0;0.5;3;67;5;59;0.2;14.7;49;1016;0.0
23/01/2015;12:00:00;0;0.2;4;66;5;61;0.2;14.8;52;1016;0.0
23/01/2015;13:00:00;0;0.2;3;70;7;70;0.2;14.2;51;1016;0.0
23/01/2015;14:00:00;0;0.0;3;71;9;83;0.1;13.5;52;1016;0.0
23/01/2015;15:00:00;0;0.0;4;70;12;82;0.1;11.9;57;1015;0.0
23/01/2015;20:00:00;0;0.0;4;74;15;82;0.2;10.7;53;1017;0.0
24/01/2015;7:00:00;0;0.2;6;58;17;99;0.1;10.7;69;1019;0.0
24/01/2015;9:00:00;0;0.1;5;64;16;49;0.2;14.8;56;1020;0.0
24/01/2015;10:00:00;0;0.1;4;70;12;59;0.3;14.9;53;1021;0.0
24/01/2015;11:00:00;0;0.1;2;74;21;55;0.2;15.3;52;1021;0.0
24/01/2015;12:00:00;0;0.0;3;76;16;55;0.2;15.4;49;1020;0.0
25/01/2015;9:00:00;0;0.5;4;83;28;67;0.7;12.3;34;1020;0.0
25/01/2015;10:00:00;0;0.3;4;83;20;57;0.6;12.9;33;1021;0.0
25/01/2015;11:00:00;0;0.2;3;84;24;59;0.6;13.0;31;1021;0.0
25/01/2015;12:00:00;0;0.0;3;89;20;59;0.7;12.9;29;1020;0.0
26/01/2015;9:00:00;;;;60;;71;0.2;11.4;50;1025;0.0
26/01/2015;10:00:00;;;;69;29;56;0.2;11.6;48;1026;0.0
26/01/2015;11:00:00;;;;;15;55;0.2;11.9;48;1025;0.0
26/01/2015;12:00:00;;;;;27;46;0.2;11.6;50;1025;0.0
26/01/2015;15:00:00;;;;;26;50;0.1;10.5;64;1024;0.0
26/01/2015;16:00:00;;;;;23;78;0.1;10.1;70;1025;0.0
26/01/2015;17:00:00;0;0.0;16;55;23;94;0.1;9.7;73;1025;0.2
26/01/2015;18:00:00;0;0.5;7;73;22;100;0.1;10.2;69;1025;0.0
27/01/2015;12:00:00;0;0.7;4;77;9;64;0.3;15.6;55;1021;0.0
27/01/2015;13:00:00;1;0.5;5;78;11;65;0.4;15.9;55;1020;0.0
27/01/2015;14:00:00;0;0.3;6;78;11;62;0.3;15.3;57;1020;0.0
27/01/2015;15:00:00;0;0.2;4;81;19;62;0.3;14.3;60;1019;0.4
28/01/2015;13:00:00;3;6.5;33;48;44;51;0.2;12.3;70;1021;0.0
28/01/2015;14:00:00;0;1.0;18;60;43;53;0.1;12.5;67;1021;0.2
31/01/2015;10:00:00;0;0.8;1;79;2;60;0.4;14.2;53;989;0.0
31/01/2015;11:00:00;0;0.6;1;81;2;62;0.4;14.8;49;990;0.0
31/01/2015;12:00:00;0;0.7;1;81;5;61;0.5;15.3;48;991;0.0
31/01/2015;13:00:00;0;0.5;1;82;6;64;0.5;14.8;45;991;0.0
31/01/2015;14:00:00;0;0.5;1;85;7;68;0.5;13.8;46;991;0.0
31/01/2015;15:00:00;0;0.4;1;83;8;68;0.4;13.2;47;993;0.0
31/01/2015;16:00:00;0;0.8;1;83;19;64;0.4;12.6;45;994;0.0
31/01/2015;17:00:00;0;0.6;1;82;18;68;0.4;12.3;44;995;0.4
31/01/2015;18:00:00;0;0.6;1;82;14;63;0.4;12.4;44;996;0.0
31/01/2015;19:00:00;0;0.6;1;87;13;63;0.5;12.0;40;997;0.0
31/01/2015;20:00:00;0;0.9;1;87;14;63;0.5;11.4;44;998;0.0
31/01/2015;21:00:00;0;0.6;1;87;16;66;0.5;10.9;48;998;0.0
31/01/2015;22:00:00;0;0.7;0;86;19;61;0.5;10.7;50;999;0.0
31/01/2015;23:00:00;0;0.4;0;86;16;60;0.5;10.3;52;999;0.0
31/01/2015;0:00:00;0;0.3;0;85;15;58;0.4;9.4;59;999;0.2
01/02/2015;11:00:00;0;0.7;1;75;15;65;0.4;10.1;75;1005;0.0
01/02/2015;15:00:00;0;0.8;0;81;15;61;0.4;10.9;47;1006;0.4
01/02/2015;16:00:00;0;0.6;1;83;14;61;0.5;10.5;45;1007;0.0
01/02/2015;17:00:00;0;0.8;0;85;18;61;0.5;10.6;42;1008;0.2
01/02/2015;18:00:00;0;0.7;0;84;7;61;0.5;10.6;42;1009;0.0
01/02/2015;19:00:00;0;0.7;0;84;10;61;0.4;10.6;45;1009;0.0
01/02/2015;20:00:00;0;0.5;0;85;13;62;0.5;10.6;44;1009;0.0
01/02/2015;21:00:00;0;0.6;0;83;11;64;0.4;10.1;51;1009;0.2
01/02/2015;22:00:00;0;0.7;0;84;11;66;0.4;9.5;53;1009;0.0
01/02/2015;23:00:00;0;0.8;0;86;11;65;0.5;9.9;48;1009;0.0
01/02/2015;0:00:00;0;0.8;0;84;10;62;0.3;9.9;49;1010;0.0
02/02/2015;1:00:00;0;0.6;0;85;14;66;0.2;10.0;48;1010;0.0
02/02/2015;2:00:00;0;0.8;0;84;15;63;0.2;10.2;49;1010;0.0
02/02/2015;3:00:00;0;0.7;0;82;14;67;0.2;10.0;50;1010;0.0
02/02/2015;4:00:00;0;0.9;0;84;13;64;0.3;10.4;48;1010;0.0
02/02/2015;5:00:00;0;1.0;1;79;8;66;0.2;9.9;52;1010;0.0
02/02/2015;6:00:00;0;0.7;4;77;8;71;0.2;9.5;55;1010;0.2
02/02/2015;7:00:00;0;0.7;7;69;11;79;0.1;10.2;52;1009;0.0
02/02/2015;8:00:00;0;1.1;4;75;8;72;0.2;11.8;49;1010;0.0
02/02/2015;9:00:00;0;1.3;2;75;3;54;0.2;13.8;44;1010;0.0
