Fecha;Hora;SO2;NO2;NO;O3;BEN;TOL;XIL
26/05/2015;0:00:00;2;31;2;84;0;0;0
27/05/2015;1:00:00;2;29;2;80;0;0;0
27/05/2015;2:00:00;2;20;2;84;0;0;0
27/05/2015;3:00:00;2;17;2;79;0;0;0
27/05/2015;4:00:00;2;12;2;83;0;0;0
27/05/2015;5:00:00;2;10;2;84;0;0;0
27/05/2015;6:00:00;2;11;2;79;0;0;0
27/05/2015;7:00:00;2;16;2;73;0;0;0
27/05/2015;8:00:00;2;30;4;64;0;0;0
27/05/2015;9:00:00;2;37;7;61;0;0;0
27/05/2015;10:00:00;2;46;14;64;0;0;0
27/05/2015;11:00:00;2;40;7;66;0;0;0
27/05/2015;12:00:00;2;43;9;69;0;0;0
27/05/2015;13:00:00;2;48;8;72;0;0;0
27/05/2015;14:00:00;2;52;8;77;0;0;0
27/05/2015;15:00:00;2;39;3;86;0;0;0
27/05/2015;16:00:00;2;34;4;88;0;0;0
27/05/2015;17:00:00;2;27;2;92;0;0;0
27/05/2015;18:00:00;2;42;6;85;0;0;0
27/05/2015;19:00:00;2;43;7;84;0;0;0
27/05/2015;20:00:00;2;38;4;88;0;0;0
27/05/2015;21:00:00;2;46;6;84;0;0;0
27/05/2015;22:00:00;2;56;5;74;0;0;0
27/05/2015;23:00:00;2;39;2;77;0;0;0
27/05/2015;0:00:00;2;40;2;73;0;0;0
28/05/2015;1:00:00;2;35;2;69;0;0;0
28/05/2015;2:00:00;2;27;2;69;0;0;0
28/05/2015;3:00:00;2;21;2;70;0;0;0
28/05/2015;4:00:00;2;18;2;71;0;0;0
28/05/2015;5:00:00;2;15;2;73;0;0;0
28/05/2015;6:00:00;2;12;2;77;0;0;0
28/05/2015;7:00:00;2;15;2;77;0;0;0
28/05/2015;8:00:00;2;31;2;68;0;0;0
28/05/2015;9:00:00;2;55;12;58;0;0;0
28/05/2015;10:00:00;2;68;17;59;0;0;0
28/05/2015;11:00:00;2;45;6;78;0;0;0
28/05/2015;12:00:00;2;48;4;81;0;0;0
28/05/2015;13:00:00;2;43;4;87;0;0;0
28/05/2015;14:00:00;2;44;5;88;0;0;0
28/05/2015;15:00:00;2;37;3;91;0;0;0
28/05/2015;16:00:00;2;35;3;87;0;0;0
28/05/2015;17:00:00;2;22;2;92;0;0;0
28/05/2015;18:00:00;2;21;2;90;0;0;0
28/05/2015;19:00:00;2;18;2;94;0;0;0
28/05/2015;20:00:00;2;14;2;96;0;0;0
28/05/2015;21:00:00;2;25;4;88;0;0;0
28/05/2015;22:00:00;2;27;2;79;0;0;0
28/05/2015;23:00:00;2;35;2;73;0;0;0
28/05/2015;0:00:00;2;28;3;73;0;0;0
29/05/2015;1:00:00;2;17;2;83;0;0;0
29/05/2015;2:00:00;2;10;2;95;0;0;0
29/05/2015;3:00:00;2;8;2;91;0;0;0
29/05/2015;4:00:00;2;6;2;89;0;0;0
29/05/2015;5:00:00;2;4;2;92;0;0;0
29/05/2015;6:00:00;2;5;2;91;0;0;0
29/05/2015;7:00:00;2;8;2;89;0;0;0
29/05/2015;8:00:00;2;14;2;88;0;0;0
29/05/2015;9:00:00;2;31;3;74;0;0;0
29/05/2015;10:00:00;2;40;4;70;0;0;0
29/05/2015;11:00:00;2;20;2;87;0;0;0
29/05/2015;12:00:00;2;19;2;86;0;0;0
29/05/2015;13:00:00;2;15;2;97;0;0;0
29/05/2015;14:00:00;2;13;2;102;0;0;0
29/05/2015;15:00:00;2;16;2;102;0;0;0
29/05/2015;16:00:00;2;9;2;109;0;0;0
29/05/2015;17:00:00;2;8;2;109;0;0;0
29/05/2015;18:00:00;2;11;2;109;0;0;0
29/05/2015;19:00:00;2;10;2;109;0;0;0
29/05/2015;20:00:00;2;12;2;110;0;0;0
29/05/2015;21:00:00;2;12;2;110;0;0;0
29/05/2015;22:00:00;2;26;3;98;0;0;0
29/05/2015;23:00:00;2;32;4;93;0;0;0
29/05/2015;0:00:00;2;21;2;93;0;0;0
30/05/2015;1:00:00;2;17;2;92;0;0;0
30/05/2015;2:00:00;3;16;2;86;0;0;0
30/05/2015;3:00:00;3;12;2;88;0;0;0
30/05/2015;4:00:00;9;15;2;86;0;0;0
30/05/2015;5:00:00;3;11;2;84;0;0;0
30/05/2015;6:00:00;2;10;2;84;0;0;0
30/05/2015;7:00:00;2;13;2;82;0;0;0
30/05/2015;8:00:00;2;17;2;80;0;0;0
30/05/2015;9:00:00;3;14;2;85;0;0;0
30/05/2015;10:00:00;3;15;2;91;0;0;0
30/05/2015;11:00:00;2;12;2;95;0;0;0
30/05/2015;12:00:00;2;14;2;97;0;0;0
30/05/2015;13:00:00;2;18;2;98;0;0;0
30/05/2015;14:00:00;2;16;2;103;0;0;0
30/05/2015;15:00:00;2;11;2;110;0;0;0
30/05/2015;16:00:00;2;7;2;111;0;0;0
30/05/2015;17:00:00;2;6;2;113;0;0;0
30/05/2015;18:00:00;2;5;2;118;0;0;0
30/05/2015;19:00:00;2;5;2;116;0;0;0
30/05/2015;20:00:00;2;4;2;117;0;0;0
30/05/2015;21:00:00;2;5;2;119;0;0;0
30/05/2015;22:00:00;2;8;2;111;0;0;0
30/05/2015;23:00:00;2;10;2;101;0;0;0
30/05/2015;0:00:00;2;13;2;99;0;0;0
31/05/2015;1:00:00;2;14;2;96;0;0;0
31/05/2015;2:00:00;2;15;2;92;0;0;0
31/05/2015;3:00:00;2;9;2;98;0;0;0
31/05/2015;4:00:00;2;14;2;88;0;0;0
31/05/2015;5:00:00;2;12;2;87;0;0;0
31/05/2015;6:00:00;2;16;2;81;0;0;0
31/05/2015;7:00:00;2;18;2;78;0;0;0
31/05/2015;8:00:00;2;18;2;80;0;0;0
31/05/2015;9:00:00;2;18;2;76;0;0;0
31/05/2015;10:00:00;2;16;2;87;0;0;0
31/05/2015;11:00:00;2;16;2;88;0;0;0
31/05/2015;12:00:00;2;13;2;91;0;0;0
31/05/2015;13:00:00;2;12;2;95;0;0;0
31/05/2015;14:00:00;2;13;2;98;0;0;0
31/05/2015;15:00:00;2;10;2;101;0;0;0
31/05/2015;16:00:00;29;18;2;99;0;0;0
31/05/2015;17:00:00;21;16;2;96;0;0;0
31/05/2015;18:00:00;48;22;3;93;0;0;0
31/05/2015;19:00:00;40;22;3;93;0;0;0
31/05/2015;20:00:00;65;34;3;95;0;0;0
31/05/2015;21:00:00;33;44;6;88;0;0;0
31/05/2015;22:00:00;24;41;3;85;0;0;0
31/05/2015;23:00:00;2;27;2;86;0;0;0
31/05/2015;0:00:00;2;24;2;88;0;0;0
01/07/2015;1:00:00;2;23;2;77;0;0;0
01/07/2015;2:00:00;2;23;3;74;0;0;0
01/07/2015;3:00:00;2;22;2;65;0;0;0
01/07/2015;4:00:00;2;19;2;66;0;0;0
01/07/2015;5:00:00;2;13;2;78;0;0;0
01/07/2015;6:00:00;2;13;2;76;0;0;0
01/07/2015;7:00:00;2;12;2;76;0;0;0
01/07/2015;8:00:00;2;20;2;66;0;0;0
01/07/2015;9:00:00;2;58;11;42;0;0;0
01/07/2015;10:00:00;16;59;5;65;0;0;0
01/07/2015;11:00:00;207;78;9;74;0;0;0
01/07/2015;12:00:00;81;72;14;69;0;0;0
01/07/2015;13:00:00;4;42;5;80;0;0;0
01/07/2015;14:00:00;2;57;11;75;0;0;0
01/07/2015;15:00:00;2;37;4;84;0;0;0
01/07/2015;16:00:00;2;30;3;87;0;0;0
01/07/2015;17:00:00;2;21;2;90;0;0;0
01/07/2015;18:00:00;2;22;3;90;0;0;0
01/07/2015;19:00:00;2;19;2;95;0;0;0
01/07/2015;20:00:00;2;26;3;90;0;0;0
01/07/2015;21:00:00;2;19;2;93;0;0;0
01/07/2015;22:00:00;2;22;2;89;0;0;0
01/07/2015;23:00:00;2;20;2;85;0;0;0
01/07/2015;0:00:00;2;11;2;84;0;0;0
02/07/2015;1:00:00;2;10;3;77;0;0;0
02/07/2015;2:00:00;2;8;2;72;0;0;0
02/07/2015;3:00:00;2;6;2;67;0;0;0
02/07/2015;4:00:00;2;5;2;65;0;0;0
02/07/2015;5:00:00;2;5;2;64;0;0;0
02/07/2015;6:00:00;2;5;2;63;0;0;0
02/07/2015;7:00:00;2;7;2;56;0;0;0
02/07/2015;8:00:00;2;10;2;52;0;0;0
02/07/2015;9:00:00;2;16;2;47;0;0;0
02/07/2015;10:00:00;2;17;2;49;0;0;0
02/07/2015;11:00:00;2;20;3;54;0;0;0
02/07/2015;12:00:00;2;25;4;62;0;0;0
02/07/2015;13:00:00;15;36;5;73;0;0;0
02/07/2015;14:00:00;7;38;4;80;0;0;0
02/07/2015;15:00:00;2;35;3;80;0;0;0
02/07/2015;16:00:00;2;28;3;81;0;0;0
02/07/2015;17:00:00;2;22;3;78;0;0;0
02/07/2015;18:00:00;2;26;2;81;0;0;0
02/07/2015;19:00:00;2;41;7;78;0;0;0
02/07/2015;20:00:00;2;38;5;79;0;0;0
02/07/2015;21:00:00;2;40;4;78;0;0;0
02/07/2015;22:00:00;2;32;2;81;0;0;0
02/07/2015;23:00:00;2;21;2;81;0;0;0
02/07/2015;0:00:00;2;11;2;78;0;0;0
03/07/2015;1:00:00;2;13;2;72;0;0;0
03/07/2015;2:00:00;2;16;2;65;0;0;0
03/07/2015;3:00:00;2;13;2;65;0;0;0
03/07/2015;4:00:00;2;12;2;61;0;0;0
03/07/2015;5:00:00;2;12;2;56;0;0;0
03/07/2015;6:00:00;2;15;2;54;0;0;0
03/07/2015;7:00:00;2;13;2;57;0;0;0
03/07/2015;8:00:00;2;20;2;57;0;0;0
03/07/2015;9:00:00;2;40;7;43;0;0;0
03/07/2015;10:00:00;2;49;6;51;0;0;0
03/07/2015;11:00:00;8;57;4;74;0;0;0
03/07/2015;12:00:00;44;77;9;80;0;0;0
03/07/2015;13:00:00;41;61;14;73;0;0;0
03/07/2015;14:00:00;3;60;12;68;0;0;0
03/07/2015;15:00:00;2;43;6;71;0;0;0
03/07/2015;16:00:00;2;32;5;77;0;0;0
03/07/2015;17:00:00;2;22;2;78;0;0;0
03/07/2015;18:00:00;2;18;2;80;0;0;0
03/07/2015;19:00:00;2;23;3;80;0;0;0
03/07/2015;20:00:00;2;26;3;81;0;0;0
03/07/2015;21:00:00;2;23;3;81;0;0;0
03/07/2015;22:00:00;2;20;2;81;0;0;0
03/07/2015;23:00:00;2;27;2;75;0;0;0
03/07/2015;0:00:00;2;15;2;80;0;0;0
04/07/2015;1:00:00;2;17;2;73;0;0;0
04/07/2015;2:00:00;2;16;2;75;0;0;0
04/07/2015;3:00:00;2;14;2;74;0;0;0
04/07/2015;4:00:00;2;13;2;73;0;0;0
04/07/2015;5:00:00;2;8;2;77;0;0;0
04/07/2015;6:00:00;2;9;2;73;0;0;0
04/07/2015;7:00:00;2;15;2;64;0;0;0
04/07/2015;8:00:00;2;21;2;63;0;0;0
04/07/2015;9:00:00;2;43;4;48;0;0;0
04/07/2015;10:00:00;2;34;3;56;0;0;0
04/07/2015;11:00:00;2;31;3;71;0;0;0
04/07/2015;12:00:00;2;31;2;81;0;0;0
04/07/2015;13:00:00;47;69;7;87;0;0;0
04/07/2015;14:00:00;23;49;5;85;0;0;0
04/07/2015;15:00:00;2;42;5;73;0;0;0
04/07/2015;16:00:00;2;24;2;76;0;0;0
04/07/2015;17:00:00;2;17;2;77;0;0;0
04/07/2015;18:00:00;2;14;2;77;0;0;0
04/07/2015;19:00:00;2;15;2;79;0;0;0
04/07/2015;20:00:00;2;20;2;77;0;0;0
04/07/2015;21:00:00;2;28;2;74;0;0;0
04/07/2015;22:00:00;2;34;2;71;0;0;0
04/07/2015;23:00:00;2;20;2;81;0;0;0
04/07/2015;0:00:00;2;20;2;77;0;0;0
05/07/2015;1:00:00;2;13;2;80;0;0;0
05/07/2015;2:00:00;2;15;2;75;0;0;0
05/07/2015;3:00:00;2;31;4;67;0;0;0
05/07/2015;4:00:00;2;18;2;67;0;0;0
05/07/2015;5:00:00;2;16;2;68;0;0;0
05/07/2015;6:00:00;2;15;2;68;0;0;0
05/07/2015;7:00:00;2;14;2;67;0;0;0
05/07/2015;8:00:00;2;14;2;72;0;0;0
05/07/2015;9:00:00;2;16;2;68;0;0;0
05/07/2015;10:00:00;2;14;2;72;0;0;0
05/07/2015;11:00:00;2;18;2;79;0;0;0
05/07/2015;12:00:00;2;19;2;83;0;0;0
05/07/2015;13:00:00;2;14;2;88;0;0;0
05/07/2015;14:00:00;2;13;2;87;0;0;0
05/07/2015;15:00:00;2;23;4;79;0;0;0
05/07/2015;16:00:00;2;13;2;81;0;0;0
05/07/2015;17:00:00;2;10;2;84;0;0;0
05/07/2015;18:00:00;2;10;2;82;0;0;0
05/07/2015;19:00:00;2;12;2;84;0;0;0
05/07/2015;20:00:00;2;15;2;82;0;0;0
05/07/2015;21:00:00;2;19;2;79;0;0;0
05/07/2015;22:00:00;2;37;4;69;0;0;0
05/07/2015;23:00:00;2;39;3;66;0;0;0
05/07/2015;0:00:00;2;43;3;62;0;0;0
06/07/2015;1:00:00;2;33;3;63;0;0;0
06/07/2015;2:00:00;2;26;2;60;0;0;0
06/07/2015;3:00:00;2;23;2;58;0;0;0
06/07/2015;4:00:00;2;19;2;56;0;0;0
06/07/2015;5:00:00;2;17;2;59;0;0;0
06/07/2015;6:00:00;2;19;2;58;0;0;0
06/07/2015;7:00:00;2;29;3;56;0;0;0
06/07/2015;8:00:00;2;36;2;50;0;0;0
06/07/2015;9:00:00;2;63;8;40;0;0;0
06/07/2015;10:00:00;42;67;6;57;0;0;0
06/07/2015;11:00:00;38;85;18;65;0;0;0
06/07/2015;12:00:00;41;67;11;67;0;0;0
06/07/2015;13:00:00;4;58;11;68;0;0;0
06/07/2015;14:00:00;2;45;6;71;0;0;0
06/07/2015;15:00:00;2;44;8;70;0;0;0
06/07/2015;16:00:00;2;30;2;70;0;0;0
06/07/2015;17:00:00;2;21;2;74;0;0;0
06/07/2015;18:00:00;2;20;3;77;0;0;0
06/07/2015;19:00:00;2;23;3;79;0;0;0
06/07/2015;20:00:00;2;22;2;85;0;0;0
06/07/2015;21:00:00;2;29;3;81;0;0;0
06/07/2015;22:00:00;2;37;5;74;0;0;0
06/07/2015;23:00:00;2;42;3;68;0;0;0
06/07/2015;0:00:00;2;35;2;66;0;0;0
07/07/2015;1:00:00;2;29;2;68;0;0;0
07/07/2015;2:00:00;2;25;2;73;0;0;0
07/07/2015;3:00:00;2;17;2;82;0;0;0
07/07/2015;4:00:00;2;13;2;74;0;0;0
07/07/2015;5:00:00;2;19;2;65;0;0;0
07/07/2015;6:00:00;2;19;2;62;0;0;0
07/07/2015;7:00:00;2;29;2;52;0;0;0
07/07/2015;8:00:00;2;35;2;51;0;0;0
07/07/2015;9:00:00;2;61;6;46;0;0;0
07/07/2015;10:00:00;2;44;4;59;0;0;0
07/07/2015;11:00:00;2;32;3;77;0;0;0
07/07/2015;12:00:00;2;34;4;81;0;0;0
07/07/2015;13:00:00;2;38;5;78;0;0;0
07/07/2015;14:00:00;2;32;3;83;0;0;0
07/07/2015;15:00:00;2;29;3;81;0;0;0
07/07/2015;16:00:00;2;25;3;80;0;0;0
07/07/2015;17:00:00;2;25;4;81;0;0;0
07/07/2015;18:00:00;2;22;2;80;0;0;0
07/07/2015;19:00:00;2;20;2;83;0;0;0
07/07/2015;20:00:00;2;27;2;83;0;0;0
07/07/2015;21:00:00;2;28;2;84;0;0;0
07/07/2015;22:00:00;2;28;2;80;0;0;0
07/07/2015;23:00:00;2;21;2;84;0;0;0
07/07/2015;0:00:00;2;12;2;88;0;0;0
08/07/2015;1:00:00;2;9;2;90;0;0;0
08/07/2015;2:00:00;2;7;2;92;0;0;0
08/07/2015;3:00:00;2;9;2;82;0;0;0
08/07/2015;4:00:00;2;12;2;73;0;0;0
08/07/2015;5:00:00;2;14;2;70;0;0;0
08/07/2015;6:00:00;2;12;2;70;0;0;0
08/07/2015;7:00:00;2;22;2;58;0;0;0
08/07/2015;8:00:00;2;45;4;49;0;0;0
08/07/2015;9:00:00;2;56;8;43;0;0;0
08/07/2015;10:00:00;2;57;9;50;0;0;0
08/07/2015;11:00:00;2;68;15;55;0;0;0
08/07/2015;12:00:00;2;66;10;67;0;0;0
08/07/2015;13:00:00;2;32;2;85;0;0;0
08/07/2015;14:00:00;2;21;2;86;0;0;0
08/07/2015;15:00:00;2;17;2;86;0;0;0
08/07/2015;16:00:00;2;11;2;86;0;0;0
08/07/2015;17:00:00;2;12;2;84;0;0;0
08/07/2015;18:00:00;2;15;2;86;0;0;0
08/07/2015;19:00:00;2;14;2;93;0;0;0
08/07/2015;20:00:00;2;19;2;85;0;0;0
08/07/2015;21:00:00;2;22;2;83;0;0;0
08/07/2015;22:00:00;2;26;2;73;0;0;0
08/07/2015;23:00:00;2;16;2;83;0;0;0
08/07/2015;0:00:00;2;10;2;89;0;0;0
09/07/2015;1:00:00;2;16;3;80;0;0;0
09/07/2015;2:00:00;2;18;2;72;0;0;0
09/07/2015;3:00:00;2;16;2;71;0;0;0
09/07/2015;4:00:00;2;19;2;63;0;0;0
09/07/2015;5:00:00;2;24;2;55;0;0;0
09/07/2015;6:00:00;2;18;2;60;0;0;0
09/07/2015;7:00:00;2;30;2;53;0;0;0
09/07/2015;8:00:00;2;50;7;43;0;0;0
09/07/2015;9:00:00;2;52;9;46;0;0;0
09/07/2015;10:00:00;9;71;5;78;0;0;0
09/07/2015;11:00:00;56;82;3;103;0;0;0
09/07/2015;12:00:00;14;56;4;87;0;0;0
09/07/2015;13:00:00;2;39;7;70;0;0;0
09/07/2015;14:00:00;2;38;4;73;0;0;0
09/07/2015;15:00:00;2;21;2;78;0;0;0
09/07/2015;16:00:00;2;17;2;78;0;0;0
09/07/2015;17:00:00;2;10;2;84;0;0;0
09/07/2015;18:00:00;2;11;2;83;0;0;0
09/07/2015;19:00:00;2;11;2;86;0;0;0
09/07/2015;20:00:00;2;16;2;84;0;0;0
09/07/2015;21:00:00;2;16;2;86;0;0;0
09/07/2015;22:00:00;2;25;2;77;0;0;0
09/07/2015;23:00:00;2;23;2;78;0;0;0
09/07/2015;0:00:00;2;20;2;83;0;0;0
10/07/2015;1:00:00;2;17;3;90;0;0;0
10/07/2015;2:00:00;2;12;2;93;0;0;0
10/07/2015;3:00:00;2;8;2;96;0;0;0
10/07/2015;4:00:00;2;12;2;79;0;0;0
10/07/2015;5:00:00;2;12;2;69;0;0;0
10/07/2015;6:00:00;2;16;2;64;0;0;0
10/07/2015;7:00:00;2;10;2;74;0;0;0
10/07/2015;8:00:00;2;36;3;58;0;0;0
10/07/2015;9:00:00;2;39;3;54;0;0;0
10/07/2015;10:00:00;2;30;2;67;0;0;0
10/07/2015;11:00:00;2;21;2;78;0;0;0
10/07/2015;12:00:00;2;32;6;78;0;0;0
10/07/2015;13:00:00;2;26;5;79;0;0;0
10/07/2015;14:00:00;0;0;0;0;0;0;0
10/07/2015;15:00:00;2;22;2;102;0;0;0
10/07/2015;16:00:00;2;18;2;100;0;0;0
10/07/2015;17:00:00;2;17;2;103;0;0;0
10/07/2015;18:00:00;2;14;2;120;0;0;0
10/07/2015;19:00:00;2;19;3;122;0;0;0
10/07/2015;20:00:00;2;13;2;121;0;0;0
10/07/2015;21:00:00;2;12;2;113;0;0;0
10/07/2015;22:00:00;2;11;2;106;0;0;0
10/07/2015;23:00:00;2;10;2;95;0;0;0
10/07/2015;0:00:00;2;12;2;86;0;0;0
11/07/2015;1:00:00;2;17;3;84;0;0;0
11/07/2015;2:00:00;2;17;2;86;0;0;0
11/07/2015;3:00:00;2;15;2;80;0;0;0
11/07/2015;4:00:00;2;13;2;80;0;0;0
11/07/2015;5:00:00;2;11;2;76;0;0;0
11/07/2015;6:00:00;2;9;2;77;0;0;0
11/07/2015;7:00:00;2;10;2;74;0;0;0
11/07/2015;8:00:00;2;16;2;66;0;0;0
11/07/2015;9:00:00;2;22;2;55;0;0;0
11/07/2015;10:00:00;2;33;3;56;0;0;0
11/07/2015;11:00:00;2;27;3;70;0;0;0
11/07/2015;12:00:00;2;27;4;78;0;0;0
11/07/2015;13:00:00;2;23;4;91;0;0;0
11/07/2015;14:00:00;2;26;4;95;0;0;0
11/07/2015;15:00:00;2;18;3;93;0;0;0
11/07/2015;16:00:00;2;14;3;103;0;0;0
11/07/2015;17:00:00;2;9;2;109;0;0;0
11/07/2015;18:00:00;2;8;2;114;0;0;0
11/07/2015;19:00:00;2;6;2;121;0;0;0
11/07/2015;20:00:00;2;7;2;112;0;0;0
11/07/2015;21:00:00;2;8;2;113;0;0;0
11/07/2015;22:00:00;2;9;2;115;0;0;0
11/07/2015;23:00:00;2;7;2;120;0;0;0
11/07/2015;0:00:00;2;5;2;127;0;0;0
12/07/2015;1:00:00;2;5;2;123;0;0;0
12/07/2015;2:00:00;2;6;2;106;0;0;0
12/07/2015;3:00:00;2;6;2;93;0;0;0
12/07/2015;4:00:00;2;8;2;84;0;0;0
12/07/2015;5:00:00;2;11;2;82;0;0;0
12/07/2015;6:00:00;2;16;3;71;0;0;0
12/07/2015;7:00:00;2;20;2;62;0;0;0
12/07/2015;8:00:00;2;19;2;65;0;0;0
12/07/2015;9:00:00;2;15;2;69;0;0;0
12/07/2015;10:00:00;2;10;2;81;0;0;0
12/07/2015;11:00:00;2;10;2;84;0;0;0
12/07/2015;12:00:00;2;16;3;87;0;0;0
12/07/2015;13:00:00;2;15;2;99;0;0;0
12/07/2015;14:00:00;2;12;2;106;0;0;0
12/07/2015;15:00:00;2;13;2;107;0;0;0
12/07/2015;16:00:00;2;8;2;115;0;0;0
12/07/2015;17:00:00;2;7;2;115;0;0;0
12/07/2015;18:00:00;2;6;2;120;0;0;0
12/07/2015;19:00:00;2;6;2;120;0;0;0
12/07/2015;20:00:00;2;6;2;118;0;0;0
12/07/2015;21:00:00;2;6;2;115;0;0;0
12/07/2015;22:00:00;2;9;2;116;0;0;0
12/07/2015;23:00:00;2;9;2;115;0;0;0
12/07/2015;0:00:00;2;8;2;115;0;0;0
13/07/2015;1:00:00;2;17;3;99;0;0;0
13/07/2015;2:00:00;2;15;2;102;0;0;0
13/07/2015;3:00:00;2;14;2;102;0;0;0
13/07/2015;4:00:00;2;19;2;85;0;0;0
13/07/2015;5:00:00;2;15;2;80;0;0;0
13/07/2015;6:00:00;2;17;2;79;0;0;0
13/07/2015;7:00:00;2;26;2;62;0;0;0
13/07/2015;8:00:00;2;49;8;45;0;0;0
13/07/2015;9:00:00;2;39;5;61;0;0;0
13/07/2015;10:00:00;2;58;8;66;0;0;0
13/07/2015;11:00:00;2;64;5;86;0;0;0
13/07/2015;12:00:00;2;57;9;82;0;0;0
13/07/2015;13:00:00;2;35;4;105;0;0;0
13/07/2015;14:00:00;2;29;3;106;0;0;0
13/07/2015;15:00:00;2;20;3;108;0;0;0
13/07/2015;16:00:00;2;23;3;100;0;0;0
13/07/2015;17:00:00;2;14;2;109;0;0;0
13/07/2015;18:00:00;2;18;2;109;0;0;0
13/07/2015;19:00:00;2;18;2;114;0;0;0
13/07/2015;20:00:00;2;17;2;116;0;0;0
13/07/2015;21:00:00;2;14;2;124;0;0;0
13/07/2015;22:00:00;2;13;2;120;0;0;0
13/07/2015;23:00:00;2;11;2;116;0;0;0
13/07/2015;0:00:00;2;38;7;98;0;0;0
14/07/2015;1:00:00;2;19;2;106;0;0;0
14/07/2015;2:00:00;2;14;2;106;0;0;0
14/07/2015;3:00:00;2;16;2;92;0;0;0
14/07/2015;4:00:00;2;12;2;93;0;0;0
14/07/2015;5:00:00;2;7;2;101;0;0;0
14/07/2015;6:00:00;2;7;2;96;0;0;0
14/07/2015;7:00:00;2;14;2;88;0;0;0
14/07/2015;8:00:00;2;21;2;77;0;0;0
14/07/2015;9:00:00;2;36;3;71;0;0;0
14/07/2015;10:00:00;2;43;3;70;0;0;0
14/07/2015;11:00:00;2;47;4;79;0;0;0
14/07/2015;12:00:00;2;43;6;95;0;0;0
14/07/2015;13:00:00;2;49;6;103;0;0;0
14/07/2015;14:00:00;2;58;14;101;0;0;0
14/07/2015;15:00:00;2;64;7;97;0;0;0
14/07/2015;16:00:00;2;37;3;107;0;0;0
14/07/2015;17:00:00;2;22;2;110;0;0;0
14/07/2015;18:00:00;2;20;2;115;0;0;0
14/07/2015;19:00:00;2;15;2;117;0;0;0
14/07/2015;20:00:00;2;15;2;119;0;0;0
14/07/2015;21:00:00;2;14;2;120;0;0;0
14/07/2015;22:00:00;2;17;2;118;0;0;0
14/07/2015;23:00:00;2;10;2;116;0;0;0
14/07/2015;0:00:00;2;11;2;111;0;0;0
15/07/2015;1:00:00;2;25;2;92;0;0;0
15/07/2015;2:00:00;2;20;2;91;0;0;0
15/07/2015;3:00:00;2;18;2;96;0;0;0
15/07/2015;4:00:00;2;16;2;95;0;0;0
15/07/2015;5:00:00;2;11;2;90;0;0;0
15/07/2015;6:00:00;2;15;2;85;0;0;0
15/07/2015;7:00:00;2;17;2;89;0;0;0
15/07/2015;8:00:00;2;32;2;74;0;0;0
15/07/2015;9:00:00;2;38;2;75;0;0;0
15/07/2015;10:00:00;2;63;4;90;0;0;0
15/07/2015;11:00:00;2;73;5;89;0;0;0
15/07/2015;12:00:00;2;46;4;100;0;0;0
15/07/2015;13:00:00;2;32;4;111;0;0;0
15/07/2015;14:00:00;2;31;5;113;0;0;0
15/07/2015;15:00:00;2;23;2;114;0;0;0
15/07/2015;16:00:00;2;16;2;121;0;0;0
15/07/2015;17:00:00;2;14;2;115;0;0;0
15/07/2015;18:00:00;2;17;2;115;0;0;0
15/07/2015;19:00:00;2;22;3;106;0;0;0
15/07/2015;20:00:00;2;22;2;107;0;0;0
15/07/2015;21:00:00;2;16;2;105;0;0;0
15/07/2015;22:00:00;2;22;2;96;0;0;0
15/07/2015;23:00:00;2;14;2;103;0;0;0
15/07/2015;0:00:00;2;9;2;110;0;0;0
16/07/2015;1:00:00;2;7;2;103;0;0;0
16/07/2015;2:00:00;2;18;2;83;0;0;0
16/07/2015;3:00:00;2;8;2;90;0;0;0
16/07/2015;4:00:00;2;10;2;82;0;0;0
16/07/2015;5:00:00;2;6;2;92;0;0;0
16/07/2015;6:00:00;2;5;2;89;0;0;0
16/07/2015;7:00:00;2;13;2;78;0;0;0
16/07/2015;8:00:00;2;30;2;59;0;0;0
16/07/2015;9:00:00;2;37;3;56;0;0;0
16/07/2015;10:00:00;2;49;6;58;0;0;0
16/07/2015;11:00:00;2;24;2;92;0;0;0
16/07/2015;12:00:00;2;41;7;91;0;0;0
16/07/2015;13:00:00;2;45;7;87;0;0;0
16/07/2015;14:00:00;2;47;9;88;0;0;0
16/07/2015;15:00:00;2;42;6;88;0;0;0
16/07/2015;16:00:00;2;26;2;94;0;0;0
16/07/2015;17:00:00;2;21;3;96;0;0;0
16/07/2015;18:00:00;2;19;2;96;0;0;0
16/07/2015;19:00:00;2;19;2;100;0;0;0
16/07/2015;20:00:00;2;13;2;104;0;0;0
16/07/2015;21:00:00;2;13;2;102;0;0;0
16/07/2015;22:00:00;2;19;3;94;0;0;0
16/07/2015;23:00:00;2;21;2;92;0;0;0
16/07/2015;0:00:00;2;24;3;88;0;0;0
17/07/2015;1:00:00;2;29;3;75;0;0;0
17/07/2015;2:00:00;3;31;2;71;0;0;0
17/07/2015;3:00:00;12;18;2;80;0;0;0
17/07/2015;4:00:00;2;14;2;85;0;0;0
17/07/2015;5:00:00;2;11;2;82;0;0;0
17/07/2015;6:00:00;2;8;2;87;0;0;0
17/07/2015;7:00:00;2;8;2;87;0;0;0
17/07/2015;8:00:00;2;15;2;80;0;0;0
17/07/2015;9:00:00;2;31;3;71;0;0;0
17/07/2015;10:00:00;2;30;3;75;0;0;0
17/07/2015;11:00:00;2;41;7;77;0;0;0
17/07/2015;12:00:00;2;42;5;84;0;0;0
