Fecha;Hora;S02;NO;NO2;PM10;O3;dd;vv;TMP;PRB;LL
05/01/2015;22:00:00;;1.4;4;9;24;285;0.1;7.2;1020;0.2
05/01/2015;23:00:00;;1.4;3;9;22;290;0.0;6.6;1020;0.2
05/01/2015;0:00:00;;1.4;3;9;21;284;0.1;6.3;1019;0.2
06/01/2015;1:00:00;;1.1;3;9;24;285;0.1;6.2;1019;0.3
06/01/2015;2:00:00;0;1.3;3;10;27;285;0.3;6.0;1019;0.1
06/01/2015;3:00:00;0;1.4;3;9;26;285;0.0;6.0;1018;0.0
06/01/2015;4:00:00;0;1.2;3;9;28;285;0.1;5.6;1018;0.0
06/01/2015;5:00:00;;1.3;2;8;28;285;0.1;5.7;1018;0.0
06/01/2015;6:00:00;;1.3;2;8;26;285;0.1;5.7;1017;0.0
06/01/2015;7:00:00;;1.2;2;7;22;285;0.0;5.4;1017;0.0
06/01/2015;8:00:00;;1.6;3;7;17;285;0.0;5.9;1017;0.0
06/01/2015;9:00:00;;1.3;2;7;20;285;0.0;5.9;1018;0.0
06/01/2015;10:00:00;;2.6;3;8;19;285;0.0;6.8;1018;0.0
06/01/2015;11:00:00;;2.4;5;14;25;285;0.0;9.3;1018;0.0
06/01/2015;12:00:00;;2.3;5;22;34;285;0.0;11.4;1018;0.0
06/01/2015;13:00:00;;2.5;6;10;53;285;0.1;12.2;1018;0.0
06/01/2015;14:00:00;;2.5;9;3;58;284;0.0;13.3;1017;0.0
06/01/2015;15:00:00;;3.2;12;3;46;285;0.1;13.7;1017;0.0
06/01/2015;16:00:00;;3.6;12;7;38;286;0.0;13.4;1017;0.0
06/01/2015;17:00:00;;3.5;15;12;27;286;0.0;13.2;1017;0.0
06/01/2015;18:00:00;;2.8;10;15;15;286;0.0;12.6;1017;0.0
06/01/2015;19:00:00;;1.9;6;15;19;286;0.0;11.8;1018;0.0
06/01/2015;20:00:00;;2.0;7;16;15;286;0.0;11.3;1018;0.0
06/01/2015;21:00:00;;1.6;4;16;29;286;0.0;11.0;1018;0.0
06/01/2015;22:00:00;0;1.3;3;14;29;286;0.0;10.6;1019;0.0
06/01/2015;23:00:00;0;2.2;8;14;30;168;0.0;10.5;1019;0.0
06/01/2015;0:00:00;;1.4;3;12;28;38;0.0;9.2;1020;0.0
07/01/2015;1:00:00;;1.4;3;12;29;38;0.0;8.0;1020;0.0
07/01/2015;2:00:00;;1.4;3;12;36;38;0.0;8.2;1020;0.2
07/01/2015;3:00:00;;1.3;3;12;36;38;0.1;7.9;1020;0.2
07/01/2015;4:00:00;0;1.5;3;12;44;259;0.1;7.8;1020;0.2
07/01/2015;5:00:00;;1.4;3;11;40;268;0.1;7.3;1020;0.2
07/01/2015;6:00:00;;1.3;3;10;28;316;0.1;6.4;1020;0.2
07/01/2015;7:00:00;;1.3;2;10;27;316;0.0;5.8;1021;0.2
07/01/2015;8:00:00;;1.2;3;10;26;316;0.1;5.6;1021;0.2
07/01/2015;9:00:00;;1.5;3;10;24;316;0.0;5.7;1021;0.2
07/01/2015;10:00:00;;3.3;7;11;21;316;0.0;6.9;1022;0.2
07/01/2015;11:00:00;;4.1;10;22;42;230;0.3;10.4;1023;0.4
07/01/2015;12:00:00;;3.4;8;11;50;92;0.6;13.4;1023;0.4
07/01/2015;13:00:00;;3.1;7;6;59;118;0.4;14.8;1022;0.4
07/01/2015;14:00:00;0;2.8;8;5;59;92;0.5;14.6;1022;0.4
07/01/2015;15:00:00;1;1.9;5;7;59;142;0.5;13.6;1022;0.4
07/01/2015;16:00:00;1;2.7;8;8;57;102;0.3;13.5;1022;0.4
07/01/2015;17:00:00;1;2.5;8;8;59;91;0.4;13.7;1022;0.4
07/01/2015;18:00:00;1;1.6;4;8;43;40;0.0;12.4;1023;0.4
07/01/2015;19:00:00;1;1.2;3;8;31;35;0.0;9.6;1023;0.4
07/01/2015;20:00:00;1;1.3;3;9;28;30;0.0;8.4;1023;0.4
07/01/2015;21:00:00;1;1.6;4;9;24;30;0.0;8.7;1024;0.4
07/01/2015;22:00:00;1;1.7;5;8;25;30;0.0;7.8;1024;0.4
07/01/2015;23:00:00;1;1.3;2;8;26;30;0.0;7.2;1025;0.4
07/01/2015;0:00:00;1;1.2;3;7;24;30;0.0;6.8;1025;0.4
08/01/2015;1:00:00;1;1.2;3;8;24;30;0.0;6.5;1025;0.4
08/01/2015;2:00:00;1;1.4;3;8;25;21;0.0;6.5;1025;0.1
08/01/2015;3:00:00;1;1.3;3;8;24;5;0.0;6.2;1025;0.0
08/01/2015;4:00:00;1;1.4;3;8;26;5;0.0;6.0;1026;0.0
08/01/2015;5:00:00;1;1.5;3;8;26;5;0.0;5.7;1026;0.0
08/01/2015;6:00:00;1;1.3;3;8;25;5;0.0;5.5;1026;0.0
08/01/2015;7:00:00;1;1.4;3;9;37;165;0.1;6.2;1026;0.2
08/01/2015;8:00:00;1;1.6;3;8;26;311;0.0;5.5;1027;0.2
08/01/2015;9:00:00;1;1.8;5;8;23;311;0.0;5.2;1028;0.2
08/01/2015;10:00:00;1;5.4;8;12;23;311;0.0;7.0;1028;0.2
08/01/2015;11:00:00;1;3.3;8;34;48;247;0.1;10.5;1029;0.2
08/01/2015;12:00:00;1;5.9;15;9;47;174;0.1;13.5;1029;0.2
08/01/2015;13:00:00;1;5.1;14;3;55;170;0.2;14.8;1028;0.2
08/01/2015;14:00:00;1;2.0;5;3;62;288;0.9;14.4;1028;0.2
08/01/2015;15:00:00;1;1.6;4;3;68;245;0.9;14.4;1028;0.2
08/01/2015;16:00:00;1;1.6;3;3;68;246;1.2;14.8;1028;0.2
08/01/2015;17:00:00;1;1.5;3;4;69;246;1.3;14.2;1029;0.2
08/01/2015;18:00:00;1;1.6;3;6;65;271;0.6;12.3;1029;0.2
08/01/2015;19:00:00;1;1.7;4;8;41;309;0.2;9.2;1030;0.2
08/01/2015;20:00:00;1;1.5;4;8;44;327;0.2;7.5;1030;0.2
08/01/2015;21:00:00;1;2.0;5;10;35;333;0.1;6.8;1031;0.2
08/01/2015;22:00:00;1;2.0;5;10;33;333;0.0;6.3;1031;0.2
08/01/2015;23:00:00;1;1.7;5;11;42;308;0.2;6.4;1032;0.2
08/01/2015;0:00:00;1;1.7;3;10;67;177;0.7;9.8;1032;0.2
09/01/2015;1:00:00;1;1.7;3;11;56;55;0.2;9.6;1032;0.2
09/01/2015;2:00:00;1;1.5;3;10;40;130;0.1;6.8;1032;0.0
09/01/2015;3:00:00;1;1.4;3;10;36;282;0.1;5.5;1032;0.0
09/01/2015;4:00:00;1;1.3;3;10;33;292;0.2;5.0;1032;0.0
09/01/2015;5:00:00;1;1.5;3;9;33;310;0.3;4.8;1032;0.0
09/01/2015;6:00:00;1;1.4;3;9;37;331;0.2;4.9;1032;0.2
09/01/2015;7:00:00;1;1.4;3;8;35;331;0.2;4.7;1032;0.2
09/01/2015;8:00:00;1;2.2;5;8;34;330;0.2;4.6;1033;0.2
09/01/2015;9:00:00;1;1.6;3;7;30;331;0.1;4.4;1033;0.2
09/01/2015;10:00:00;1;2.1;4;8;36;331;0.0;6.5;1033;0.2
09/01/2015;11:00:00;1;11.0;19;7;33;331;0.0;10.9;1033;0.2
09/01/2015;12:00:00;1;6.4;14;4;43;280;0.2;14.6;1033;0.2
09/01/2015;13:00:00;1;10.3;22;4;41;116;0.5;15.6;1032;0.2
09/01/2015;14:00:00;2;7.3;18;4;50;137;0.3;17.5;1031;0.2
09/01/2015;15:00:00;2;3.1;9;5;61;201;0.5;18.3;1030;0.2
09/01/2015;16:00:00;2;2.0;5;7;64;276;0.7;17.9;1031;0.2
09/01/2015;17:00:00;2;3.0;10;7;62;86;0.2;17.5;1031;0.2
09/01/2015;18:00:00;2;1.7;5;8;50;10;0.1;14.0;1032;0.2
09/01/2015;19:00:00;1;1.9;6;11;42;254;0.2;10.0;1032;0.2
09/01/2015;20:00:00;1;1.9;7;12;40;323;0.1;8.7;1032;0.2
09/01/2015;21:00:00;1;1.8;7;13;37;323;0.1;7.6;1032;0.2
09/01/2015;22:00:00;1;1.7;5;13;39;318;0.2;7.0;1031;0.2
09/01/2015;23:00:00;1;1.7;6;12;39;340;0.2;6.8;1031;0.2
09/01/2015;0:00:00;1;1.8;6;12;35;316;0.4;6.2;1031;0.2
10/01/2015;1:00:00;1;1.9;6;12;48;282;0.4;7.2;1030;0.2
10/01/2015;2:00:00;1;1.9;7;12;43;263;0.4;7.1;1029;0.0
10/01/2015;3:00:00;1;1.7;5;11;42;322;0.2;6.5;1028;0.0
10/01/2015;4:00:00;1;1.7;5;11;37;330;0.2;5.8;1028;0.0
10/01/2015;5:00:00;1;1.7;5;10;49;316;0.4;6.3;1027;0.0
10/01/2015;6:00:00;1;1.6;4;10;41;348;0.2;6.6;1027;0.0
10/01/2015;7:00:00;1;1.6;5;9;30;350;0.1;5.1;1027;0.0
10/01/2015;8:00:00;1;2.2;9;9;36;323;0.4;5.6;1026;0.0
10/01/2015;9:00:00;1;3.7;13;9;27;44;0.2;6.3;1026;0.0
10/01/2015;10:00:00;1;10.4;23;13;25;338;0.1;7.1;1027;0.0
10/01/2015;11:00:00;1;7.5;18;13;39;252;0.3;11.5;1027;0.0
10/01/2015;12:00:00;1;9.7;22;12;38;139;0.1;15.8;1026;0.0
10/01/2015;13:00:00;1;11.4;23;11;34;153;0.1;17.6;1025;0.0
10/01/2015;14:00:00;1;11.4;26;12;42;190;0.4;19.2;1023;0.0
10/01/2015;15:00:00;1;8.7;25;15;49;180;0.2;20.0;1022;0.0
10/01/2015;16:00:00;1;6.6;24;21;53;200;0.3;19.7;1022;0.0
10/01/2015;17:00:00;1;5.7;24;31;53;209;0.6;17.9;1021;0.0
10/01/2015;18:00:00;1;3.1;17;31;51;251;0.3;14.9;1021;0.0
10/01/2015;19:00:00;1;1.8;10;35;46;294;0.1;12.7;1021;0.0
10/01/2015;20:00:00;1;1.7;9;36;36;324;0.2;11.0;1021;0.0
10/01/2015;21:00:00;1;1.8;7;;31;316;0.1;10.4;1021;0.0
10/01/2015;22:00:00;1;0.7;5;;27;309;0.1;9.7;1020;0.0
10/01/2015;23:00:00;1;0.8;5;;18;314;0.0;9.2;1020;0.0
10/01/2015;0:00:00;1;1.4;6;;11;314;0.0;8.3;1019;0.0
11/01/2015;1:00:00;1;1.7;7;;10;314;0.0;7.6;1019;0.0
11/01/2015;2:00:00;1;1.5;5;;8;314;0.0;6.9;1018;0.0
11/01/2015;3:00:00;1;1.7;5;;15;314;0.1;7.0;1018;0.1
11/01/2015;4:00:00;1;1.6;4;;14;314;0.1;7.0;1018;0.2
11/01/2015;5:00:00;1;1.5;4;;16;314;0.1;6.3;1017;0.2
11/01/2015;6:00:00;1;1.7;4;;16;321;0.1;6.3;1017;0.2
11/01/2015;7:00:00;1;1.7;5;;13;330;0.1;5.4;1017;0.2
11/01/2015;8:00:00;1;1.7;4;;15;274;0.2;5.3;1017;0.2
11/01/2015;9:00:00;1;1.9;4;;16;311;0.1;5.7;1018;0.3
11/01/2015;10:00:00;1;3.3;8;16;26;296;0.1;7.9;1019;0.4
11/01/2015;11:00:00;1;4.5;10;35;33;185;0.1;11.0;1019;0.4
11/01/2015;12:00:00;1;3.7;7;23;39;210;0.2;13.2;1019;0.4
11/01/2015;13:00:00;1;3.4;7;5;44;171;0.3;15.5;1018;0.4
11/01/2015;14:00:00;1;3.7;10;4;47;215;0.5;16.6;1018;0.4
11/01/2015;15:00:00;1;3.6;11;5;47;157;0.4;16.6;1018;0.4
11/01/2015;16:00:00;1;2.4;7;5;58;258;0.8;16.7;1018;0.4
11/01/2015;17:00:00;1;2.4;8;6;54;292;0.5;15.8;1019;0.4
11/01/2015;18:00:00;1;2.2;10;9;46;278;0.2;14.3;1020;0.4
11/01/2015;19:00:00;1;2.2;10;13;37;275;0.4;12.2;1022;0.4
11/01/2015;20:00:00;1;2.6;12;15;23;216;0.1;10.8;1024;0.4
11/01/2015;21:00:00;1;4.7;22;18;22;63;0.1;10.8;1025;0.4
11/01/2015;22:00:00;1;1.8;6;17;62;78;0.2;11.3;1025;0.4
11/01/2015;23:00:00;1;1.7;4;16;65;94;0.1;11.7;1026;0.4
11/01/2015;0:00:00;1;1.8;3;14;46;19;0.1;10.3;1026;0.4
12/01/2015;1:00:00;1;1.8;3;14;41;17;0.0;8.2;1025;0.4
12/01/2015;2:00:00;1;1.8;3;15;36;17;0.1;7.4;1025;0.1
12/01/2015;3:00:00;1;1.5;2;14;30;17;0.0;7.0;1025;0.0
12/01/2015;4:00:00;1;1.4;2;14;33;32;0.0;6.9;1025;0.0
12/01/2015;5:00:00;1;1.5;2;13;38;327;0.2;7.3;1025;0.0
12/01/2015;6:00:00;1;1.5;3;12;29;320;0.2;6.7;1025;0.0
12/01/2015;7:00:00;1;1.6;3;12;29;307;0.2;6.8;1025;0.0
12/01/2015;8:00:00;1;1.8;5;12;25;313;0.2;6.6;1025;0.0
12/01/2015;9:00:00;1;4.2;13;12;23;329;0.2;6.6;1026;0.0
12/01/2015;10:00:00;1;4.9;13;15;29;331;0.1;8.1;1026;0.0
12/01/2015;11:00:00;1;3.1;9;26;55;312;0.3;12.4;1026;0.0
12/01/2015;12:00:00;1;5.7;15;10;48;246;0.2;15.6;1026;0.0
12/01/2015;13:00:00;1;4.8;12;5;54;210;0.5;16.7;1026;0.0
12/01/2015;14:00:00;1;3.9;10;4;59;200;0.4;17.9;1025;0.0
12/01/2015;15:00:00;1;3.2;9;4;62;209;0.3;18.5;1024;0.0
12/01/2015;16:00:00;1;3.4;12;6;59;94;0.2;18.3;1023;0.0
12/01/2015;17:00:00;1;4.9;21;9;50;80;0.1;17.5;1023;0.0
12/01/2015;18:00:00;1;3.0;16;13;43;243;0.1;15.1;1024;0.0
12/01/2015;19:00:00;1;1.8;8;15;36;322;0.0;11.6;1024;0.0
12/01/2015;20:00:00;1;1.7;5;16;35;322;0.1;10.0;1024;0.0
12/01/2015;21:00:00;1;1.7;8;16;23;322;0.0;9.0;1024;0.0
12/01/2015;22:00:00;1;1.6;6;15;23;322;0.0;8.2;1024;0.0
12/01/2015;23:00:00;1;1.5;4;15;21;322;0.0;7.7;1023;0.0
12/01/2015;0:00:00;1;1.5;3;14;20;322;0.0;7.4;1023;0.1
13/01/2015;1:00:00;1;1.6;3;15;15;322;0.0;6.9;1022;0.2
13/01/2015;2:00:00;1;1.8;8;15;18;322;0.1;7.1;1022;0.0
13/01/2015;3:00:00;1;1.9;9;15;23;322;0.0;7.8;1022;0.0
13/01/2015;4:00:00;1;2.0;10;14;21;310;0.1;8.1;1021;0.0
13/01/2015;5:00:00;1;1.8;8;14;37;275;0.8;8.6;1021;0.0
13/01/2015;6:00:00;1;1.8;4;13;37;292;0.1;8.4;1020;0.0
13/01/2015;7:00:00;1;1.9;5;13;40;292;0.2;8.0;1020;0.0
13/01/2015;8:00:00;1;1.8;6;12;47;287;0.2;8.2;1020;0.2
13/01/2015;9:00:00;1;1.9;7;12;54;272;0.7;9.2;1020;0.2
13/01/2015;10:00:00;1;1.7;4;13;58;285;0.3;10.4;1020;0.2
13/01/2015;11:00:00;1;2.3;6;13;55;254;0.5;11.4;1020;0.2
13/01/2015;12:00:00;1;5.1;17;13;46;217;0.5;12.5;1019;0.2
13/01/2015;13:00:00;1;4.8;15;13;54;222;1.0;13.7;1018;0.2
13/01/2015;14:00:00;1;3.2;7;10;68;250;0.7;15.7;1017;0.2
13/01/2015;15:00:00;1;2.1;6;9;67;176;0.2;16.0;1017;0.2
13/01/2015;16:00:00;1;2.7;10;9;65;143;0.1;16.3;1016;0.2
13/01/2015;17:00:00;1;2.6;14;13;60;245;0.2;14.6;1016;0.2
13/01/2015;18:00:00;1;2.3;11;16;37;346;0.0;13.5;1016;0.2
13/01/2015;19:00:00;1;1.3;4;16;32;346;0.0;10.6;1016;0.2
13/01/2015;20:00:00;1;1.6;6;17;27;346;0.0;9.3;1016;0.2
13/01/2015;21:00:00;1;1.7;7;18;25;346;0.0;8.8;1016;0.2
13/01/2015;22:00:00;1;1.6;5;17;23;346;0.0;8.0;1016;0.2
13/01/2015;23:00:00;1;1.6;6;16;33;327;0.2;8.2;1016;0.2
13/01/2015;0:00:00;1;1.6;6;15;26;331;0.2;8.0;1016;0.2
14/01/2015;1:00:00;1;1.6;5;15;27;322;0.3;7.5;1016;0.2
14/01/2015;2:00:00;1;1.5;5;15;23;319;0.1;6.5;1016;0.0
14/01/2015;3:00:00;1;1.5;4;14;26;317;0.3;6.5;1016;0.0
14/01/2015;4:00:00;1;1.5;4;13;23;317;0.1;6.0;1015;0.1
14/01/2015;5:00:00;1;1.3;4;12;18;317;0.0;5.1;1015;0.2
14/01/2015;6:00:00;1;1.3;3;11;24;326;0.1;5.1;1016;0.2
14/01/2015;7:00:00;1;1.2;3;11;30;334;0.2;5.4;1016;0.2
14/01/2015;8:00:00;1;1.5;5;11;30;307;0.2;5.4;1016;0.2
14/01/2015;9:00:00;1;3.5;8;10;24;304;0.1;5.8;1017;0.2
14/01/2015;10:00:00;1;5.0;13;16;32;214;0.3;8.0;1017;0.2
14/01/2015;11:00:00;1;4.1;10;28;51;211;0.9;13.4;1018;0.2
14/01/2015;12:00:00;1;2.0;6;6;60;247;1.5;17.0;1018;0.2
14/01/2015;13:00:00;1;1.8;4;3;63;217;0.9;17.5;1018;0.4
14/01/2015;14:00:00;1;1.7;5;3;66;237;0.9;17.8;1017;0.4
14/01/2015;15:00:00;1;1.7;5;3;68;243;1.0;18.3;1016;0.4
14/01/2015;16:00:00;1;2.0;4;4;70;268;0.8;18.5;1016;0.4
14/01/2015;17:00:00;1;1.0;2;3;71;246;0.6;18.4;1016;0.4
14/01/2015;18:00:00;1;2.7;9;5;56;238;0.3;15.5;1017;0.4
14/01/2015;19:00:00;1;4.2;16;8;41;174;0.3;12.1;1017;0.4
14/01/2015;20:00:00;1;2.2;11;9;36;352;0.1;9.7;1017;0.4
14/01/2015;21:00:00;1;1.7;6;11;47;334;0.3;9.1;1017;0.4
14/01/2015;22:00:00;1;1.7;6;12;46;314;0.3;10.0;1017;0.4
14/01/2015;23:00:00;1;1.6;6;13;38;309;0.2;9.0;1017;0.4
14/01/2015;0:00:00;1;1.6;6;13;38;313;0.2;8.4;1017;0.4
15/01/2015;1:00:00;1;1.5;5;13;37;313;0.2;7.6;1017;0.4
15/01/2015;2:00:00;1;1.7;5;14;35;161;0.1;7.2;1016;0.1
15/01/2015;3:00:00;1;1.7;6;14;28;19;0.1;6.6;1016;0.0
15/01/2015;4:00:00;1;2.3;12;13;36;312;0.2;7.0;1015;0.0
15/01/2015;5:00:00;1;2.0;9;12;28;313;0.2;6.7;1015;0.0
15/01/2015;6:00:00;1;1.6;4;11;32;313;0.2;5.9;1014;0.0
15/01/2015;7:00:00;1;1.4;3;11;34;332;0.3;5.6;1013;0.0
15/01/2015;8:00:00;1;1.5;3;10;37;339;0.4;5.7;1013;0.0
15/01/2015;9:00:00;1;1.6;5;10;45;310;0.4;6.5;1013;0.0
15/01/2015;10:00:00;1;5.3;17;15;43;246;0.8;9.9;1013;0.0
15/01/2015;11:00:00;1;8.8;23;14;41;240;1.3;13.1;1013;0.0
15/01/2015;12:00:00;1;5.6;17;16;49;216;1.1;15.8;1012;0.0
15/01/2015;13:00:00;23;5.8;34;16;54;220;1.8;17.0;1011;0.0
15/01/2015;14:00:00;1;9.6;30;19;53;219;3.0;17.4;1010;0.0
15/01/2015;15:00:00;1;6.0;24;17;69;221;2.7;17.4;1009;0.0
15/01/2015;16:00:00;1;3.5;16;13;68;228;1.4;17.5;1008;0.0
15/01/2015;17:00:00;1;4.0;20;12;63;235;1.3;16.2;1008;0.0
15/01/2015;18:00:00;1;3.5;17;10;63;229;1.5;14.1;1008;0.0
15/01/2015;19:00:00;1;4.3;19;9;61;232;1.2;12.7;1008;0.0
15/01/2015;20:00:00;1;1.8;10;8;65;215;0.9;12.0;1008;0.0
15/01/2015;21:00:00;1;1.6;10;7;59;223;1.1;11.5;1008;0.0
15/01/2015;22:00:00;1;1.6;7;6;62;238;0.8;11.2;1007;0.0
15/01/2015;23:00:00;1;1.7;7;5;61;213;0.9;11.2;1007;0.0
15/01/2015;0:00:00;1;1.8;9;4;65;234;1.0;12.0;1006;0.0
16/01/2015;1:00:00;1;1.5;5;6;71;239;1.5;12.4;1006;0.0
16/01/2015;2:00:00;1;1.2;4;9;77;240;1.6;13.1;1006;0.0
16/01/2015;3:00:00;1;1.3;6;11;71;245;0.8;12.8;1005;0.0
16/01/2015;4:00:00;1;1.2;6;13;69;256;1.1;12.7;1004;0.0
16/01/2015;5:00:00;1;1.3;6;16;61;212;0.9;12.9;1004;0.0
16/01/2015;6:00:00;1;1.3;6;18;62;200;1.0;13.4;1003;0.0
16/01/2015;7:00:00;1;1.7;8;20;57;218;1.9;14.1;1003;0.0
16/01/2015;8:00:00;1;1.8;10;22;55;230;2.6;14.3;1002;0.0
16/01/2015;9:00:00;1;2.3;13;23;52;234;2.0;14.2;1003;0.0
16/01/2015;10:00:00;1;2.5;12;24;53;229;2.0;14.3;1003;0.0
16/01/2015;11:00:00;1;2.1;8;23;58;225;2.1;15.0;1003;0.0
16/01/2015;12:00:00;1;2.1;8;22;59;221;2.0;15.3;1003;0.0
16/01/2015;13:00:00;1;2.3;9;21;61;219;2.4;16.0;1002;0.0
16/01/2015;14:00:00;1;1.8;7;20;62;234;1.6;16.1;1002;0.0
16/01/2015;15:00:00;1;1.2;5;19;61;276;0.6;16.4;1001;0.0
16/01/2015;16:00:00;1;1.1;4;14;66;264;0.6;16.0;1002;0.0
16/01/2015;17:00:00;1;0.8;4;13;67;249;0.5;15.2;1002;0.0
16/01/2015;18:00:00;1;1.4;5;13;66;261;1.2;14.1;1003;0.0
16/01/2015;19:00:00;1;1.0;5;13;70;157;1.5;13.0;1004;0.0
16/01/2015;20:00:00;1;0.9;4;12;72;176;1.2;12.4;1005;0.0
16/01/2015;21:00:00;1;1.0;6;12;68;157;0.7;12.2;1006;0.0
16/01/2015;22:00:00;1;0.8;4;11;66;151;0.8;10.9;1007;0.0
16/01/2015;23:00:00;1;0.8;3;11;71;227;1.3;11.3;1008;0.0
16/01/2015;0:00:00;1;0.9;2;10;71;200;1.0;11.3;1009;0.0
17/01/2015;1:00:00;1;0.8;2;10;69;265;0.7;10.7;1009;0.0
17/01/2015;2:00:00;1;0.9;3;10;58;269;0.3;9.1;1009;0.0
17/01/2015;3:00:00;1;0.8;3;10;54;290;0.3;8.0;1010;0.0
17/01/2015;4:00:00;1;0.9;3;10;45;306;0.2;6.5;1010;0.0
17/01/2015;5:00:00;1;0.9;3;9;43;300;0.1;5.2;1010;0.2
17/01/2015;6:00:00;1;0.9;3;9;42;336;0.1;4.6;1010;0.2
17/01/2015;7:00:00;1;1.0;3;9;51;269;0.2;5.7;1010;0.2
17/01/2015;8:00:00;1;0.9;3;8;71;195;0.8;9.0;1011;0.2
17/01/2015;9:00:00;1;1.2;4;7;71;176;0.9;9.4;1011;0.2
17/01/2015;10:00:00;1;1.3;4;7;69;194;0.6;10.7;1012;0.2
17/01/2015;11:00:00;1;1.0;3;7;71;200;1.2;11.3;1013;0.2
17/01/2015;12:00:00;1;0.9;3;7;71;213;0.8;11.7;1013;0.2
17/01/2015;13:00:00;1;0.8;2;6;71;249;0.9;12.2;1012;0.2
17/01/2015;14:00:00;1;1.7;5;6;69;189;0.6;13.7;1012;0.2
17/01/2015;15:00:00;2;1.7;7;7;66;123;0.3;12.7;1011;0.2
17/01/2015;16:00:00;2;1.6;6;7;66;100;0.6;12.6;1011;0.2
17/01/2015;17:00:00;2;1.3;6;9;63;119;0.3;11.9;1011;0.2
17/01/2015;18:00:00;1;0.8;4;9;63;296;0.2;10.6;1012;0.2
17/01/2015;19:00:00;1;1.0;5;10;60;197;0.2;8.8;1012;0.2
17/01/2015;20:00:00;1;1.6;8;10;50;283;0.1;8.3;1012;0.2
17/01/2015;21:00:00;1;0.7;4;9;39;341;0.0;6.8;1013;0.2
17/01/2015;22:00:00;1;0.7;4;9;38;341;0.0;5.5;1013;0.2
17/01/2015;23:00:00;1;0.8;4;9;34;341;0.0;4.5;1013;0.2
17/01/2015;0:00:00;1;0.7;3;9;33;341;0.0;4.1;1013;0.2
18/01/2015;1:00:00;1;0.7;4;9;34;341;0.0;3.9;1013;0.2
18/01/2015;2:00:00;1;0.7;3;8;39;341;0.1;4.0;1013;0.0
18/01/2015;3:00:00;1;0.6;3;8;38;326;0.1;3.9;1013;0.0
18/01/2015;4:00:00;1;0.6;3;8;35;322;0.0;3.6;1012;0.0
18/01/2015;5:00:00;1;0.7;3;8;31;322;0.0;3.1;1011;0.0
18/01/2015;6:00:00;1;0.7;2;7;33;322;0.2;2.9;1011;0.0
18/01/2015;7:00:00;1;0.7;3;7;35;322;0.2;3.1;1011;0.2
18/01/2015;8:00:00;1;0.7;3;7;34;330;0.2;2.9;1011;0.2
18/01/2015;9:00:00;1;0.8;3;7;38;329;0.3;3.0;1011;0.2
18/01/2015;10:00:00;1;1.2;4;7;53;307;0.3;5.8;1011;0.2
18/01/2015;11:00:00;1;2.2;6;5;54;212;0.5;9.9;1011;0.2
18/01/2015;12:00:00;1;5.1;12;3;51;189;0.4;12.0;1011;0.2
18/01/2015;13:00:00;1;2.0;5;3;68;207;1.2;13.1;1010;0.2
18/01/2015;14:00:00;1;1.6;4;3;74;236;1.5;13.9;1009;0.2
18/01/2015;15:00:00;1;1.5;5;3;77;229;1.6;14.2;1008;0.2
18/01/2015;16:00:00;1;1.0;4;3;78;231;1.6;13.1;1007;0.2
18/01/2015;17:00:00;1;1.2;5;4;76;229;1.1;12.0;1006;0.2
18/01/2015;18:00:00;1;1.0;5;5;75;227;1.3;11.0;1005;0.2
18/01/2015;19:00:00;1;1.2;5;6;71;234;1.1;10.1;1005;0.2
18/01/2015;20:00:00;1;1.7;8;6;61;245;0.4;8.6;1005;0.2
18/01/2015;21:00:00;1;1.7;8;8;51;224;0.1;7.7;1005;0.2
18/01/2015;22:00:00;1;2.1;12;9;45;260;0.1;7.3;1004;0.2
18/01/2015;23:00:00;1;1.7;8;9;50;242;0.1;7.3;1004;0.2
18/01/2015;0:00:00;1;0.9;5;9;65;222;0.3;8.5;1003;0.2
19/01/2015;1:00:00;1;0.7;4;10;67;219;0.3;9.2;1003;0.2
19/01/2015;2:00:00;1;0.7;4;10;66;204;0.4;9.2;1002;0.0
19/01/2015;3:00:00;1;0.6;3;10;63;219;0.2;9.0;1001;0.0
19/01/2015;4:00:00;1;0.6;4;11;60;224;0.1;8.9;1001;0.0
19/01/2015;5:00:00;1;0.6;4;11;61;254;0.1;8.8;1000;0.0
19/01/2015;6:00:00;1;0.6;3;10;62;207;0.2;8.9;1000;0.0
19/01/2015;7:00:00;1;0.6;4;10;54;243;0.0;8.7;999;0.0
19/01/2015;8:00:00;1;0.7;4;10;56;310;0.0;8.7;999;0.0
19/01/2015;9:00:00;1;0.9;5;10;48;269;0.0;8.8;999;0.0
19/01/2015;10:00:00;1;2.3;8;10;54;252;0.2;9.5;1000;0.0
19/01/2015;11:00:00;1;1.0;5;9;67;258;0.3;11.4;1000;0.0
19/01/2015;12:00:00;1;1.9;8;9;58;290;0.2;11.3;1000;0.1
19/01/2015;13:00:00;1;7.9;15;11;30;360;0.0;10.5;999;0.2
19/01/2015;14:00:00;1;9.7;23;14;27;310;0.1;10.5;999;0.4
19/01/2015;15:00:00;1;0.8;4;12;64;238;0.9;9.7;999;1.0
19/01/2015;16:00:00;1;1.2;6;11;62;190;0.3;9.0;999;2.8
19/01/2015;17:00:00;1;0.6;3;11;64;225;0.2;9.0;999;3.4
19/01/2015;18:00:00;1;0.5;3;9;66;176;0.7;8.6;999;3.4
