Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;LL;PRB;TMP;BEN;TOL;XIL
23/08/2015;22:00:00;4;5;16;4;56;n;n;n;n;n;n;n;n
23/08/2015;23:00:00;5;3;15;4;54;n;n;n;n;n;n;n;n
23/08/2015;0:00:00;7;3;13;3;57;n;n;n;n;n;n;n;n
24/08/2015;1:00:00;2;3;12;2;60;n;n;n;n;n;n;n;n
24/08/2015;2:00:00;3;3;14;3;54;n;n;n;n;n;n;n;n
24/08/2015;3:00:00;8;3;12;3;52;n;n;n;n;n;n;n;n
24/08/2015;4:00:00;7;2;12;3;52;n;n;n;n;n;n;n;n
24/08/2015;5:00:00;7;2;13;3;53;n;n;n;n;n;n;n;n
24/08/2015;6:00:00;8;2;12;3;52;n;n;n;n;n;n;n;n
24/08/2015;7:00:00;6;2;16;4;47;n;n;n;n;n;n;n;n
24/08/2015;8:00:00;3;2;18;9;41;n;n;n;n;n;n;n;n
24/08/2015;9:00:00;8;2;30;18;37;n;n;n;n;n;n;n;n
24/08/2015;10:00:00;14;2;21;9;40;n;n;n;n;n;n;n;n
24/08/2015;11:00:00;11;2;22;10;39;n;n;n;n;n;n;n;n
24/08/2015;12:00:00;6;2;21;8;49;n;n;n;n;n;n;n;n
24/08/2015;13:00:00;3;2;20;6;55;n;n;n;n;n;n;n;n
24/08/2015;14:00:00;6;3;23;8;54;n;n;n;n;n;n;n;n
24/08/2015;15:00:00;7;3;20;6;64;n;n;n;n;n;n;n;n
24/08/2015;16:00:00;3;3;15;5;72;n;n;n;n;n;n;n;n
24/08/2015;17:00:00;2;4;16;6;77;n;n;n;n;n;n;n;n
24/08/2015;18:00:00;2;4;18;4;81;n;n;n;n;n;n;n;n
24/08/2015;19:00:00;7;4;23;7;79;n;n;n;n;n;n;n;n
24/08/2015;20:00:00;6;4;23;6;79;n;n;n;n;n;n;n;n
24/08/2015;21:00:00;4;4;24;6;79;n;n;n;n;n;n;n;n
24/08/2015;22:00:00;7;5;21;5;77;n;n;n;n;n;n;n;n
24/08/2015;23:00:00;2;4;17;3;78;n;n;n;n;n;n;n;n
24/08/2015;0:00:00;2;4;16;2;72;n;n;n;n;n;n;n;n
25/08/2015;1:00:00;4;3;18;4;64;n;n;n;n;n;n;n;n
25/08/2015;2:00:00;9;2;16;3;63;n;n;n;n;n;n;n;n
25/08/2015;3:00:00;13;2;15;3;55;n;n;n;n;n;n;n;n
25/08/2015;4:00:00;10;2;14;2;50;n;n;n;n;n;n;n;n
25/08/2015;5:00:00;10;2;13;2;41;n;n;n;n;n;n;n;n
25/08/2015;6:00:00;9;2;14;3;40;n;n;n;n;n;n;n;n
25/08/2015;7:00:00;5;2;18;3;35;n;n;n;n;n;n;n;n
25/08/2015;8:00:00;7;2;35;9;17;n;n;n;n;n;n;n;n
