Fecha;Hora;PM10;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP;BEN;TOL;XIL
04/06/2015;15:00:00;11;2;4;2;109;85;4.2;0;0;937;28.2;0.38;2;0.6
04/06/2015;16:00:00;14;2;7;2;106;115;3.3;0;0;936;29.6;0.9;2.28;0.43
04/06/2015;17:00:00;9;11;7;2;104;121;3.3;0;0;936;30.1;1.15;1.23;0.35
04/06/2015;18:00:00;11;14;5;2;106;175;2.3;0;0;935;30.4;0.73;2.6;0.98
04/06/2015;19:00:00;10;42;5;2;107;134;2.3;0;0;935;30.8;0.75;1.55;0.68
04/06/2015;20:00:00;8;23;4;2;107;183;2;0;0;934;29.9;1.05;0.95;1.05
04/06/2015;21:00:00;7;3;4;2;105;160;2.1;0;0;934;28.7;1.63;1;0.4
04/06/2015;22:00:00;17;2;4;2;104;132;1;0;0;934;25.9;1.98;2.15;1.03
04/06/2015;23:00:00;13;4;10;2;97;68;0.6;0;0;935;24.7;1.25;1.03;0.65
04/06/2015;0:00:00;18;44;13;2;84;90;0.8;0;0;935;23.1;0.88;0.93;0.7
05/06/2015;1:00:00;24;21;16;3;85;138;2.6;0;0;936;21.6;5.05;1.75;0.58
05/06/2015;2:00:00;26;4;5;2;92;131;1.2;0;0;936;20;7.05;1.48;0.45
05/06/2015;3:00:00;27;21;9;2;93;96;1.3;0;0;936;20.3;1.13;0.98;0.58
05/06/2015;4:00:00;36;14;7;2;92;92;0.8;0;0;936;19.3;2.55;2.25;0.65
05/06/2015;5:00:00;25;18;8;2;92;85;0.9;0;0;935;18.9;1.05;2.88;0.38
05/06/2015;6:00:00;30;27;9;2;81;112;0.8;0;0;935;17.4;1.45;4.53;0.38
05/06/2015;7:00:00;31;23;18;2;69;49;1.1;0;0;935;17;1.58;1;1
05/06/2015;8:00:00;31;21;34;6;46;65;1.1;0;0;936;16.6;1.2;0.83;2.28
05/06/2015;9:00:00;43;18;46;17;57;242;0.3;0;0;936;19.2;2.03;1.73;0.53
05/06/2015;10:00:00;40;32;43;7;141;158;0.7;0;0;936;22.2;2.83;3.7;1.18
05/06/2015;11:00:00;49;35;27;4;120;316;1.5;0;0;937;23.5;8.08;3.23;0.65
05/06/2015;12:00:00;50;47;17;3;105;299;1.7;0;0;937;25.3;1.83;2.35;0.75
05/06/2015;13:00:00;28;63;13;2;121;134;1.6;0;0;937;27.2;1.43;1.33;0.38
05/06/2015;14:00:00;25;34;11;2;121;202;1.8;0;0;937;27.9;1.75;1.73;0.55
05/06/2015;15:00:00;27;26;8;2;122;130;2.1;0;0;936;29.2;0.65;1.35;0.3
05/06/2015;16:00:00;27;25;7;2;128;133;2.5;0;0;936;29.7;1.05;0.98;0.38
05/06/2015;17:00:00;24;42;8;2;135;114;2.5;0;0;935;30.3;1.1;1.38;0.5
05/06/2015;18:00:00;27;19;6;2;134;205;2.8;0;0;935;30.4;0.95;2.1;0.58
05/06/2015;19:00:00;28;18;7;2;133;222;1.9;0;0;934;30.6;0.95;1.45;0.4
05/06/2015;20:00:00;31;8;7;2;129;315;1.7;0;0;934;30.5;0.75;2.3;0.48
05/06/2015;21:00:00;71;6;5;2;131;65;2.1;0;0;934;29.6;1.03;1.1;0.65
05/06/2015;22:00:00;19;3;4;2;127;43;2.6;0;0;934;27.7;0.43;2.08;0.83
05/06/2015;23:00:00;26;2;3;2;129;53;3.6;0;0;935;27;1.13;1.08;0.38
05/06/2015;0:00:00;20;17;10;2;106;84;2.3;0;0;936;24.6;0.83;1.8;0.35
06/06/2015;1:00:00;20;24;8;2;104;91;1.8;0;0;935;23.5;1.58;1.7;0.45
06/06/2015;2:00:00;21;11;9;2;90;316;0.9;0;0;935;21.5;1.23;1.95;0.25
06/06/2015;3:00:00;25;25;15;2;73;280;0.6;0;0;935;19.8;1.08;1.13;0.78
06/06/2015;4:00:00;27;23;12;2;70;126;0.3;0;0;935;18.6;1.63;0.65;0.55
06/06/2015;5:00:00;32;42;10;2;65;226;0.4;0;0;935;17.7;1.45;2.23;0.38
06/06/2015;6:00:00;26;28;11;3;68;340;0.3;0;0;935;18;1.25;3.95;0.2
06/06/2015;7:00:00;29;8;23;3;68;328;0.6;0;0;935;18.2;1.45;2.05;0.43
06/06/2015;8:00:00;38;10;15;3;63;319;0.6;0;0;936;17.8;2.3;0.9;0.98
06/06/2015;9:00:00;40;8;22;10;47;135;0.4;0;0;937;19.6;0.78;1.98;1.3
06/06/2015;10:00:00;44;8;18;10;83;107;0.6;0;0;937;23.5;2.55;1.35;0.78
06/06/2015;11:00:00;36;5;11;3;112;88;0.9;0;0;937;25.4;1.7;4.05;0.7
06/06/2015;12:00:00;47;6;9;2;114;297;1.3;0;0;937;26.6;0.73;1.5;0.8
06/06/2015;13:00:00;51;7;8;2;124;349;2.4;0;0;937;27.8;0.38;2.1;0.5
06/06/2015;14:00:00;51;30;11;2;129;135;1.8;0;0;937;29.6;1.78;0.88;1.15
06/06/2015;15:00:00;49;40;8;2;132;161;2.2;0;0;937;30.5;0.93;1;1
06/06/2015;16:00:00;43;18;7;2;132;152;2.4;0;0;936;31.6;1;1.78;0.45
06/06/2015;17:00:00;35;24;5;2;130;271;2.5;0;0;936;31.8;1.63;1.08;0.58
06/06/2015;18:00:00;37;14;6;2;138;85;2.7;0;0;935;32.7;0.85;1.28;0.95
06/06/2015;19:00:00;38;17;7;2;134;83;1.6;0;0;935;31.4;2.2;2.45;0.8
06/06/2015;20:00:00;35;9;5;2;132;91;1.3;0;0;935;30.4;1;1.48;0.55
06/06/2015;21:00:00;31;6;4;2;123;50;0.7;0;0;935;29.3;1.1;2.1;0.38
06/06/2015;22:00:00;37;2;5;2;116;231;1.7;0;0;936;28.1;1.13;2.05;0.35
06/06/2015;23:00:00;42;3;4;2;115;255;3.3;0;0;937;26.6;2.3;1.43;0.7
06/06/2015;0:00:00;51;2;3;2;111;261;2.6;0;0;937;23.8;1.03;1.4;0.5
07/06/2015;1:00:00;45;2;6;2;95;130;1;0;0;936;22.2;1.08;4.6;0.58
07/06/2015;2:00:00;35;31;7;2;94;92;1.3;0;0;937;21.6;1.93;3.48;0.53
07/06/2015;3:00:00;40;75;10;2;94;100;1;0;0;937;21.6;0.93;6.08;1.58
07/06/2015;4:00:00;42;46;9;2;94;290;0.8;0;0;937;21.4;2.85;1.4;2.65
07/06/2015;5:00:00;44;10;4;2;102;85;1.1;0;0;936;21.1;0.9;3.03;0.5
07/06/2015;6:00:00;42;22;7;2;97;111;0.9;0;0;937;20.1;0.95;3.6;0.75
07/06/2015;7:00:00;37;77;17;2;86;83;1.2;0;0;937;19.2;0.78;3.63;0.53
07/06/2015;8:00:00;31;52;17;3;71;344;0.4;0;0;938;18.6;1.35;1.6;0.58
07/06/2015;9:00:00;39;26;22;9;64;29;0.3;0;0.32;938;21.3;1.3;1.8;1.15
07/06/2015;10:00:00;49;17;16;5;101;236;1.3;0;0;938;24;2.05;1.13;0.78
07/06/2015;11:00:00;36;45;10;3;116;49;1.9;0;0;938;24.9;1;1;0.85
07/06/2015;12:00:00;33;28;6;2;121;45;2.1;0;0;938;26.4;1.78;0.6;0.5
07/06/2015;13:00:00;45;6;5;2;116;71;2.1;0;0;938;27.8;2.2;0.98;0.5
07/06/2015;14:00:00;38;3;5;2;117;70;2.4;0;0;938;29;0.7;0.85;0.7
07/06/2015;15:00:00;31;2;4;2;122;70;2.3;0;0;937;29.9;0.3;0.8;0.98
07/06/2015;16:00:00;27;2;3;2;124;114;3;0;0;936;30.1;0.53;0.98;0.6
07/06/2015;17:00:00;22;3;3;2;129;92;3.7;0;0;936;30.5;0.7;1.4;0.45
07/06/2015;18:00:00;20;2;4;2;128;89;3.2;0;0;935;31.2;1.3;0.85;1.03
07/06/2015;19:00:00;16;2;3;2;134;73;3.6;0;0;935;30.7;0.83;1.28;0.93
07/06/2015;20:00:00;20;2;3;2;136;66;3.3;0;0;935;30.2;2.95;0.53;0.43
07/06/2015;21:00:00;12;2;3;2;135;63;2.8;0;0;935;29.3;0.88;1.95;0.78
07/06/2015;22:00:00;17;2;3;2;123;48;2.8;0;0.32;935;27.5;1.98;1.13;0.53
07/06/2015;23:00:00;14;2;3;2;113;98;3.3;0;0;935;26;0.65;1.18;0.73
07/06/2015;0:00:00;13;5;11;2;92;117;2.5;0;0;936;24;0.8;1.7;0.28
08/06/2015;1:00:00;16;31;15;2;83;135;2.1;0;0;936;22.7;0.7;0.83;0.95
08/06/2015;2:00:00;18;11;5;2;92;114;0.6;0;0;936;21.3;0.73;5.1;0.55
08/06/2015;3:00:00;14;46;11;2;92;85;1.5;0;0;935;21.4;1.78;2.55;0.6
08/06/2015;4:00:00;21;135;9;2;86;172;0.7;0;0;935;18.8;1.03;2.8;0.23
08/06/2015;5:00:00;22;12;7;2;76;317;1.1;0;0;935;18.1;0.65;1.55;0.78
08/06/2015;6:00:00;23;19;15;2;57;265;0.3;0;0.32;935;16.8;1.6;2.53;0.3
08/06/2015;7:00:00;29;15;36;4;34;46;0.5;0;0;935;15.5;1.68;1.65;0.2
08/06/2015;8:00:00;29;8;32;6;35;230;0.3;0;0;936;15.4;0.78;1.68;0.75
08/06/2015;9:00:00;37;5;25;11;57;210;0.5;0;0;936;18.2;1.65;1.75;0.5
08/06/2015;10:00:00;39;87;34;9;124;133;0.5;0;0;936;22.3;1.95;2.75;0.93
08/06/2015;11:00:00;48;47;20;4;108;308;1.9;0;0;936;23.5;1.9;3.43;0.5
08/06/2015;12:00:00;34;30;15;3;118;338;2;0;0;936;24.5;1.35;0.55;0.4
08/06/2015;13:00:00;37;32;0;0;124;69;2.8;0;0;935;27.2;0;0;0
08/06/2015;14:00:00;30;8;5;2;123;73;3.8;0;0;935;27.8;1.05;0.67;0.3
08/06/2015;15:00:00;12;2;6;2;129;89;2.9;0;0;935;28.5;1.15;1.55;0.23
08/06/2015;16:00:00;19;2;5;2;132;72;3.7;0;0;934;29;1.03;1.2;0.33
08/06/2015;17:00:00;11;0;4;2;133;67;3;0;0;933;30.2;1.63;1.58;0.68
08/06/2015;18:00:00;13;3;6;2;135;89;2.2;0;0;932;31;1.83;1.43;1.13
08/06/2015;19:00:00;12;3;6;2;130;41;3;0;0;932;30.7;0.95;1.85;0.73
08/06/2015;20:00:00;24;2;7;2;133;92;2.2;0;0;932;30.6;1.35;2.35;0.28
08/06/2015;21:00:00;10;2;4;2;132;68;3;0;0;932;29.2;1.18;1.43;0.58
08/06/2015;22:00:00;17;2;4;2;128;41;2.6;0;0;932;27.2;0.78;3.85;0.6
08/06/2015;23:00:00;21;2;4;2;123;45;3;0;0;933;26;1.83;1.75;0.35
08/06/2015;0:00:00;22;6;7;2;101;130;0.9;0;0;933;23.4;0.8;1.15;0.33
09/06/2015;1:00:00;22;17;18;3;80;62;0.7;0;0;933;21.9;2.75;1.28;0.65
09/06/2015;2:00:00;29;21;12;2;83;321;0.4;0;0;933;22.1;1.53;3.43;0.38
09/06/2015;3:00:00;31;8;11;2;71;222;0.8;0;0;933;21;0.73;3;0.35
09/06/2015;4:00:00;34;5;16;2;77;284;0.5;0;0;932;20.4;1.73;0.73;0.68
09/06/2015;5:00:00;25;2;5;2;98;287;1.4;0;0;932;20.7;1.65;2.25;1.85
09/06/2015;6:00:00;29;2;6;2;96;242;0.5;0;0;932;19.1;0.95;3.85;0.65
09/06/2015;7:00:00;29;3;10;2;102;255;1.5;0;0;932;19;0.48;1.1;1.28
09/06/2015;8:00:00;25;3;12;3;103;264;0.6;0;0;933;19.5;0.68;1.18;0.9
09/06/2015;9:00:00;30;3;15;5;104;216;0.6;0;0;933;20.8;0.9;0.3;1.63
09/06/2015;10:00:00;37;4;13;4;114;180;1.3;0;0;933;23.1;0.53;0.73;0.65
09/06/2015;11:00:00;28;3;7;2;113;225;3.2;0;0;934;24.4;2.1;1.4;1.78
09/06/2015;12:00:00;28;2;4;2;117;225;2.8;0;0;934;25.5;0.6;2.63;0.8
09/06/2015;13:00:00;24;2;4;2;121;222;3.4;0;0;933;26.9;1.2;1.43;0.8
09/06/2015;14:00:00;26;3;4;2;123;281;2.4;0;0;933;28.5;1.75;1.58;0.78
09/06/2015;15:00:00;29;2;3;2;124;254;2.6;0;0;932;29;0.93;2.73;0.6
09/06/2015;16:00:00;19;2;4;2;128;316;2.3;0;0;931;28.6;1.9;0.9;0.88
09/06/2015;17:00:00;24;2;3;2;126;272;2.9;0;0;930;28.8;1.4;1.28;0.83
09/06/2015;18:00:00;24;2;3;2;124;245;3.7;0;0;930;29.1;1;1.03;0.95
09/06/2015;19:00:00;27;2;4;2;128;269;2;0;0;929;29;0.38;0.68;0.6
09/06/2015;20:00:00;31;15;6;2;123;303;4.3;0;0;929;28.3;1.13;1.83;1.88
09/06/2015;21:00:00;71;2;3;2;129;46;3.9;0;0;930;24.8;0.78;1.55;0.53
09/06/2015;22:00:00;30;2;3;2;125;45;3.3;0;0;930;23.6;1.5;1.6;1.13
09/06/2015;23:00:00;21;67;19;2;94;125;1.3;0;0;931;22.8;1.03;0.75;1.4
09/06/2015;0:00:00;31;266;17;2;99;112;2.8;0;0;931;21.3;0.55;1.85;0.75
10/06/2015;1:00:00;36;120;16;2;99;65;1.5;0;0;932;20.6;2;1.5;0.63
10/06/2015;2:00:00;25;7;3;2;116;29;2.7;0;0;932;20.2;0.9;1.65;0.43
10/06/2015;3:00:00;26;5;4;2;105;337;3.2;0;0;932;18.2;1.08;1.43;0.8
10/06/2015;4:00:00;27;6;13;2;85;107;2;0;0;932;17.4;0.88;0.78;1.03
10/06/2015;5:00:00;30;30;17;2;85;136;1.1;0;0;931;16.9;1.3;1.7;0.88
10/06/2015;6:00:00;23;67;15;3;77;81;1.2;0;0;931;16.2;0.93;0.83;0.48
10/06/2015;7:00:00;29;20;14;3;69;93;1.5;0;0;931;15.6;1.3;1.88;0.48
10/06/2015;8:00:00;21;10;18;5;57;266;0.6;0;0;931;15.4;0.7;1.08;0.5
10/06/2015;9:00:00;25;37;24;7;63;245;0.6;0;0;931;17.8;1.23;1.68;1.03
10/06/2015;10:00:00;38;108;23;8;85;142;1;0;0;932;20.4;0.4;5.95;0.95
10/06/2015;11:00:00;39;13;10;4;95;205;2.4;0;0;931;22.7;1.08;3.23;1.35
10/06/2015;12:00:00;28;5;7;2;110;188;2.2;0;0;931;24.9;1.2;0.7;0.5
10/06/2015;13:00:00;25;3;6;2;113;181;2.6;0;0;931;25.5;2.18;0.98;0.93
10/06/2015;14:00:00;22;4;6;2;107;186;3.8;0;0;931;24.8;1.18;3.43;1.23
10/06/2015;15:00:00;28;3;5;2;111;297;3.3;0;0.32;931;24.3;1.63;1.28;0.48
10/06/2015;16:00:00;53;5;6;2;118;25;2.7;0;0.32;930;24.8;1.03;2.65;0.58
10/06/2015;17:00:00;25;4;6;2;119;37;2.3;0;0;930;24.6;0.68;1.28;0.73
10/06/2015;18:00:00;26;3;6;2;119;359;2.2;0;0;929;26;0.63;1.13;0.45
10/06/2015;19:00:00;23;3;7;2;122;243;1.2;0;0;929;25.9;0.78;0.8;0.65
10/06/2015;20:00:00;31;4;6;2;119;265;3.6;0;0;929;26.2;0.7;1.88;0.68
10/06/2015;21:00:00;41;3;5;2;118;267;4.3;0;0;929;25.6;0.38;1.88;0.55
10/06/2015;22:00:00;48;2;7;2;112;273;3.4;0;0;930;23.9;1.53;1.75;0.25
10/06/2015;23:00:00;53;3;8;2;103;290;2.1;0;0;930;22.5;0.95;1.48;0.43
10/06/2015;0:00:00;49;3;6;2;95;296;2;0;0;931;21.4;2.95;1.65;0.4
11/06/2015;1:00:00;41;3;7;2;92;293;1.4;0;0;931;20.7;1.28;1.73;1.05
11/06/2015;2:00:00;41;3;5;2;90;297;0.6;0;0;931;19.4;1.1;0.63;1.08
11/06/2015;3:00:00;45;3;3;2;87;123;0.8;0;0;931;18.7;0.75;0.7;0.63
11/06/2015;4:00:00;46;3;4;2;81;248;1.5;0;0;930;18;0.73;0.4;1.55
11/06/2015;5:00:00;50;3;4;2;77;228;0.6;0;0;930;17.3;0.53;2.38;0.35
11/06/2015;6:00:00;54;3;4;2;76;265;1.4;0;0;929;16.9;0.75;1;0.93
11/06/2015;7:00:00;53;4;4;2;76;286;0.9;0;0;930;16.7;1;2.1;0.48
11/06/2015;8:00:00;59;3;12;3;66;280;1.3;0;0;930;16.6;1.03;1.68;0.43
11/06/2015;9:00:00;57;3;9;3;68;257;2.9;0;0;930;16.8;1.68;1.1;0.78
11/06/2015;10:00:00;53;2;7;2;75;252;3.7;0;0;931;17;1.23;1.68;0.78
11/06/2015;11:00:00;50;2;5;2;84;243;2.6;0;0;931;18.1;0.9;2.43;1.33
11/06/2015;12:00:00;41;3;6;2;87;210;1.3;0;0;931;19.2;0.5;1.38;0.2
11/06/2015;13:00:00;43;2;6;2;80;279;3.4;0;0;931;17.8;1.4;0.48;0.68
11/06/2015;14:00:00;47;2;4;2;86;269;3.8;0;0;931;20.6;0.4;0.7;0.93
11/06/2015;15:00:00;46;2;4;2;89;270;4.2;0;0;930;21.3;0.73;0.75;0.45
11/06/2015;16:00:00;187;2;5;2;83;321;4.1;0;0;930;20.4;1.03;2.1;0.88
11/06/2015;17:00:00;31;2;3;2;85;290;3.3;0;0;930;21.3;1.05;3.83;1.23
11/06/2015;18:00:00;37;2;4;2;84;274;4.5;0;0;929;21.8;1.33;2.13;0.23
11/06/2015;19:00:00;42;2;4;2;88;272;4.3;0;0;929;22;2.73;4.98;0.65
11/06/2015;20:00:00;45;2;6;2;85;271;5;0;0;929;21.2;0.85;1.45;0.75
11/06/2015;21:00:00;29;2;7;2;81;255;5.1;0;0;930;19.5;1.33;1.2;0.58
11/06/2015;22:00:00;29;2;7;2;80;270;3.9;0;0;930;18.3;1.65;0.93;0.7
11/06/2015;23:00:00;34;2;7;2;78;324;3;0;0;931;17.2;0.68;1.35;0.93
11/06/2015;0:00:00;22;2;5;2;80;322;2.2;0;0;931;16.3;1.18;0.33;0.8
12/06/2015;1:00:00;19;2;6;2;77;331;1.3;0;0;931;15.4;1.4;0.93;0.73
12/06/2015;2:00:00;17;2;5;3;69;292;0.6;0;0;931;15;1.3;2.88;0.85
12/06/2015;3:00:00;14;2;4;2;68;292;1.2;0;0;931;15;0.88;0.73;0.7
12/06/2015;4:00:00;28;2;5;2;64;284;1.3;0;0;930;14.6;0.38;0.98;0.7
12/06/2015;5:00:00;25;2;5;2;61;244;1.1;0;0;930;14.3;1.4;0.75;0.73
12/06/2015;6:00:00;30;2;5;2;60;272;1.3;0;0;930;14.3;1.58;1.03;1.05
12/06/2015;7:00:00;30;2;6;2;58;287;1.5;0;0;930;14.1;1.18;1.05;0.83
12/06/2015;8:00:00;23;2;7;2;55;289;1.2;0;0;931;13.9;1.28;2.05;1.15
12/06/2015;9:00:00;23;2;7;3;57;272;1.8;0;0;931;14.3;1;1.1;0.68
12/06/2015;10:00:00;28;2;6;2;64;300;1.7;0;0;931;15.2;2.08;2;0.25
12/06/2015;11:00:00;27;2;5;2;66;271;2.4;0;0;931;16.4;1.35;1.4;0.23
12/06/2015;12:00:00;34;2;3;2;69;271;3.2;0;0;932;17.3;0.63;1.4;1
12/06/2015;13:00:00;26;2;3;2;72;270;3.7;0;0;932;18.5;1.53;1.1;0.35
12/06/2015;14:00:00;19;2;4;2;72;271;4.3;0;0;932;19.2;0.7;1.63;0.55
12/06/2015;15:00:00;20;2;4;2;75;287;3.7;0;0;931;19.5;1.43;2.05;0.98
12/06/2015;16:00:00;25;2;4;2;73;268;4.4;0;0;931;19.6;1.45;0.88;0.6
12/06/2015;17:00:00;18;2;4;2;75;285;4.7;0;0;930;21.2;1.83;1.05;0.58
12/06/2015;18:00:00;24;2;4;2;76;270;5;0;0;930;21.3;0.75;1.03;0.48
12/06/2015;19:00:00;27;2;4;2;79;275;4.6;0;0;930;20.1;1.1;1.53;0.8
12/06/2015;20:00:00;35;2;5;2;77;266;4.4;0;0;930;19.3;1.03;1.65;0.88
12/06/2015;21:00:00;23;2;4;2;79;274;3.1;0;0;930;19;2.13;1.23;1.1
12/06/2015;22:00:00;22;2;5;2;77;273;3.4;0;0;930;18.4;1.5;2.23;2.55
12/06/2015;23:00:00;16;2;5;2;79;275;2.7;0;0;930;17.7;1.25;0.88;0.33
12/06/2015;0:00:00;19;2;6;2;74;248;3.7;0;0;931;16.4;1.23;1.1;0.68
13/06/2015;1:00:00;26;2;4;2;74;266;3.1;0;0;931;16;3;0.98;0.98
13/06/2015;2:00:00;24;2;5;2;75;264;2.6;0;0;931;15.4;1.7;2.43;1.13
13/06/2015;3:00:00;22;2;4;2;76;269;1.4;0;0;931;14.6;0.73;1.13;0.6
13/06/2015;4:00:00;24;2;5;3;76;244;0.3;0;0;930;14;0.8;1.18;0.38
13/06/2015;5:00:00;27;2;4;2;76;107;0.9;0;0;930;13.5;0.48;1.58;0.9
13/06/2015;6:00:00;20;2;4;3;70;132;0.9;0;0;929;12.6;1.45;2.38;0.23
13/06/2015;7:00:00;23;2;11;3;61;118;1.4;0;0;930;11.8;1.05;1.33;0.23
13/06/2015;8:00:00;32;5;18;6;58;202;1.3;0;0;930;11.4;1.05;1.68;0.25
13/06/2015;9:00:00;43;3;10;9;69;169;1.5;0;0;930;12.8;0.83;1.2;0.4
13/06/2015;10:00:00;24;3;7;5;82;219;2.1;0;0;930;14.4;1.75;3.55;0.38
13/06/2015;11:00:00;26;2;6;3;86;284;3.4;0;0;930;14.7;0.85;2.5;0.58
13/06/2015;12:00:00;27;2;4;2;91;286;2.8;0;0;931;16;1.33;1.35;0.5
13/06/2015;13:00:00;25;2;4;2;96;278;3.8;0;0;931;17.2;1.4;0.9;0.48
13/06/2015;14:00:00;23;2;6;2;96;276;4.7;0;0;931;17;0.8;0.9;0.35
13/06/2015;15:00:00;32;2;5;2;100;278;4.5;0;0;931;17;1.1;1.28;7.53
13/06/2015;16:00:00;23;2;5;2;104;275;3.6;0;0;931;17.1;0.98;1.13;1.33
13/06/2015;17:00:00;21;2;4;2;104;271;4.2;0;0;931;18.3;1.08;0.4;0.48
13/06/2015;18:00:00;24;2;5;2;104;270;4.4;0;0;930;18.6;0.95;1.63;0.7
13/06/2015;19:00:00;19;2;5;2;104;275;4.2;0;0;930;18.6;2.03;0.83;0.95
13/06/2015;20:00:00;22;2;5;2;102;275;4.4;0;0;930;18.4;1.18;0.53;1.38
13/06/2015;21:00:00;21;2;6;2;101;272;4.6;0;0;930;18.1;0.9;0.53;0.68
13/06/2015;22:00:00;22;2;6;2;99;280;3.8;0;0;931;17.4;0.65;1.93;0.65
13/06/2015;23:00:00;21;2;9;2;88;309;1.9;0;0;931;16.2;0.88;1.23;0.8
13/06/2015;0:00:00;21;2;6;2;86;318;2.1;0;0;932;14.7;0.7;0.98;0.38
14/06/2015;1:00:00;19;2;6;2;80;293;2;0;0;932;13.2;1.15;0.28;0.2
14/06/2015;2:00:00;19;2;4;2;74;284;1.6;0;0;932;12;0.58;1.2;1.05
14/06/2015;3:00:00;19;2;5;2;71;284;1.4;0;0;932;11.6;1.1;0.6;0.3
14/06/2015;4:00:00;16;2;4;3;68;273;1.5;0;0;932;10.9;1.08;1.15;0.4
14/06/2015;5:00:00;22;2;5;4;62;260;0.6;0;0;931;10.2;0.48;0.7;0.25
14/06/2015;6:00:00;19;2;6;5;59;139;0.4;0;0;931;10;1.65;1.38;0.6
14/06/2015;7:00:00;15;2;9;7;57;90;0.1;0;0;931;9.7;0.8;1;0.65
14/06/2015;8:00:00;17;2;9;10;57;321;0.2;0;0;931;10.8;1.08;1.3;1.45
14/06/2015;9:00:00;17;2;12;18;60;207;0.3;0;0;932;12.4;1.43;1.95;0.6
14/06/2015;10:00:00;15;2;12;13;71;249;1.2;0;0;932;13.7;2.05;0.8;0.45
14/06/2015;11:00:00;12;2;5;3;79;266;2.8;0;0;932;15;1.03;1.45;0.53
14/06/2015;12:00:00;11;2;3;2;82;245;2.5;0;0;932;15.5;1.53;2.2;0.25
14/06/2015;13:00:00;14;2;2;2;84;248;2.2;0;0;932;16.4;1.2;3.15;0.9
14/06/2015;14:00:00;11;2;3;2;81;199;3.7;0;0;932;16.5;0.8;1.08;0.48
14/06/2015;15:00:00;15;2;4;2;81;221;4.4;0;0;932;18.2;0.95;0.93;0.78
14/06/2015;16:00:00;18;2;4;2;84;208;3.3;0;0;932;18.1;1.18;1.13;0.33
14/06/2015;17:00:00;14;2;3;2;86;223;3.3;0;0;931;18.9;0.95;1.7;1.05
14/06/2015;18:00:00;13;2;3;2;88;252;3.5;0;0;931;18.9;1.4;1.15;0.75
14/06/2015;19:00:00;9;2;3;2;87;268;4.5;0;0;931;19.2;0.93;1.4;0.95
14/06/2015;20:00:00;15;2;6;2;80;263;5.6;0;0;931;17.5;1.98;1.4;0.7
14/06/2015;21:00:00;23;2;5;2;78;273;4.9;0;0;932;14.5;0.8;2.25;0.33
14/06/2015;22:00:00;12;2;5;2;80;266;3.7;0;0;932;14.1;0.68;2.23;0.58
14/06/2015;23:00:00;9;2;4;2;78;264;2.7;0;0;933;13.7;1.15;1.93;1.2
14/06/2015;0:00:00;12;2;3;2;74;263;2.7;0;0;933;13.4;0.68;1.48;0.73
15/06/2015;1:00:00;7;2;3;2;72;268;2;0;0;933;13.1;1.2;1;0.73
15/06/2015;2:00:00;9;2;3;2;66;263;2;0;0.65;933;12.6;0.9;0.58;0.63
15/06/2015;3:00:00;12;2;4;3;51;175;0.5;0;0;932;11.5;0.68;0.95;0.65
15/06/2015;4:00:00;7;2;4;5;53;200;0.6;0;0.32;932;11.5;1;1.43;0.35
15/06/2015;5:00:00;8;2;4;6;54;84;1.4;0;5.5;932;11.1;0.98;0.65;0.28
15/06/2015;6:00:00;8;2;4;5;65;268;1.9;0;1.62;932;10.1;0.68;2.5;0.8
15/06/2015;7:00:00;7;2;5;4;59;137;0.6;0;0;932;10.2;0.78;1.75;1
15/06/2015;8:00:00;6;2;7;6;55;136;0.5;0;0;933;10.5;1.38;0.75;0.85
15/06/2015;9:00:00;10;2;15;10;52;158;0.3;0;0;933;11;1.08;1.55;0.23
15/06/2015;10:00:00;15;4;10;9;60;165;0.5;0;0.32;933;12.8;0.78;0.6;0.6
15/06/2015;11:00:00;9;4;11;10;68;202;1.6;0;0;934;13.9;1.33;0.68;0.4
15/06/2015;12:00:00;13;3;9;5;78;197;2.4;0;0;934;15.4;1;1.9;0.5
15/06/2015;13:00:00;9;2;7;3;84;199;1.8;0;0;934;16.1;0.33;1.28;0.68
15/06/2015;14:00:00;8;2;7;2;85;239;3.9;0;0;935;14.9;0.88;0.83;0.38
15/06/2015;15:00:00;10;68;15;3;85;137;2;0;0.32;935;15.3;4.08;2.03;0.5
15/06/2015;16:00:00;23;11;9;2;90;90;1.4;0;0.32;935;15.2;1.38;1.18;1.08
15/06/2015;17:00:00;12;75;22;4;82;148;3.3;0;0.32;934;16.1;1.88;1.5;1.03
15/06/2015;18:00:00;12;60;15;4;78;197;3.3;0;6.16;935;13.2;0.85;2.68;0.95
15/06/2015;19:00:00;22;53;12;3;82;66;0.5;0;0.32;935;13.7;2.85;0.83;0.95
15/06/2015;20:00:00;21;8;11;2;89;26;0.9;0;25.27;935;11.5;1.45;0.5;0.38
15/06/2015;21:00:00;16;10;18;3;88;96;1.8;0;1.3;936;12.8;0.88;1.48;0.35
15/06/2015;22:00:00;18;56;44;3;57;45;0.3;0;0;936;12.4;1.65;4.28;1.43
15/06/2015;23:00:00;33;85;81;9;11;337;0.4;0;0;937;11.2;2.8;3.73;2
15/06/2015;0:00:00;33;44;27;4;54;310;1.4;0;0;937;11.5;2.1;4.15;0.73
16/06/2015;1:00:00;22;14;18;5;55;313;1;0;0;937;11.1;1.23;1.08;0.85
