Fecha;Hora;SO2;NO2;NO;O3;dd;vv;HR;LL;PRB;TMP
01/07/2015;17:00:00;0;2;2;141;202;2.6;10.9;0;936;35.9
01/07/2015;18:00:00;0;2;2;142;227;2.3;10.2;0;936;36.5
01/07/2015;19:00:00;0;2;2;145;224;2;10.8;0;936;36.4
01/07/2015;20:00:00;0;4;2;137;225;1.9;10.4;0;935;36.4
01/07/2015;21:00:00;0;5;2;130;233;1.7;10.5;0;935;35.6
01/07/2015;22:00:00;0;33;9;89;161;4.1;16.9;0;935;33.3
01/07/2015;23:00:00;0;34;11;70;180;3.8;21.6;0;936;31.2
01/07/2015;0:00:00;0;52;22;43;177;4;24.1;0;937;29.1
02/07/2015;1:00:00;0;54;26;33;180;3.3;26.8;0;938;27.2
02/07/2015;2:00:00;0;54;29;33;173;3.4;25.7;0;939;25.8
02/07/2015;3:00:00;0;40;26;51;181;3;26.1;0;939;24.6
02/07/2015;4:00:00;0;2;2;82;201;1.5;28.7;0;939;23.7
02/07/2015;5:00:00;0;2;2;77;186;0.8;27.8;0;939;23.5
02/07/2015;6:00:00;0;3;2;68;180;0.9;26.9;0;940;22.9
02/07/2015;7:00:00;0;4;2;64;225;1;26;0;940;22.6
02/07/2015;8:00:00;0;6;2;57;206;0.9;27.1;0;941;22.3
02/07/2015;9:00:00;0;11;2;51;208;0.9;30;0;941;22.4
02/07/2015;10:00:00;0;6;2;59;247;0.7;32.7;0;942;23.4
02/07/2015;11:00:00;0;9;3;64;247;0.8;28.6;0;942;25.4
02/07/2015;12:00:00;0;8;3;76;160;0.9;24.5;0;942;27.2
02/07/2015;13:00:00;0;5;3;94;253;1.3;21.8;0;942;29.4
02/07/2015;14:00:00;0;2;2;114;229;1.7;19.4;0;942;30.7
02/07/2015;15:00:00;0;2;2;125;208;1.7;18;0;942;31.8
02/07/2015;16:00:00;0;2;2;130;229;1.7;17.5;0;941;32.3
02/07/2015;17:00:00;0;2;2;126;255;1.8;16.8;0;941;32.7
02/07/2015;18:00:00;0;2;2;129;278;2;15.4;0;941;33.5
02/07/2015;19:00:00;0;2;2;131;310;1.7;14.5;0;940;33.4
02/07/2015;20:00:00;0;2;2;134;317;0.8;14.6;0;940;33.5
02/07/2015;21:00:00;0;5;2;126;317;0.7;15.6;0;940;32.8
02/07/2015;22:00:00;0;16;2;99;126;0.2;18.3;0;940;30.6
02/07/2015;23:00:00;0;31;2;67;27;0.2;21.9;0;941;28.1
02/07/2015;0:00:00;0;28;2;60;47;0.3;24.7;0;941;26.4
03/07/2015;1:00:00;0;16;2;69;353;0.4;26;0;942;25.9
03/07/2015;2:00:00;0;7;2;100;157;1.6;28;0;942;27
03/07/2015;3:00:00;0;4;2;111;207;1.1;30.7;0;942;26.1
03/07/2015;4:00:00;0;17;2;90;153;0.6;34.6;0;942;25.2
03/07/2015;5:00:00;0;17;2;91;178;0.6;39;0;942;24.5
03/07/2015;6:00:00;0;6;2;98;113;0.4;43.1;0;942;23.4
03/07/2015;7:00:00;0;18;2;71;94;0.4;45.4;0;942;22.4
03/07/2015;8:00:00;0;21;2;48;20;0.2;46.4;0;943;21
03/07/2015;9:00:00;0;18;2;62;12;0.2;44.1;0;943;23
03/07/2015;10:00:00;0;8;2;91;70;0.4;43.5;0;943;25.1
03/07/2015;11:00:00;0;7;2;100;91;0.4;41.3;0;943;26.9
03/07/2015;12:00:00;0;6;2;102;185;1.7;36.2;0;943;28.9
03/07/2015;13:00:00;0;6;3;104;188;1.9;29.8;0;942;31
03/07/2015;14:00:00;0;4;2;116;204;2.3;23.6;0;942;32.8
03/07/2015;15:00:00;0;10;5;111;216;2;21.7;0;941;34.2
03/07/2015;16:00:00;0;6;4;114;190;3;19.9;0;941;34.9
03/07/2015;17:00:00;0;2;2;119;196;2.9;18.6;0;941;35.5
03/07/2015;18:00:00;0;2;2;120;189;3;19;0;941;35.7
03/07/2015;19:00:00;0;3;2;120;203;2.5;18.3;0;941;36
03/07/2015;20:00:00;0;2;2;120;218;2.2;17.9;0;940;36
03/07/2015;21:00:00;0;9;2;106;197;2.3;20.6;0;940;35.1
03/07/2015;22:00:00;0;19;2;85;161;3;28.5;0;941;33
03/07/2015;23:00:00;0;44;9;50;174;2.6;31.2;0;941;31.3
03/07/2015;0:00:00;0;25;4;71;268;0.7;33.7;0;942;29.9
04/07/2015;1:00:00;0;2;2;99;310;1.1;36.3;0;943;28.5
04/07/2015;2:00:00;0;13;2;78;285;0.8;39;0;943;27.5
04/07/2015;3:00:00;0;5;2;85;243;0.8;40.7;0;943;26.3
04/07/2015;4:00:00;0;15;2;70;16;0.6;40.2;0;943;25.4
04/07/2015;5:00:00;0;10;2;86;153;1.3;37.4;0;943;25
04/07/2015;6:00:00;0;5;2;92;144;2.1;36.9;0;944;24.4
04/07/2015;7:00:00;0;10;2;77;116;0.3;38.2;0;944;23.8
04/07/2015;8:00:00;0;5;2;76;148;0.8;42;0;944;22.6
04/07/2015;9:00:00;0;4;2;66;59;0.3;43.4;0;944;23.8
04/07/2015;10:00:00;0;2;2;90;81;0.6;32.7;0;944;25.9
04/07/2015;11:00:00;0;2;2;97;291;0.9;27.1;0;944;28.2
04/07/2015;12:00:00;0;2;2;104;253;1;23.9;0;944;30
04/07/2015;13:00:00;0;3;2;107;216;1.3;21;0;944;32
04/07/2015;14:00:00;0;2;2;113;244;1.3;19;0;944;33.9
04/07/2015;15:00:00;0;2;2;130;106;1.6;19.1;0;943;34.6
04/07/2015;16:00:00;0;2;2;129;249;1.5;17.9;0;942;36
04/07/2015;17:00:00;0;2;2;132;290;2;17.2;0;942;36.3
04/07/2015;18:00:00;0;2;2;133;286;2;16.3;0;941;36.5
04/07/2015;19:00:00;0;2;2;133;289;1.7;16.1;0;941;36.5
04/07/2015;20:00:00;0;2;2;133;294;0.9;15.6;0;940;37
04/07/2015;21:00:00;0;3;2;124;181;0.5;15.8;0;939;36.6
04/07/2015;22:00:00;0;4;2;118;123;0.9;18.8;0;939;33.3
04/07/2015;23:00:00;0;14;2;90;344;0.2;20.8;0;940;31.4
04/07/2015;0:00:00;0;17;2;76;50;0.5;23.8;0;940;29.7
05/07/2015;1:00:00;0;34;5;50;8;0.2;25.9;0;940;29.2
05/07/2015;2:00:00;0;50;18;34;183;2;27.4;0;940;29
05/07/2015;3:00:00;0;33;11;49;204;1.6;30.1;0;940;27.5
05/07/2015;4:00:00;0;27;6;56;267;0.9;31.7;0;940;26.3
05/07/2015;5:00:00;0;43;7;38;129;1.3;30.8;0;940;25.9
05/07/2015;6:00:00;0;31;3;53;177;0.8;30.8;0;941;25.5
05/07/2015;7:00:00;0;27;3;62;114;0.6;29.7;0;941;25.4
05/07/2015;8:00:00;0;2;2;87;115;1.1;33.7;0;941;24.2
05/07/2015;9:00:00;0;2;2;71;21;0.2;36.4;0;942;24.7
05/07/2015;10:00:00;0;2;2;96;22;0.2;28.7;0;942;27.4
05/07/2015;11:00:00;0;11;4;90;209;0.7;24.5;0;942;29.3
05/07/2015;12:00:00;0;2;2;113;164;1.1;20.8;0;942;31.5
05/07/2015;13:00:00;0;2;2;120;274;1.2;18;0;942;33.6
05/07/2015;14:00:00;0;2;2;132;247;2.2;15.5;0;941;35.3
05/07/2015;15:00:00;0;3;2;133;235;2.5;13.4;0;941;36
05/07/2015;16:00:00;0;2;2;134;227;2.4;11.2;0;941;36.8
05/07/2015;17:00:00;0;2;2;145;252;1.8;11.2;0;940;36.6
05/07/2015;18:00:00;0;2;2;144;267;1.9;11.3;0;940;36.5
05/07/2015;19:00:00;0;2;2;136;270;1.6;11.4;0;940;36.5
05/07/2015;20:00:00;0;2;2;130;297;1;12;0;939;36.3
05/07/2015;21:00:00;0;3;2;126;254;0.3;11.9;0;939;36.7
05/07/2015;22:00:00;0;28;2;84;334;0.1;15.7;0;939;33.9
05/07/2015;23:00:00;0;35;2;59;10;0;18.7;0;940;31.1
05/07/2015;0:00:00;0;33;2;42;139;0.4;22.7;0;940;29
06/07/2015;1:00:00;0;60;4;19;144;0.6;24.5;0;941;27.7
06/07/2015;2:00:00;0;40;2;26;69;0.1;27.3;0;941;26.4
06/07/2015;3:00:00;0;15;2;46;31;0.6;31.2;0;941;24.5
06/07/2015;4:00:00;0;2;2;64;43;0.4;33.3;0;941;23.3
06/07/2015;5:00:00;0;5;2;52;46;0.6;37.1;0;941;22.2
06/07/2015;6:00:00;0;4;2;51;21;0.2;37;0;941;22
06/07/2015;7:00:00;0;15;2;40;47;0.3;36.9;0;941;21.8
06/07/2015;8:00:00;0;16;2;36;44;0.3;40.7;0;941;20.8
06/07/2015;9:00:00;0;18;4;37;47;0.3;37.7;0;942;22.9
06/07/2015;10:00:00;0;18;5;57;48;0.4;30.3;0;942;26.6
06/07/2015;11:00:00;0;3;2;94;18;0.5;23.9;0;942;30.3
06/07/2015;12:00:00;0;18;5;92;317;0.6;19.2;0;942;33.4
06/07/2015;13:00:00;0;4;2;127;246;1.7;16.2;0;942;35.6
06/07/2015;14:00:00;0;2;2;134;257;2.3;13.5;0;942;36.8
06/07/2015;15:00:00;0;2;2;136;250;2.2;11.7;0;941;37.8
06/07/2015;16:00:00;0;2;2;129;253;2.3;10.2;0;941;38.7
06/07/2015;17:00:00;0;2;2;131;229;2.7;9.5;0;940;39.3
06/07/2015;18:00:00;0;2;2;128;255;2;8.5;0;940;39.9
06/07/2015;19:00:00;0;2;2;122;268;1.7;7.9;0;939;39.8
06/07/2015;20:00:00;0;5;2;100;222;2.3;8;0;939;39.3
06/07/2015;21:00:00;0;26;6;75;178;2.5;9.3;0;939;37.4
06/07/2015;22:00:00;0;19;2;70;190;1.7;9.9;0;939;36.2
06/07/2015;23:00:00;0;15;2;67;311;0.5;12.6;0;939;33.6
06/07/2015;0:00:00;0;58;8;8;10;0;17.5;0;940;31.3
07/07/2015;1:00:00;0;46;8;9;124;0;20.2;0;940;29
07/07/2015;2:00:00;0;41;2;11;243;0;22.1;0;940;27.7
07/07/2015;3:00:00;0;30;2;16;2;0.2;23.9;0;940;26.5
07/07/2015;4:00:00;0;25;2;19;44;0.2;25.4;0;940;25.4
07/07/2015;5:00:00;0;7;2;33;38;0.3;28.4;0;940;23.9
07/07/2015;6:00:00;0;11;2;27;43;0.3;29.6;0;940;23
07/07/2015;7:00:00;0;14;2;24;39;0.3;33.2;0;940;21.6
07/07/2015;8:00:00;0;20;4;19;28;0.3;34.5;0;940;21.4
07/07/2015;9:00:00;0;18;6;29;43;0.2;30;0;941;24.1
07/07/2015;10:00:00;0;23;8;42;52;0.1;24.9;0;941;27.7
07/07/2015;11:00:00;0;24;6;79;263;0.8;19.2;0;941;31.8
07/07/2015;12:00:00;0;0;0;122;233;2.1;16.4;0;941;33.8
07/07/2015;13:00:00;0;0;0;131;229;2.5;15.3;0;941;34.9
07/07/2015;14:00:00;0;0;0;143;230;2.4;13.4;0;941;36.1
07/07/2015;15:00:00;0;0;0;124;245;3.2;11;0;941;37.1
07/07/2015;16:00:00;0;0;0;126;249;3;9.4;0;940;37.7
07/07/2015;17:00:00;0;0;0;126;274;3;8.7;0;939;38
07/07/2015;18:00:00;0;0;0;125;246;2.7;8.4;0;939;38.3
07/07/2015;19:00:00;0;0;0;121;267;2.5;8.3;0;938;38.3
07/07/2015;20:00:00;0;0;0;112;275;2.3;8.1;0;938;37.8
07/07/2015;21:00:00;0;0;0;0;300;1.8;9.1;0;938;36.6
07/07/2015;22:00:00;0;10;2;0;322;1.1;11.3;0;939;34
07/07/2015;23:00:00;0;11;2;89;320;0.9;12.4;0;939;31.7
07/07/2015;0:00:00;0;20;2;73;352;0.4;13.9;0;939;30.3
08/07/2015;1:00:00;3;19;2;60;9;0.1;17.1;0;939;27.5
08/07/2015;2:00:00;2;16;2;69;69;0.4;18.7;0;939;26
08/07/2015;3:00:00;3;14;2;65;50;0.3;22.6;0;939;24.2
08/07/2015;4:00:00;3;7;2;67;39;0.2;23.5;0;939;23.3
08/07/2015;5:00:00;3;9;2;59;49;0.5;27.2;0;939;21.5
08/07/2015;6:00:00;3;10;2;53;39;0.4;29.9;0;939;20.3
08/07/2015;7:00:00;4;23;2;39;65;0.5;33;0;939;19.3
08/07/2015;8:00:00;4;28;2;37;44;0.5;34.6;0;939;19.3
08/07/2015;9:00:00;3;20;2;53;43;0.4;30.5;0;940;21.7
08/07/2015;10:00:00;5;19;3;66;44;0.4;25.3;0;940;25.5
08/07/2015;11:00:00;6;11;2;87;49;0.8;20.1;0;940;29.8
08/07/2015;12:00:00;3;9;2;105;43;0.8;16.6;0;940;33
08/07/2015;13:00:00;3;5;2;124;183;1;11.5;0;940;34.9
08/07/2015;14:00:00;3;5;2;129;284;2;8.9;0;939;36.4
08/07/2015;15:00:00;3;8;2;142;251;1.8;8.2;0;939;37.2
08/07/2015;16:00:00;3;15;2;155;266;2;7.2;0;939;37.9
08/07/2015;17:00:00;3;6;2;135;234;3.3;4.8;0;938;38.3
08/07/2015;18:00:00;3;6;2;136;252;3;3.8;0;938;38.4
08/07/2015;19:00:00;3;8;2;141;269;2.4;3.7;0;937;38.3
08/07/2015;20:00:00;3;12;2;145;242;2.2;3.7;0;937;38
08/07/2015;21:00:00;2;14;2;136;233;2.2;3.7;0;937;36.9
08/07/2015;22:00:00;3;32;2;103;243;0.9;4.9;0;937;34
08/07/2015;23:00:00;3;11;2;87;38;1.6;22.1;0;938;30.8
08/07/2015;0:00:00;3;6;2;76;37;1.4;30.9;0;939;28.2
09/07/2015;1:00:00;3;3;2;76;33;1.6;35.9;0;939;25.6
09/07/2015;2:00:00;3;3;2;76;39;1.3;39.2;0;940;23.8
09/07/2015;3:00:00;3;2;2;75;38;1.3;41.3;0;940;22.7
09/07/2015;4:00:00;2;2;2;73;39;1.3;44.6;0;940;21.1
09/07/2015;5:00:00;2;2;2;73;42;1.1;45.1;0;940;20.5
09/07/2015;6:00:00;2;4;2;70;48;0.8;46.5;0;940;19.7
09/07/2015;7:00:00;2;6;2;65;46;0.8;47.2;0;940;18.9
09/07/2015;8:00:00;2;9;2;63;47;0.7;45.2;0;940;19
09/07/2015;9:00:00;2;7;2;68;39;0.9;41.2;0;941;20.9
09/07/2015;10:00:00;3;7;2;74;43;0.8;37.4;0;941;23.2
09/07/2015;11:00:00;2;7;3;91;40;0.6;32.2;0;941;26.5
09/07/2015;12:00:00;3;6;2;117;180;0.6;28.1;0;941;29.5
09/07/2015;13:00:00;4;13;2;129;179;0.5;23.2;0;940;32.3
09/07/2015;14:00:00;7;14;2;147;360;1.2;19.2;0;940;34.7
09/07/2015;15:00:00;4;5;2;171;228;1.5;13.2;0;938;36.2
09/07/2015;16:00:00;3;5;2;170;209;2.3;8.3;0;939;37.4
09/07/2015;17:00:00;3;6;2;190;286;1.6;7.1;0;938;38.2
09/07/2015;18:00:00;3;9;2;198;239;1.6;6;0;938;38.7
09/07/2015;19:00:00;3;9;2;182;267;1.7;4.7;0;937;38.5
09/07/2015;20:00:00;3;12;2;174;272;1.5;4.5;0;937;38.3
09/07/2015;21:00:00;3;16;2;148;289;1.1;3.9;0;937;37.7
09/07/2015;22:00:00;3;33;2;108;265;0.4;5.9;0;937;34.5
09/07/2015;23:00:00;3;70;3;45;208;0.1;10.2;0;938;31.4
09/07/2015;0:00:00;3;64;3;31;267;0;14.7;0;938;28.6
10/07/2015;1:00:00;3;57;3;29;43;0.3;16.9;0;938;26.8
10/07/2015;2:00:00;3;21;2;80;40;0.4;18.6;0;939;25.6
10/07/2015;3:00:00;3;11;2;77;71;0.6;25.1;0;939;24.2
10/07/2015;4:00:00;3;11;2;70;53;0.5;29.4;0;939;22.7
10/07/2015;5:00:00;3;9;2;67;48;0.5;32.5;0;939;21.7
10/07/2015;6:00:00;3;11;2;59;45;0.4;36.3;0;939;20.4
10/07/2015;7:00:00;3;17;2;50;31;0.2;38.8;0;939;19.6
10/07/2015;8:00:00;3;26;3;42;43;0.4;39.8;0;940;19.3
10/07/2015;9:00:00;3;23;3;48;42;0.2;35.1;0;940;21.7
10/07/2015;10:00:00;7;32;6;53;19;0.1;27.6;0;940;25.3
10/07/2015;11:00:00;6;21;3;93;308;0.8;20.5;0;941;28.4
10/07/2015;12:00:00;4;17;2;130;251;1.5;17.2;0;941;30.6
10/07/2015;13:00:00;4;14;2;144;240;1.9;15;0;941;33
10/07/2015;14:00:00;3;12;2;164;227;2.4;12.1;0;940;34.2
10/07/2015;15:00:00;3;9;2;175;242;2.3;10.3;0;940;35.4
10/07/2015;16:00:00;3;8;2;158;247;2.8;6.8;0;939;36.2
10/07/2015;17:00:00;3;9;2;156;233;3;5.9;0;939;36.6
10/07/2015;18:00:00;3;8;2;155;241;2.8;4.3;0;939;36.8
10/07/2015;19:00:00;3;8;2;157;230;3;5.6;0;938;36.3
10/07/2015;20:00:00;3;9;2;155;241;2.6;7.3;0;938;35.9
10/07/2015;21:00:00;3;13;2;146;240;2.2;7.6;0;939;35
10/07/2015;22:00:00;3;22;2;121;244;1.6;9.9;0;939;32.8
10/07/2015;23:00:00;3;29;2;97;277;0.9;13.5;0;940;29.8
10/07/2015;0:00:00;3;48;2;53;360;0;16.8;0;940;28
11/07/2015;1:00:00;3;46;2;37;359;0.1;20.3;0;940;25.8
11/07/2015;2:00:00;3;38;2;46;92;0.2;20.8;0;940;25.1
11/07/2015;3:00:00;3;42;2;42;53;0.4;23.3;0;940;23.6
11/07/2015;4:00:00;3;11;2;67;69;0.3;25.5;0;940;22
11/07/2015;5:00:00;3;9;2;60;46;0.3;28.7;0;941;20.7
11/07/2015;6:00:00;3;9;2;59;62;0.3;32.9;0;941;19.5
11/07/2015;7:00:00;3;13;2;54;42;0.4;34.3;0;941;18.8
11/07/2015;8:00:00;2;12;2;66;48;0.4;36.1;0;942;19.3
11/07/2015;9:00:00;3;9;2;93;48;0.7;41.1;0;942;22.1
11/07/2015;10:00:00;3;5;2;117;40;0.9;37.8;0;942;25.1
11/07/2015;11:00:00;3;5;2;127;42;0.9;30.8;0;942;28.4
11/07/2015;12:00:00;3;6;2;141;45;1;24;0;942;31.2
11/07/2015;13:00:00;4;5;2;150;69;1.3;19.3;0;942;32.8
11/07/2015;14:00:00;4;3;2;152;206;1.2;14.9;0;941;34.2
11/07/2015;15:00:00;5;5;2;156;251;1.2;12.3;0;941;35.7
11/07/2015;16:00:00;4;2;2;165;43;1;11.1;0;941;36.8
11/07/2015;17:00:00;4;2;2;177;335;1.4;10;0;940;36.9
11/07/2015;18:00:00;4;3;2;184;291;1;10.6;0;940;37.2
11/07/2015;19:00:00;3;8;2;207;220;1.9;10.6;0;940;36.5
11/07/2015;20:00:00;3;6;2;234;216;2;10.2;0;940;36.2
11/07/2015;21:00:00;3;10;2;227;257;1.2;10.4;0;940;35.4
11/07/2015;22:00:00;3;20;2;154;251;0.8;12.1;0;940;33.2
11/07/2015;23:00:00;3;35;2;102;290;0.4;12.4;0;940;30.5
11/07/2015;0:00:00;3;37;2;76;326;0.2;14.5;0;941;28.2
12/07/2015;1:00:00;3;31;2;77;51;0.1;16.1;0;941;26.9
12/07/2015;2:00:00;3;19;2;82;85;0.7;24.9;0;941;25.2
12/07/2015;3:00:00;3;5;2;84;37;0.7;39.8;0;941;24.1
12/07/2015;4:00:00;2;4;2;79;43;0.8;45.2;0;941;22.9
12/07/2015;5:00:00;3;2;2;78;43;0.6;48.8;0;941;22.2
12/07/2015;6:00:00;2;4;2;70;71;0.2;51.6;0;941;21.5
12/07/2015;7:00:00;2;4;2;63;48;0.4;56.3;0;942;20.3
12/07/2015;8:00:00;3;7;2;55;61;0.2;57.5;0;942;20.1
12/07/2015;9:00:00;2;6;2;65;45;0.5;52.4;0;942;22.2
12/07/2015;10:00:00;2;4;2;76;60;0.3;47.2;0;943;25.1
12/07/2015;11:00:00;3;4;2;95;25;0.6;37;0;943;27.8
12/07/2015;12:00:00;3;15;3;105;260;0.9;28.9;0;943;30.2
12/07/2015;13:00:00;4;5;2;138;201;1;22.2;0;943;32.6
12/07/2015;14:00:00;4;2;2;151;299;1.2;17.6;0;942;34.3
12/07/2015;15:00:00;4;3;2;162;199;1.8;13.7;0;942;35.2
12/07/2015;16:00:00;3;3;2;175;313;1.6;11.5;0;942;36.2
12/07/2015;17:00:00;3;3;2;182;301;1.3;9;0;941;36.7
12/07/2015;18:00:00;3;6;2;196;217;1.6;8.4;0;941;36.9
12/07/2015;19:00:00;3;4;2;215;180;1.4;8.3;0;940;36.7
12/07/2015;20:00:00;3;6;2;208;262;1.7;8.1;0;940;36.7
12/07/2015;21:00:00;3;10;2;196;235;1;8.3;0;940;36
12/07/2015;22:00:00;3;19;2;145;248;0.8;8.2;0;940;33.9
12/07/2015;23:00:00;3;42;2;83;313;0.2;9.5;0;940;30.8
12/07/2015;0:00:00;3;50;2;56;333;0;12;0;941;28.9
13/07/2015;1:00:00;3;24;2;86;15;0.5;16.6;0;941;27.3
13/07/2015;2:00:00;3;4;2;93;44;0.9;29;0;941;26.4
13/07/2015;3:00:00;3;2;2;98;47;1;30.7;0;941;25.9
13/07/2015;4:00:00;3;3;2;90;66;1.2;36.4;0;941;23.9
13/07/2015;5:00:00;3;3;2;87;32;1;40.4;0;941;23.1
13/07/2015;6:00:00;3;5;2;78;65;0.7;45;0;942;21.7
13/07/2015;7:00:00;2;10;2;70;66;0.7;48.3;0;942;20.6
13/07/2015;8:00:00;3;14;2;63;53;0.4;48.4;0;942;20.7
13/07/2015;9:00:00;3;12;2;70;46;0.5;43.3;0;942;23.1
13/07/2015;10:00:00;2;9;2;88;47;0.7;35.5;0;943;25.7
13/07/2015;11:00:00;3;13;2;100;63;0.4;27.7;0;943;29
13/07/2015;12:00:00;3;14;3;116;222;0.5;20.6;0;942;32.4
13/07/2015;13:00:00;4;8;2;139;359;0.8;14.7;0;942;34.5
13/07/2015;14:00:00;6;15;2;143;268;0.7;11.3;0;942;36.5
13/07/2015;15:00:00;6;11;2;156;285;1.2;8.7;0;941;37.7
13/07/2015;16:00:00;4;4;2;171;178;1.2;7.8;0;941;38.7
13/07/2015;17:00:00;4;5;2;181;194;1.7;6.9;0;940;38.5
13/07/2015;18:00:00;3;4;2;186;220;1.2;5.9;0;940;39.1
13/07/2015;19:00:00;3;6;2;187;212;1.5;5.9;0;940;38.8
13/07/2015;20:00:00;3;9;2;187;327;1.3;6.2;0;940;38.5
13/07/2015;21:00:00;3;13;2;185;251;0.9;7;0;940;37.6
13/07/2015;22:00:00;3;36;2;152;269;0.5;10.3;0;940;35
13/07/2015;23:00:00;3;54;2;110;300;0.3;13.7;0;940;32
13/07/2015;0:00:00;3;22;2;120;38;1;15.9;0;941;30.5
14/07/2015;1:00:00;3;3;2;118;28;1;20.4;0;941;29.1
14/07/2015;2:00:00;3;2;2;110;36;1.3;24.4;0;941;27.7
14/07/2015;3:00:00;3;2;2;103;41;1.3;27.7;0;941;26.3
14/07/2015;4:00:00;3;2;2;100;44;0.8;28.5;0;941;25.1
14/07/2015;5:00:00;3;4;2;92;52;0.5;30.2;0;941;23.8
14/07/2015;6:00:00;3;5;2;86;61;0.5;31.9;0;941;22.4
14/07/2015;7:00:00;3;13;2;72;70;0.4;35.6;0;941;21.7
14/07/2015;8:00:00;3;25;2;55;51;0.3;37.3;0;942;21.5
14/07/2015;9:00:00;3;15;2;72;39;0.7;33.8;0;942;23.6
14/07/2015;10:00:00;3;10;2;87;46;0.5;29.5;0;942;26.7
14/07/2015;11:00:00;3;9;2;108;53;0.4;28.2;0;941;30
14/07/2015;12:00:00;4;12;2;123;183;0.6;23.4;0;941;32.6
14/07/2015;13:00:00;8;20;3;137;321;0.6;16.8;0;941;35.1
14/07/2015;14:00:00;7;11;2;168;159;1.3;15.6;0;941;36.6
14/07/2015;15:00:00;4;5;2;176;328;1.6;11.1;0;940;37.8
14/07/2015;16:00:00;4;5;2;181;317;1.6;9.9;0;940;38.7
14/07/2015;17:00:00;3;4;2;185;310;1.3;8.1;0;939;39.3
14/07/2015;18:00:00;3;5;2;188;255;1.6;7.8;0;939;39.4
14/07/2015;19:00:00;3;5;2;194;249;1;7.2;0;939;39.4
14/07/2015;20:00:00;3;8;2;204;291;0.9;6.7;0;938;39
14/07/2015;21:00:00;3;15;2;199;290;0.7;7.4;0;938;37.8
14/07/2015;22:00:00;3;38;2;139;310;0.4;10.6;0;938;34.8
14/07/2015;23:00:00;5;72;3;65;249;0.1;14.4;0;938;32
14/07/2015;0:00:00;4;62;3;53;17;0.7;17.2;0;939;29.4
15/07/2015;1:00:00;3;8;2;109;53;0.4;17.1;0;939;28.4
15/07/2015;2:00:00;3;4;2;108;45;0.5;16.2;0;939;28
15/07/2015;3:00:00;3;4;2;103;44;0.9;16.8;0;939;26.2
15/07/2015;4:00:00;3;3;2;102;45;0.6;19.1;0;939;25
15/07/2015;5:00:00;3;3;2;97;41;0.6;22;0;939;24.1
15/07/2015;6:00:00;3;14;2;77;65;0.2;24.8;0;939;22.9
15/07/2015;7:00:00;3;23;2;62;43;0.2;28.4;0;940;21.8
15/07/2015;8:00:00;5;28;2;58;38;0.2;29;0;940;21.7
15/07/2015;9:00:00;3;25;3;63;43;0.2;29;0;940;23.8
15/07/2015;10:00:00;3;18;4;85;52;0.4;32.2;0;940;27
15/07/2015;11:00:00;3;13;2;104;75;0.4;29.9;0;940;29.7
15/07/2015;12:00:00;4;15;2;113;90;0.6;24.7;0;940;32
15/07/2015;13:00:00;7;16;2;128;214;1.1;21.5;0;939;34
15/07/2015;14:00:00;6;7;2;157;301;1.1;16.2;0;939;36.1
15/07/2015;15:00:00;4;6;2;175;248;1.4;11.7;0;938;37.6
15/07/2015;16:00:00;3;4;2;180;240;1.5;7.3;0;938;39
15/07/2015;17:00:00;3;4;2;191;150;1.3;7.2;0;937;39.1
15/07/2015;18:00:00;4;5;2;192;271;1.6;6.3;0;937;39.3
15/07/2015;19:00:00;3;5;2;186;311;1.8;5.2;0;936;39.3
15/07/2015;20:00:00;3;10;2;180;204;1.5;4.5;0;936;38.9
15/07/2015;21:00:00;3;19;2;166;307;0.4;5.9;0;936;36.9
15/07/2015;22:00:00;3;47;2;122;321;0.4;8.8;0;936;33.8
15/07/2015;23:00:00;3;33;2;119;2;0.2;13.4;0;937;31.1
15/07/2015;0:00:00;4;73;2;54;17;0.3;15.8;0;937;29.4
16/07/2015;1:00:00;3;34;2;81;43;0.3;19.2;0;937;27.4
16/07/2015;2:00:00;4;30;2;76;91;0.8;21.1;0;937;25.6
16/07/2015;3:00:00;7;14;2;102;120;0.5;23.6;0;937;27.4
16/07/2015;4:00:00;11;29;2;83;136;0.8;27.9;0;937;27.7
16/07/2015;5:00:00;11;16;2;87;96;0.6;29.7;0;938;25.5
16/07/2015;6:00:00;6;12;2;77;44;0.3;29.4;0;938;22.7
16/07/2015;7:00:00;4;17;2;66;48;0.3;31.1;0;938;21.5
16/07/2015;8:00:00;4;25;2;54;40;0.1;34.6;0;939;21.3
16/07/2015;9:00:00;6;60;27;48;71;0.2;35.3;0;939;23.3
16/07/2015;10:00:00;4;17;2;80;48;0.4;34;0;939;26.6
16/07/2015;11:00:00;4;16;2;99;66;0.5;28;0;939;29.5
16/07/2015;12:00:00;5;19;4;105;25;0.6;22.5;0;939;32.1
16/07/2015;13:00:00;6;18;6;117;270;1.1;18.9;0;939;34.4
16/07/2015;14:00:00;5;6;2;140;173;1.4;16.6;0;939;35.9
16/07/2015;15:00:00;4;7;2;159;253;1.6;15.7;0;938;36.5
16/07/2015;16:00:00;4;7;2;166;269;1.8;11.8;0;938;37.6
16/07/2015;17:00:00;3;6;2;155;231;2;9.5;0;937;38
16/07/2015;18:00:00;3;6;2;157;238;1.9;8.3;0;937;38.2
16/07/2015;19:00:00;3;8;2;159;243;2;8;0;936;38.2
16/07/2015;20:00:00;3;9;2;141;302;2.1;7.8;0;936;37.7
