Fecha;Hora;SO2;NO;NO2;PM10;O3;dd;vv;TMP;PRB
24/08/2015;1:00:00;3;1.0;2;24;67;239;3.5;25.6;1007
24/08/2015;2:00:00;3;0.9;1;22;65;230;4.1;25.2;1007
24/08/2015;3:00:00;3;1.0;1;22;55;232;3.1;25.1;1007
24/08/2015;4:00:00;3;1.7;1;21;48;235;3.2;24.8;1007
24/08/2015;5:00:00;4;2.7;3;19;42;239;3.5;24.7;1007
24/08/2015;6:00:00;3;1.0;1;19;41;228;3.7;24.4;1007
24/08/2015;7:00:00;3;1.0;1;18;40;227;3.6;24.5;1007
24/08/2015;8:00:00;3;1.9;4;18;39;227;3.3;25.0;1007
24/08/2015;9:00:00;5;8.7;18;21;31;275;1.6;26.5;1008
24/08/2015;10:00:00;5;3.2;12;25;52;237;2.0;28.3;1009
24/08/2015;11:00:00;4;2.5;8;21;65;210;2.3;29.4;1009
24/08/2015;12:00:00;5;2.9;8;18;66;166;1.9;30.6;1009
24/08/2015;13:00:00;10;14.6;29;27;60;274;2.3;31.9;1009
24/08/2015;14:00:00;5;1.0;3;30;74;223;2.5;31.0;1009
24/08/2015;15:00:00;5;0.9;2;29;77;201;2.1;30.9;1009
24/08/2015;16:00:00;5;1.3;4;32;78;196;2.2;31.4;1010
24/08/2015;17:00:00;5;1.3;4;33;78;130;2.7;30.5;1010
24/08/2015;18:00:00;4;1.0;3;23;84;197;2.6;29.5;1011
24/08/2015;19:00:00;4;1.0;3;23;88;221;2.5;28.6;1011
24/08/2015;20:00:00;4;0.9;5;21;97;151;1.4;27.3;1012
24/08/2015;21:00:00;4;0.7;3;18;97;64;1.4;26.4;1013
24/08/2015;22:00:00;5;0.9;2;17;90;47;1.2;25.6;1014
24/08/2015;23:00:00;4;0.9;3;16;84;61;0.2;24.9;1014
24/08/2015;0:00:00;4;0.9;2;17;83;59;0.7;24.9;1015
25/08/2015;1:00:00;3;0.6;1;22;83;85;1.8;25.1;1016
25/08/2015;2:00:00;3;0.5;1;22;81;95;2.6;24.7;1016
25/08/2015;3:00:00;3;0.6;1;21;79;93;2.2;24.6;1016
25/08/2015;4:00:00;3;0.7;1;21;74;95;2.0;24.4;1016
25/08/2015;5:00:00;3;0.9;1;20;72;99;2.3;24.3;1016
25/08/2015;6:00:00;3;0.9;1;18;70;102;2.5;24.2;1017
25/08/2015;7:00:00;2;0.8;1;18;69;114;3.6;24.5;1017
25/08/2015;8:00:00;2;0.9;1;17;68;121;3.6;24.9;1018
25/08/2015;9:00:00;2;0.9;1;16;68;123;3.1;26.3;1018
25/08/2015;10:00:00;2;1.1;2;15;67;117;2.4;28.3;1018
25/08/2015;11:00:00;2;0.9;1;15;70;117;2.6;29.3;1019
25/08/2015;12:00:00;2;0.9;1;15;70;115;3.4;29.6;1019
25/08/2015;13:00:00;2;0.9;1;14;70;114;4.0;29.4;1019
25/08/2015;14:00:00;2;0.9;1;14;72;112;4.1;29.5;1018
25/08/2015;15:00:00;2;0.9;1;14;80;112;4.0;29.5;1018
25/08/2015;16:00:00;2;0.9;1;15;86;111;3.2;28.4;1018
25/08/2015;17:00:00;2;0.9;1;14;78;110;2.7;28.3;1018
25/08/2015;18:00:00;2;0.8;1;13;82;110;2.4;28.3;1018
25/08/2015;19:00:00;2;0.8;1;13;82;108;2.4;27.4;1018
25/08/2015;20:00:00;2;1.3;2;13;77;153;3.6;26.5;1018
25/08/2015;21:00:00;2;1.1;1;13;78;175;3.5;25.9;1018
25/08/2015;22:00:00;2;1.0;1;13;77;191;2.5;25.5;1019
25/08/2015;23:00:00;2;1.1;1;13;71;227;1.7;25.2;1019
25/08/2015;0:00:00;3;1.1;2;13;68;258;1.0;24.9;1019
26/08/2015;1:00:00;4;1.0;1;12;69;292;0.6;24.6;1018
26/08/2015;2:00:00;6;1.0;7;12;63;234;0.2;24.3;1018
26/08/2015;3:00:00;10;1.0;8;12;51;22;0.1;23.4;1017
26/08/2015;4:00:00;9;1.0;5;11;50;96;0.7;22.7;1017
26/08/2015;5:00:00;7;8.9;17;12;37;138;0.8;22.1;1016
26/08/2015;6:00:00;8;0.9;6;11;49;140;0.2;21.8;1016
26/08/2015;7:00:00;9;2.0;14;12;29;269;0.4;22.2;1016
26/08/2015;8:00:00;6;5.0;16;14;35;234;0.6;22.4;1017
26/08/2015;9:00:00;6;4.3;10;11;50;226;1.2;23.8;1017
26/08/2015;10:00:00;4;1.1;3;11;69;171;0.9;25.9;1017
26/08/2015;11:00:00;3;1.1;2;10;73;117;1.8;29.0;1017
26/08/2015;12:00:00;3;1.7;4;10;80;116;2.8;30.9;1017
26/08/2015;13:00:00;3;1.0;1;9;85;114;4.1;30.3;1017
26/08/2015;14:00:00;2;1.2;2;11;83;112;4.4;30.1;1016
26/08/2015;15:00:00;3;1.3;2;11;87;112;4.4;30.1;1016
26/08/2015;16:00:00;3;1.1;3;11;84;112;4.1;30.3;1015
26/08/2015;17:00:00;3;1.0;1;12;75;111;3.4;30.1;1015
26/08/2015;18:00:00;3;1.0;2;12;76;112;2.8;29.7;1015
26/08/2015;19:00:00;3;0.9;2;12;79;115;2.4;28.4;1014
26/08/2015;20:00:00;3;1.0;6;12;73;96;1.6;26.9;1014
26/08/2015;21:00:00;3;0.9;3;11;74;96;1.1;25.9;1015
26/08/2015;22:00:00;3;1.1;4;11;63;224;1.5;25.7;1015
26/08/2015;23:00:00;4;1.0;3;10;60;243;1.2;25.1;1016
26/08/2015;0:00:00;4;1.0;2;10;62;246;1.8;24.9;1016
27/08/2015;1:00:00;4;1.1;2;9;61;266;1.5;24.9;1016
27/08/2015;2:00:00;5;1.2;4;8;49;254;0.8;24.3;1016
27/08/2015;3:00:00;5;1.5;4;8;40;266;0.5;23.3;1015
27/08/2015;4:00:00;5;1.2;5;8;36;264;0.2;22.8;1015
27/08/2015;5:00:00;9;2.5;16;8;23;268;0.4;22.2;1015
27/08/2015;6:00:00;8;1.0;5;7;52;26;0.8;22.1;1015
27/08/2015;7:00:00;9;7.2;19;9;17;203;0.3;22.6;1015
27/08/2015;8:00:00;6;2.4;7;7;36;211;0.8;22.6;1015
27/08/2015;9:00:00;5;4.4;8;7;45;204;1.0;23.9;1015
27/08/2015;10:00:00;4;1.8;5;7;57;184;0.7;25.5;1016
27/08/2015;11:00:00;3;1.6;4;7;66;121;1.4;28.4;1016
27/08/2015;12:00:00;3;1.1;3;7;73;116;2.3;31.4;1016
27/08/2015;13:00:00;3;1.1;2;7;75;115;3.3;31.4;1016
27/08/2015;14:00:00;3;1.7;4;7;72;114;3.4;31.7;1015
27/08/2015;15:00:00;3;1.3;3;7;79;112;3.6;31.3;1014
27/08/2015;16:00:00;3;1.8;5;8;70;112;3.9;31.0;1014
27/08/2015;17:00:00;3;1.4;3;9;72;129;4.7;30.2;1014
27/08/2015;18:00:00;3;2.4;4;10;73;167;4.5;29.6;1014
27/08/2015;19:00:00;3;1.5;2;10;70;167;4.5;28.7;1014
27/08/2015;20:00:00;3;2.7;4;10;63;180;5.1;27.8;1014
27/08/2015;21:00:00;3;1.0;1;9;65;204;3.5;26.8;1015
27/08/2015;22:00:00;3;1.0;1;8;63;209;2.4;26.0;1015
27/08/2015;23:00:00;3;1.0;1;7;61;214;1.1;25.4;1016
27/08/2015;0:00:00;5;1.2;2;7;52;211;0.2;24.9;1016
28/08/2015;1:00:00;4;1.4;4;7;53;238;0.8;24.7;1016
28/08/2015;2:00:00;5;1.5;11;7;39;175;0.2;24.2;1015
28/08/2015;3:00:00;9;1.1;7;7;36;83;0.3;23.4;1015
28/08/2015;4:00:00;7;2.3;10;8;38;265;0.4;23.6;1016
28/08/2015;5:00:00;10;1.5;14;8;36;138;0.2;23.0;1016
28/08/2015;6:00:00;10;1.4;14;8;31;84;0.3;22.7;1015
28/08/2015;7:00:00;8;2.4;13;9;20;268;0.1;22.5;1016
28/08/2015;8:00:00;8;8.6;21;11;19;177;0.1;23.0;1016
28/08/2015;9:00:00;7;6.1;14;8;38;201;0.3;25.0;1017
28/08/2015;10:00:00;4;1.1;2;8;66;176;0.5;26.7;1017
28/08/2015;11:00:00;3;1.3;2;8;64;122;1.6;28.9;1018
28/08/2015;12:00:00;3;1.1;1;8;65;115;2.9;30.9;1018
28/08/2015;13:00:00;3;0.9;1;8;66;114;3.4;31.3;1018
28/08/2015;14:00:00;3;1.2;2;9;68;113;3.7;31.2;1017
28/08/2015;15:00:00;3;1.1;1;10;65;113;3.7;30.9;1017
28/08/2015;16:00:00;3;0.9;0;11;64;106;3.6;31.7;1017
28/08/2015;17:00:00;3;1.0;1;13;64;105;3.2;31.4;1017
28/08/2015;18:00:00;3;0.9;0;14;65;106;3.4;30.3;1017
28/08/2015;19:00:00;3;0.8;0;14;62;100;2.4;28.9;1016
28/08/2015;20:00:00;3;0.8;1;13;60;96;2.1;27.0;1017
28/08/2015;21:00:00;3;0.9;1;12;60;98;1.9;26.1;1017
28/08/2015;22:00:00;3;0.6;0;11;62;104;1.0;25.6;1018
28/08/2015;23:00:00;3;0.8;0;10;63;112;1.8;25.3;1018
28/08/2015;0:00:00;3;0.9;1;10;58;211;1.6;25.6;1018
29/08/2015;1:00:00;3;1.0;1;10;53;218;1.5;25.1;1018
29/08/2015;2:00:00;6;1.0;8;11;38;116;0.2;24.6;1018
29/08/2015;3:00:00;10;1.0;7;10;33;69;0.2;23.8;1018
29/08/2015;4:00:00;9;1.0;4;10;36;89;0.5;23.5;1018
29/08/2015;5:00:00;9;1.0;2;10;43;33;0.9;23.3;1017
29/08/2015;6:00:00;8;0.9;2;10;46;41;1.1;23.2;1017
29/08/2015;7:00:00;8;1.0;3;10;37;53;0.2;23.2;1018
29/08/2015;8:00:00;8;1.6;7;11;37;176;0.5;23.7;1018
29/08/2015;9:00:00;6;2.8;9;10;54;187;0.8;26.0;1018
29/08/2015;10:00:00;3;0.9;0;9;73;114;2.5;29.4;1019
29/08/2015;11:00:00;3;0.9;0;10;77;113;2.8;30.6;1019
29/08/2015;12:00:00;3;0.9;0;12;87;116;2.4;31.9;1019
29/08/2015;13:00:00;3;0.9;0;10;82;115;2.9;32.1;1019
29/08/2015;14:00:00;3;0.8;1;11;83;110;2.4;31.9;1018
29/08/2015;15:00:00;3;0.8;0;13;86;108;2.5;31.6;1018
29/08/2015;16:00:00;3;0.7;0;13;85;112;2.8;31.9;1017
29/08/2015;17:00:00;2;1.1;2;15;78;114;2.3;31.2;1017
29/08/2015;18:00:00;3;0.8;0;17;71;114;2.3;30.0;1017
29/08/2015;19:00:00;2;0.9;0;22;68;113;1.7;28.7;1017
29/08/2015;20:00:00;3;0.7;1;24;64;102;0.9;27.5;1017
29/08/2015;21:00:00;3;0.9;1;21;63;91;0.9;26.7;1017
29/08/2015;22:00:00;3;0.6;0;17;72;120;3.3;26.7;1018
29/08/2015;23:00:00;3;0.8;1;15;71;136;6.0;26.8;1018
29/08/2015;0:00:00;2;0.7;0;16;72;127;4.2;26.6;1018
30/08/2015;1:00:00;2;0.7;0;17;73;125;4.0;26.5;1018
30/08/2015;2:00:00;3;0.8;0;18;72;121;3.2;26.4;1017
30/08/2015;3:00:00;3;0.9;0;19;72;111;1.9;26.2;1017
30/08/2015;4:00:00;3;0.8;1;20;69;90;0.9;25.9;1017
30/08/2015;5:00:00;3;0.8;0;20;69;77;0.8;25.8;1016
30/08/2015;6:00:00;3;0.9;0;20;67;63;0.5;25.7;1016
30/08/2015;7:00:00;5;0.9;7;21;49;239;0.6;25.6;1017
30/08/2015;8:00:00;3;0.7;0;18;75;117;3.2;26.4;1017
30/08/2015;9:00:00;3;0.9;0;19;70;114;3.3;27.8;1017
30/08/2015;10:00:00;3;0.9;1;20;71;110;3.1;29.3;1017
30/08/2015;11:00:00;3;0.9;0;20;73;112;3.1;30.5;1017
30/08/2015;12:00:00;3;1.0;1;21;77;117;2.7;31.3;1017
30/08/2015;13:00:00;2;1.1;1;21;80;127;3.1;30.1;1017
30/08/2015;14:00:00;3;0.8;0;21;78;133;2.2;30.9;1017
30/08/2015;15:00:00;3;0.9;1;22;78;123;2.2;30.4;1016
30/08/2015;16:00:00;3;0.8;0;28;79;118;2.4;32.1;1016
30/08/2015;17:00:00;3;1.2;3;25;75;122;3.1;31.2;1015
30/08/2015;18:00:00;3;0.7;1;32;79;119;1.8;30.3;1015
30/08/2015;19:00:00;3;0.7;0;30;78;93;0.9;29.6;1015
30/08/2015;20:00:00;3;0.7;1;30;77;68;0.5;28.0;1014
30/08/2015;21:00:00;3;0.6;0;26;74;59;0.3;27.2;1015
30/08/2015;22:00:00;4;0.7;2;23;71;50;0.2;26.8;1015
30/08/2015;23:00:00;5;0.9;2;22;64;85;0.4;26.5;1016
30/08/2015;0:00:00;6;0.8;2;22;59;80;0.5;26.1;1016
31/08/2015;1:00:00;6;0.7;3;25;52;192;0.9;25.8;1015
31/08/2015;2:00:00;7;0.9;2;27;53;98;0.8;25.4;1015
31/08/2015;3:00:00;8;0.8;0;27;56;82;0.3;25.3;1015
31/08/2015;4:00:00;8;0.7;2;27;53;63;0.1;25.2;1014
31/08/2015;5:00:00;7;1.0;4;25;53;66;0.1;25.2;1014
31/08/2015;6:00:00;7;1.8;7;26;41;161;0.2;25.1;1013
31/08/2015;7:00:00;6;1.4;4;26;25;253;0.1;24.7;1013
31/08/2015;8:00:00;7;17.9;29;28;20;274;0.6;25.0;1013
31/08/2015;9:00:00;6;8.8;21;30;39;245;1.1;26.3;1014
31/08/2015;10:00:00;4;2.0;7;34;69;218;1.4;27.6;1015
31/08/2015;11:00:00;3;1.0;3;36;75;144;1.6;29.0;1015
31/08/2015;12:00:00;3;2.8;7;36;76;123;1.9;30.8;1015
31/08/2015;13:00:00;3;0.9;2;37;88;109;2.5;32.8;1014
31/08/2015;14:00:00;6;0.9;1;35;85;91;2.1;30.3;1014
31/08/2015;15:00:00;4;0.8;0;39;85;102;2.2;30.7;1014
31/08/2015;16:00:00;3;0.8;1;37;85;119;2.8;31.7;1013
31/08/2015;17:00:00;3;0.6;1;34;80;113;3.0;30.6;1012
31/08/2015;18:00:00;3;0.7;0;36;80;116;2.2;29.6;1012
31/08/2015;19:00:00;3;0.8;0;34;80;109;2.2;28.5;1012
31/08/2015;20:00:00;3;0.7;2;34;79;71;0.9;27.5;1012
31/08/2015;21:00:00;4;0.9;7;40;70;217;0.9;27.3;1013
31/08/2015;22:00:00;5;1.1;14;30;56;202;0.7;27.7;1014
31/08/2015;23:00:00;4;1.0;8;28;54;130;0.4;27.3;1014
31/08/2015;0:00:00;4;0.9;6;27;54;118;1.7;27.1;1013
01/09/2015;1:00:00;3;1.0;3;29;64;109;2.8;27.0;1011
01/09/2015;2:00:00;3;0.9;2;32;64;185;1.3;26.8;1012
01/09/2015;3:00:00;5;0.9;6;37;48;180;0.6;26.7;1011
01/09/2015;4:00:00;7;0.9;5;36;44;28;0.5;25.8;1011
01/09/2015;5:00:00;7;2.5;17;36;30;186;1.0;25.8;1012
01/09/2015;6:00:00;6;1.7;7;35;39;140;0.7;25.9;1013
01/09/2015;7:00:00;5;0.9;5;33;56;107;0.6;25.9;1013
01/09/2015;8:00:00;10;3.1;19;32;29;168;0.3;26.0;1013
01/09/2015;9:00:00;9;5.8;20;30;37;183;0.7;26.4;1013
01/09/2015;10:00:00;9;2.0;8;38;58;195;0.9;27.5;1014
01/09/2015;11:00:00;10;0.9;3;38;67;103;2.2;29.0;1014
01/09/2015;12:00:00;7;0.9;2;34;74;83;2.6;28.3;1015
01/09/2015;13:00:00;6;0.9;1;32;77;60;3.2;27.8;1015
01/09/2015;14:00:00;4;1.0;2;29;77;66;2.8;27.0;1015
01/09/2015;15:00:00;4;1.0;1;26;76;77;2.4;27.4;1015
01/09/2015;16:00:00;3;1.0;1;24;79;88;2.5;27.7;1015
01/09/2015;17:00:00;3;1.0;1;22;76;86;2.4;26.8;1015
01/09/2015;18:00:00;3;1.0;1;21;78;84;2.4;26.7;1015
01/09/2015;19:00:00;3;1.0;2;22;80;84;1.7;26.5;1015
01/09/2015;20:00:00;3;0.9;2;21;79;75;1.3;25.4;1015
01/09/2015;21:00:00;3;0.9;3;20;78;72;1.1;25.0;1015
01/09/2015;22:00:00;3;1.0;2;19;78;70;0.8;24.9;1015
01/09/2015;23:00:00;3;0.9;1;18;77;66;0.7;24.7;1015
01/09/2015;0:00:00;5;1.0;3;18;66;97;0.7;24.2;1015
02/09/2015;1:00:00;6;1.0;5;18;60;31;0.9;23.3;1015
02/09/2015;2:00:00;7;0.9;2;17;65;36;1.0;23.0;1015
02/09/2015;3:00:00;6;1.0;2;16;62;38;1.1;22.8;1015
02/09/2015;4:00:00;6;1.0;3;14;59;53;0.6;23.0;1015
02/09/2015;5:00:00;6;1.2;7;13;57;44;0.8;23.1;1014
02/09/2015;6:00:00;4;1.0;3;14;65;79;1.0;24.3;1014
02/09/2015;7:00:00;3;1.0;4;13;64;104;1.8;24.4;1014
02/09/2015;8:00:00;3;1.2;4;12;62;146;3.0;25.1;1014
02/09/2015;9:00:00;3;1.0;2;11;69;134;3.6;26.1;1014
02/09/2015;10:00:00;3;1.0;1;11;71;125;2.7;25.9;1015
02/09/2015;11:00:00;3;1.0;1;11;72;123;3.2;25.9;1015
02/09/2015;12:00:00;3;1.0;3;11;70;110;2.2;26.4;1015
02/09/2015;13:00:00;3;1.0;3;11;73;124;2.6;26.8;1015
02/09/2015;14:00:00;3;1.0;2;11;78;130;2.8;27.8;1014
02/09/2015;15:00:00;3;1.0;1;11;75;114;2.3;29.1;1014
02/09/2015;16:00:00;2;1.0;1;10;74;111;3.6;29.3;1013
02/09/2015;17:00:00;3;1.0;1;10;75;114;3.7;28.8;1013
02/09/2015;18:00:00;3;1.0;1;10;74;117;4.8;27.8;1013
02/09/2015;19:00:00;3;1.1;1;10;74;132;4.9;27.0;1013
02/09/2015;20:00:00;3;1.2;1;10;73;166;4.8;26.5;1013
02/09/2015;21:00:00;2;1.0;1;9;72;181;4.5;26.0;1013
02/09/2015;22:00:00;3;0.9;1;9;72;192;3.6;25.7;1014
02/09/2015;23:00:00;3;1.0;1;10;69;217;2.1;25.4;1013
02/09/2015;0:00:00;3;1.0;1;10;68;231;1.6;25.1;1013
03/09/2015;1:00:00;3;1.0;1;10;68;216;1.7;24.9;1013
03/09/2015;2:00:00;3;1.0;2;10;65;214;1.2;24.8;1012
03/09/2015;3:00:00;3;1.0;1;10;67;216;1.3;24.6;1012
03/09/2015;4:00:00;3;1.0;1;10;64;174;0.9;24.5;1011
03/09/2015;5:00:00;3;3.3;4;10;61;189;1.6;24.6;1011
03/09/2015;6:00:00;4;2.8;6;11;51;256;1.1;24.3;1010
03/09/2015;7:00:00;4;1.0;2;15;62;244;0.6;24.2;1010
03/09/2015;8:00:00;4;3.0;8;16;54;233;1.0;24.8;1011
03/09/2015;9:00:00;7;1.0;2;17;73;112;1.3;25.6;1012
03/09/2015;10:00:00;4;1.1;2;18;75;149;1.0;27.3;1011
03/09/2015;11:00:00;3;1.0;1;17;74;113;2.9;29.7;1012
03/09/2015;12:00:00;3;1.2;2;18;77;111;4.4;29.6;1011
03/09/2015;13:00:00;3;1.0;0;17;79;112;4.5;28.8;1011
03/09/2015;14:00:00;3;1.4;5;22;69;141;1.8;28.3;1011
03/09/2015;15:00:00;4;1.7;4;25;70;233;1.0;29.1;1010
03/09/2015;16:00:00;5;4.3;12;28;61;181;2.2;29.6;1010
03/09/2015;17:00:00;4;1.0;1;23;75;58;2.8;27.5;1010
03/09/2015;18:00:00;5;0.9;1;24;75;75;2.1;27.0;1010
03/09/2015;19:00:00;4;0.9;1;23;73;70;1.2;26.5;1011
03/09/2015;20:00:00;3;0.8;2;18;71;93;1.8;25.7;1011
03/09/2015;21:00:00;3;0.7;1;17;69;91;1.9;25.0;1011
03/09/2015;22:00:00;3;0.8;1;17;66;92;1.9;24.9;1012
03/09/2015;23:00:00;3;0.9;5;17;59;89;1.6;25.0;1012
03/09/2015;0:00:00;3;0.9;1;17;71;98;2.7;25.0;1013
04/09/2015;1:00:00;3;0.9;0;18;81;91;2.8;24.9;1013
04/09/2015;2:00:00;3;0.9;0;17;86;84;3.1;24.7;1012
04/09/2015;3:00:00;3;0.8;0;16;84;84;3.2;24.4;1012
04/09/2015;4:00:00;3;0.8;1;16;81;92;3.3;23.8;1012
04/09/2015;5:00:00;3;0.9;1;16;87;81;3.1;23.6;1012
04/09/2015;6:00:00;3;0.9;0;14;87;71;2.2;22.3;1012
04/09/2015;7:00:00;3;0.9;1;13;83;73;2.2;22.5;1012
04/09/2015;8:00:00;3;1.0;2;14;81;82;2.3;23.2;1012
04/09/2015;9:00:00;3;1.0;2;13;83;78;2.1;23.9;1013
04/09/2015;10:00:00;3;1.0;3;14;78;75;2.4;24.0;1013
04/09/2015;11:00:00;3;1.0;3;15;75;71;2.2;23.6;1013
04/09/2015;12:00:00;3;1.0;3;15;74;84;2.3;24.0;1012
04/09/2015;13:00:00;3;1.0;2;15;75;92;2.8;26.4;1012
04/09/2015;14:00:00;3;1.0;2;14;81;102;3.6;27.3;1012
04/09/2015;15:00:00;2;1.0;2;14;86;100;3.8;26.0;1011
04/09/2015;16:00:00;2;1.0;2;14;88;93;5.1;25.7;1011
04/09/2015;17:00:00;3;1.0;2;15;90;73;2.9;22.5;1011
04/09/2015;18:00:00;3;1.0;2;15;91;65;2.8;21.4;1012
04/09/2015;19:00:00;3;1.0;2;14;91;63;3.1;20.9;1012
04/09/2015;20:00:00;4;0.9;1;14;87;63;2.9;20.0;1013
04/09/2015;21:00:00;3;0.9;1;13;83;68;2.1;20.4;1014
04/09/2015;22:00:00;3;0.9;1;12;83;63;2.4;21.3;1014
04/09/2015;23:00:00;4;1.0;1;12;85;57;2.1;21.7;1014
04/09/2015;0:00:00;4;0.9;1;11;79;98;0.8;21.4;1014
05/09/2015;1:00:00;4;0.9;2;12;70;145;0.6;20.4;1014
05/09/2015;2:00:00;4;0.9;1;11;76;49;0.7;20.3;1014
05/09/2015;3:00:00;4;1.0;1;10;77;55;0.6;20.5;1015
05/09/2015;4:00:00;3;1.0;1;10;80;55;0.6;20.3;1015
05/09/2015;5:00:00;3;1.0;1;10;79;61;1.2;21.1;1015
05/09/2015;6:00:00;3;0.9;1;10;78;55;1.0;21.5;1015
05/09/2015;7:00:00;3;1.0;1;10;78;60;1.1;21.5;1016
05/09/2015;8:00:00;3;1.0;1;12;78;61;1.4;21.9;1017
05/09/2015;9:00:00;5;1.0;1;11;79;66;1.4;23.3;1017
05/09/2015;10:00:00;4;1.0;2;9;82;61;2.0;23.8;1018
05/09/2015;11:00:00;3;1.0;1;10;81;96;2.7;24.7;1018
05/09/2015;12:00:00;2;1.2;2;9;83;109;2.8;25.3;1019
05/09/2015;13:00:00;2;0.8;1;9;88;107;2.9;25.7;1019
05/09/2015;14:00:00;3;0.9;1;9;88;104;3.2;26.6;1018
05/09/2015;15:00:00;2;0.9;1;8;87;108;3.2;26.1;1018
05/09/2015;16:00:00;2;1.0;2;8;85;101;2.4;24.6;1018
05/09/2015;17:00:00;2;1.0;2;8;88;100;2.0;23.5;1018
05/09/2015;18:00:00;3;1.0;4;8;85;94;1.3;22.9;1018
05/09/2015;19:00:00;3;1.0;4;9;85;74;0.8;22.7;1018
05/09/2015;20:00:00;3;1.0;4;10;85;74;0.6;22.3;1018
05/09/2015;21:00:00;3;1.0;4;8;84;83;1.0;22.2;1019
05/09/2015;22:00:00;3;1.0;2;7;88;108;2.2;22.5;1019
05/09/2015;23:00:00;3;1.0;1;8;90;122;2.7;22.7;1020
05/09/2015;0:00:00;3;1.0;2;9;87;97;1.4;22.4;1019
06/09/2015;1:00:00;3;1.0;3;11;87;90;1.2;22.0;1019
06/09/2015;2:00:00;3;1.0;2;11;88;69;1.1;22.1;1019
06/09/2015;3:00:00;3;1.0;2;9;87;84;1.3;22.1;1019
06/09/2015;4:00:00;3;1.0;2;9;86;79;1.3;22.1;1019
06/09/2015;5:00:00;2;1.0;2;12;82;75;1.7;22.2;1019
06/09/2015;6:00:00;3;1.0;2;14;81;80;1.6;21.9;1019
06/09/2015;7:00:00;2;1.0;2;12;81;80;1.6;21.8;1019
06/09/2015;8:00:00;3;1.0;2;8;80;78;1.8;22.1;1019
06/09/2015;9:00:00;3;1.0;3;8;78;79;1.6;22.5;1020
06/09/2015;10:00:00;3;1.0;3;9;79;85;1.9;22.9;1020
06/09/2015;11:00:00;3;1.0;2;9;80;94;2.3;24.0;1021
06/09/2015;12:00:00;3;1.0;2;6;83;88;2.5;24.3;1021
06/09/2015;13:00:00;2;1.0;2;6;83;98;2.2;24.1;1020
06/09/2015;14:00:00;2;1.0;2;8;83;92;2.1;23.7;1020
06/09/2015;15:00:00;2;1.0;2;8;85;89;1.9;23.4;1020
06/09/2015;16:00:00;3;1.0;2;8;84;100;1.9;24.1;1020
06/09/2015;17:00:00;2;1.0;2;7;88;110;2.2;25.1;1020
06/09/2015;18:00:00;2;1.0;2;8;88;109;2.2;24.8;1020
06/09/2015;19:00:00;2;1.0;3;9;87;101;1.2;23.5;1020
06/09/2015;20:00:00;3;1.0;5;9;81;53;0.7;22.0;1020
06/09/2015;21:00:00;4;1.0;6;7;72;29;0.7;20.9;1020
06/09/2015;22:00:00;5;1.0;5;6;69;36;0.8;20.3;1021
06/09/2015;23:00:00;5;1.0;6;10;70;81;0.7;19.9;1021
06/09/2015;0:00:00;7;1.0;12;13;54;57;0.3;19.6;1021
07/09/2015;1:00:00;10;1.0;13;12;49;142;0.1;20.0;1021
07/09/2015;2:00:00;6;1.0;6;10;61;63;0.8;19.4;1021
07/09/2015;3:00:00;5;1.0;5;11;62;77;0.5;19.0;1020
07/09/2015;4:00:00;5;1.0;7;13;59;126;0.7;18.9;1019
07/09/2015;5:00:00;5;1.0;6;13;62;51;0.9;18.5;1019
07/09/2015;6:00:00;5;1.0;5;10;67;124;0.7;18.8;1019
07/09/2015;7:00:00;7;5.9;24;10;46;180;0.1;18.3;1019
07/09/2015;8:00:00;8;7.3;34;12;39;235;0.2;18.9;1020
07/09/2015;9:00:00;7;10.5;36;13;45;279;0.7;21.6;1020
07/09/2015;10:00:00;5;2.8;10;9;67;192;1.6;22.9;1020
07/09/2015;11:00:00;3;1.1;4;10;83;141;2.7;24.3;1020
07/09/2015;12:00:00;10;11.3;20;13;60;133;3.1;24.7;1020
07/09/2015;13:00:00;3;1.1;3;2;82;116;2.8;26.6;1020
07/09/2015;14:00:00;3;1.0;2;2;85;117;3.1;27.0;1019
07/09/2015;15:00:00;3;1.0;2;2;83;114;3.4;27.1;1019
07/09/2015;16:00:00;2;1.0;2;2;82;109;3.2;26.9;1019
07/09/2015;17:00:00;2;1.0;1;2;84;111;3.2;26.2;1018
07/09/2015;18:00:00;3;1.0;2;2;82;106;2.5;24.9;1018
07/09/2015;19:00:00;3;1.0;2;2;80;102;1.5;23.5;1018
07/09/2015;20:00:00;3;1.0;4;3;80;93;0.9;22.5;1018
07/09/2015;21:00:00;3;1.0;3;3;80;87;0.7;22.0;1018
07/09/2015;22:00:00;3;1.0;3;5;80;76;0.6;22.1;1018
07/09/2015;23:00:00;3;1.0;2;5;81;61;0.7;22.2;1018
07/09/2015;0:00:00;4;1.0;2;6;74;40;0.3;22.1;1018
08/09/2015;1:00:00;4;1.0;3;5;70;50;0.1;21.6;1018
08/09/2015;2:00:00;7;1.0;4;6;63;25;0.4;21.4;1018
08/09/2015;3:00:00;6;1.0;5;7;56;30;0.2;20.8;1017
08/09/2015;4:00:00;5;1.0;2;7;71;82;0.5;20.3;1017
08/09/2015;5:00:00;4;1.0;3;8;85;55;1.1;21.2;1016
08/09/2015;6:00:00;5;1.0;3;9;82;60;1.0;21.6;1016
08/09/2015;7:00:00;4;1.0;6;11;80;59;1.1;21.5;1016
