Fecha;Hora;NO;NO2;O3;PM10;TMP;HR;PRB;LL
02/01/2015;21:00:00;0.3;6;78;25;14.9;75;1036;0.0
02/01/2015;22:00:00;0.2;5;76;30;14.7;76;1036;0.0
02/01/2015;23:00:00;0.2;2;77;13;14.4;75;1036;0.0
02/01/2015;0:00:00;0.3;2;78;22;14.7;75;1036;0.0
03/01/2015;1:00:00;0.3;4;66;24;14.6;77;1035;0.0
03/01/2015;2:00:00;0.4;6;59;23;14.2;78;1035;0.0
03/01/2015;3:00:00;0.1;6;63;26;14.6;80;1035;0.0
03/01/2015;4:00:00;0.3;7;54;29;14.1;81;1035;0.0
03/01/2015;5:00:00;0.4;6;62;16;14.0;76;1034;0.0
03/01/2015;6:00:00;1.3;13;57;23;14.4;69;1034;0.0
03/01/2015;7:00:00;0.4;10;64;15;14.5;67;1034;0.0
03/01/2015;8:00:00;3.9;25;47;24;14.7;70;1034;0.0
03/01/2015;9:00:00;5.9;22;45;16;15.9;71;1035;0.0
03/01/2015;10:00:00;1.0;7;70;21;17.0;72;1035;0.0
03/01/2015;11:00:00;1.3;7;77;30;17.3;76;1035;0.0
03/01/2015;12:00:00;0.8;4;83;31;17.2;79;1034;0.0
03/01/2015;13:00:00;0.4;3;90;32;17.5;74;1034;0.0
03/01/2015;14:00:00;0.4;3;91;35;17.6;70;1033;0.0
03/01/2015;15:00:00;0.5;5;86;43;17.7;72;1032;0.0
03/01/2015;16:00:00;0.2;5;88;37;17.5;74;1032;0.0
03/01/2015;17:00:00;0.6;8;77;42;16.8;76;1032;0.0
03/01/2015;18:00:00;2.5;20;35;44;15.3;79;1032;0.0
03/01/2015;19:00:00;1.9;26;21;50;14.0;83;1032;0.0
03/01/2015;20:00:00;1.4;19;26;42;13.7;85;1032;0.0
03/01/2015;21:00:00;1.5;13;25;39;13.4;86;1032;0.0
03/01/2015;22:00:00;0.5;8;24;24;13.3;87;1032;0.0
03/01/2015;23:00:00;0.2;7;40;32;13.8;88;1032;0.0
03/01/2015;0:00:00;0.4;8;37;31;14.1;88;1032;0.0
04/01/2015;1:00:00;0.6;9;19;31;13.0;89;1031;0.0
04/01/2015;2:00:00;0.4;6;16;25;11.8;89;1031;0.0
04/01/2015;3:00:00;0.2;4;21;24;11.4;90;1031;0.0
04/01/2015;4:00:00;0.2;5;23;5;11.1;91;1030;0.0
04/01/2015;5:00:00;0.5;4;29;25;12.0;92;1031;0.0
04/01/2015;6:00:00;0.4;4;32;13;12.3;93;1031;0.0
04/01/2015;7:00:00;0.6;5;27;23;12.4;93;1031;0.0
04/01/2015;8:00:00;4.8;11;14;19;11.7;94;1031;0.0
04/01/2015;9:00:00;4.8;10;21;23;14.0;94;1031;0.0
04/01/2015;10:00:00;1.4;7;47;28;16.1;93;1031;0.0
04/01/2015;11:00:00;0.9;4;57;26;17.6;83;1031;0.0
04/01/2015;12:00:00;0.8;2;71;12;17.9;69;1030;0.0
04/01/2015;13:00:00;0.6;3;75;16;18.6;69;1030;0.0
04/01/2015;14:00:00;0.4;3;83;17;17.7;75;1029;0.0
04/01/2015;15:00:00;0.2;2;85;21;17.5;79;1029;0.0
04/01/2015;16:00:00;0.2;3;84;33;17.4;81;1029;0.0
04/01/2015;17:00:00;0.8;10;52;41;16.2;83;1027;0.0
04/01/2015;18:00:00;1.3;12;42;55;15.5;85;1030;0.0
04/01/2015;19:00:00;1.2;10;35;46;14.6;86;1031;0.0
04/01/2015;20:00:00;2.3;16;16;34;13.4;87;1031;0.0
04/01/2015;21:00:00;0.4;6;30;36;13.3;89;1031;0.0
04/01/2015;22:00:00;0.4;5;38;31;13.3;90;1031;0.0
04/01/2015;23:00:00;1.0;3;46;13;13.9;90;1031;0.0
04/01/2015;0:00:00;0.3;1;49;22;14.2;89;1031;0.0
05/01/2015;1:00:00;0.2;1;57;8;14.4;88;1031;0.0
05/01/2015;2:00:00;0.2;1;60;21;14.7;86;1031;0.0
05/01/2015;3:00:00;0.2;1;62;22;14.7;85;1030;0.0
05/01/2015;4:00:00;0.2;1;59;16;14.6;86;1030;0.0
05/01/2015;5:00:00;0.4;2;64;15;15.0;87;1030;0.0
05/01/2015;6:00:00;0.9;3;65;16;15.2;87;1030;0.0
05/01/2015;7:00:00;1.6;4;68;21;14.8;80;1030;0.0
05/01/2015;8:00:00;3.5;7;64;10;14.9;77;1030;0.0
05/01/2015;9:00:00;2.4;4;62;17;15.4;71;1030;0.0
05/01/2015;10:00:00;2.4;4;66;;16.4;70;1030;0.0
05/01/2015;11:00:00;3.7;7;73;;16.8;71;1030;0.0
05/01/2015;12:00:00;;;;;17.0;70;1030;0.0
05/01/2015;13:00:00;;;;;17.4;71;1029;0.0
05/01/2015;14:00:00;;;;18;17.3;71;1028;0.0
05/01/2015;15:00:00;0.8;3;78;22;17.2;71;1028;0.0
05/01/2015;16:00:00;0.9;4;75;19;17.1;70;1028;0.0
05/01/2015;17:00:00;2.4;13;55;32;16.2;72;1028;0.0
05/01/2015;18:00:00;4.7;23;18;36;14.2;75;1028;0.0
05/01/2015;19:00:00;4.4;19;19;29;12.7;81;1028;0.0
05/01/2015;20:00:00;1.3;13;14;24;11.8;83;1028;0.0
05/01/2015;21:00:00;1.4;7;20;15;11.1;85;1028;0.0
05/01/2015;22:00:00;1.0;7;20;18;11.4;86;1028;0.0
05/01/2015;23:00:00;1.0;7;18;18;11.7;87;1027;0.0
05/01/2015;0:00:00;0.7;5;17;13;12.1;88;1027;0.0
06/01/2015;1:00:00;0.3;5;27;20;12.8;88;1027;0.0
06/01/2015;2:00:00;0.4;4;56;21;14.2;88;1026;0.0
06/01/2015;3:00:00;0.3;3;24;9;12.4;87;1026;0.0
06/01/2015;4:00:00;0.4;2;35;11;13.0;88;1026;0.0
06/01/2015;5:00:00;0.3;2;22;12;11.5;88;1025;0.0
06/01/2015;6:00:00;0.4;3;22;8;11.2;89;1025;0.0
06/01/2015;7:00:00;1.9;5;18;6;11.6;89;1025;0.0
06/01/2015;8:00:00;1.3;7;19;19;12.3;89;1026;0.0
06/01/2015;9:00:00;3.4;6;57;10;14.5;85;1026;0.0
06/01/2015;10:00:00;0.6;6;74;18;15.8;74;1026;0.0
06/01/2015;11:00:00;0.4;4;76;16;16.2;75;1026;0.0
06/01/2015;12:00:00;0.5;4;76;21;16.5;74;1025;0.0
06/01/2015;13:00:00;0.4;3;82;27;16.5;69;1025;0.0
06/01/2015;14:00:00;0.4;5;83;14;16.6;67;1024;0.0
06/01/2015;15:00:00;0.4;3;82;21;16.6;69;1024;0.0
06/01/2015;16:00:00;0.5;4;77;21;16.5;71;1025;0.0
06/01/2015;17:00:00;1.0;11;45;31;16.4;73;1025;0.0
06/01/2015;18:00:00;1.7;12;24;32;15.8;77;1026;0.0
06/01/2015;19:00:00;1.5;19;26;21;15.6;81;1026;0.0
06/01/2015;20:00:00;0.6;7;46;28;15.3;82;1026;0.0
06/01/2015;21:00:00;0.5;3;62;24;15.5;79;1026;0.0
06/01/2015;22:00:00;0.3;4;53;30;15.2;81;1027;0.0
06/01/2015;23:00:00;0.7;4;49;14;15.3;82;1027;0.0
06/01/2015;0:00:00;0.6;4;38;17;15.1;82;1028;0.0
07/01/2015;1:00:00;0.5;3;31;16;14.6;84;1028;0.0
07/01/2015;2:00:00;0.3;3;32;19;14.5;84;1028;0.0
07/01/2015;3:00:00;0.4;3;31;13;14.4;85;1028;0.0
07/01/2015;4:00:00;0.2;2;54;12;14.9;85;1028;0.0
07/01/2015;5:00:00;0.3;2;55;22;14.8;82;1028;0.0
07/01/2015;6:00:00;1.3;7;46;14;14.7;80;1028;0.0
07/01/2015;7:00:00;20.9;30;20;25;14.8;79;1029;0.0
07/01/2015;8:00:00;15.1;25;18;23;14.5;80;1029;0.0
07/01/2015;9:00:00;8.7;12;38;32;15.1;82;1030;0.0
07/01/2015;10:00:00;1.8;3;65;21;15.9;77;1030;0.0
07/01/2015;11:00:00;1.6;3;68;12;16.0;75;1030;0.0
07/01/2015;12:00:00;1.8;2;72;18;16.5;71;1030;0.0
07/01/2015;13:00:00;0.9;2;72;13;16.3;70;1030;0.0
07/01/2015;14:00:00;0.7;2;72;25;16.1;71;1030;0.0
07/01/2015;15:00:00;0.7;2;74;19;16.1;70;1030;0.0
07/01/2015;16:00:00;1.3;3;69;21;15.6;72;1030;0.0
07/01/2015;17:00:00;5.3;12;42;28;14.7;74;1030;0.0
07/01/2015;18:00:00;7.9;25;20;34;13.5;77;1031;0.0
07/01/2015;19:00:00;9.6;20;12;22;12.6;80;1031;0.0
07/01/2015;20:00:00;3.1;14;11;19;12.1;83;1032;0.0
07/01/2015;21:00:00;3.1;12;16;17;12.3;84;1032;0.0
07/01/2015;22:00:00;0.6;8;23;19;11.9;85;1032;0.0
07/01/2015;23:00:00;0.7;5;26;23;11.5;85;1033;0.0
07/01/2015;0:00:00;0.3;4;23;13;11.1;86;1033;0.0
08/01/2015;1:00:00;0.3;3;26;9;10.8;87;1033;0.0
08/01/2015;2:00:00;0.2;3;27;16;10.7;88;1033;0.0
08/01/2015;3:00:00;0.3;2;24;13;10.5;88;1034;0.0
08/01/2015;4:00:00;0.3;3;26;13;10.5;89;1034;0.0
08/01/2015;5:00:00;0.9;3;29;11;10.4;89;1034;0.0
08/01/2015;6:00:00;10.4;10;23;6;10.6;89;1034;0.0
08/01/2015;7:00:00;17.2;23;6;17;10.8;89;1035;0.0
08/01/2015;8:00:00;19.4;17;10;17;11.6;90;1035;0.0
08/01/2015;9:00:00;15.5;19;19;30;14.0;89;1036;0.0
08/01/2015;10:00:00;2.4;8;55;31;16.0;83;1036;0.0
08/01/2015;11:00:00;1.6;5;65;34;16.6;70;1036;0.0
08/01/2015;12:00:00;1.1;4;71;24;16.7;69;1036;0.0
08/01/2015;13:00:00;0.9;3;73;22;16.6;70;1036;0.0
08/01/2015;14:00:00;0.5;2;75;30;16.5;71;1036;0.0
08/01/2015;15:00:00;0.5;3;75;25;16.3;71;1037;0.0
08/01/2015;16:00:00;0.4;3;78;30;15.8;74;1037;0.0
08/01/2015;17:00:00;0.5;4;73;36;15.2;77;1037;0.0
08/01/2015;18:00:00;0.4;4;71;31;14.7;80;1038;0.0
08/01/2015;19:00:00;0.4;3;70;28;14.6;81;1038;0.0
08/01/2015;20:00:00;0.9;9;50;37;13.9;82;1038;0.0
08/01/2015;21:00:00;0.3;9;51;22;13.8;82;1039;0.0
08/01/2015;22:00:00;0.4;4;62;23;13.8;82;1040;0.0
08/01/2015;23:00:00;0.2;2;70;23;14.5;80;1040;0.0
08/01/2015;0:00:00;0.2;2;63;26;14.1;80;1040;0.0
09/01/2015;1:00:00;0.2;3;53;30;13.7;80;1040;0.0
09/01/2015;2:00:00;0.2;2;61;20;13.6;82;1039;0.0
09/01/2015;3:00:00;0.2;2;59;27;13.8;82;1039;0.0
09/01/2015;4:00:00;0.4;2;62;21;13.7;83;1039;0.0
09/01/2015;5:00:00;0.4;2;66;22;14.2;82;1039;0.0
09/01/2015;6:00:00;0.6;3;65;19;14.4;82;1040;0.0
09/01/2015;7:00:00;1.0;5;64;35;14.6;82;1040;0.0
09/01/2015;8:00:00;1.3;6;65;26;14.8;81;1040;0.0
09/01/2015;9:00:00;1.1;4;63;17;15.3;78;1041;0.0
09/01/2015;10:00:00;0.9;4;68;25;16.0;77;1041;0.0
09/01/2015;11:00:00;1.2;4;72;26;16.5;76;1041;0.0
09/01/2015;12:00:00;0.8;3;78;29;16.8;73;1040;0.0
09/01/2015;13:00:00;0.4;2;80;27;16.8;75;1039;0.0
09/01/2015;14:00:00;0.4;2;82;25;16.7;77;1039;0.0
09/01/2015;15:00:00;0.5;2;84;23;16.7;76;1039;0.0
09/01/2015;16:00:00;0.4;3;82;28;16.5;78;1039;0.0
09/01/2015;17:00:00;0.3;4;81;36;15.9;80;1040;0.0
09/01/2015;18:00:00;0.3;6;78;33;15.5;81;1039;0.0
09/01/2015;19:00:00;0.6;4;78;30;15.3;81;1040;0.0
09/01/2015;20:00:00;0.3;3;82;23;15.6;75;1039;0.0
09/01/2015;21:00:00;0.2;3;80;18;15.6;74;1039;0.0
09/01/2015;22:00:00;0.2;3;82;23;15.4;76;1039;0.0
09/01/2015;23:00:00;0.3;6;74;22;15.3;76;1038;0.0
09/01/2015;0:00:00;0.3;6;70;27;15.1;78;1037;0.0
10/01/2015;1:00:00;0.3;6;64;30;15.0;79;1036;0.0
10/01/2015;2:00:00;0.2;6;63;22;14.7;80;1036;0.0
10/01/2015;3:00:00;0.2;3;77;31;14.9;80;1036;0.0
10/01/2015;4:00:00;0.4;3;64;23;14.6;79;1035;0.0
10/01/2015;5:00:00;0.3;5;52;20;14.3;81;1035;0.0
10/01/2015;6:00:00;10.2;25;20;21;14.0;82;1034;0.0
10/01/2015;7:00:00;2.8;12;15;16;12.1;83;1034;0.0
10/01/2015;8:00:00;7.9;15;11;11;11.7;85;1034;0.0
10/01/2015;9:00:00;10.3;17;32;36;14.5;85;1035;0.0
10/01/2015;10:00:00;1.4;8;65;27;17.1;74;1034;0.0
10/01/2015;11:00:00;1.4;7;73;17;18.1;63;1034;0.0
10/01/2015;12:00:00;0.9;5;80;23;18.4;59;1033;0.0
10/01/2015;13:00:00;1.2;6;80;20;18.8;62;1031;0.0
10/01/2015;14:00:00;0.8;5;82;22;19.0;61;1030;0.0
10/01/2015;15:00:00;0.6;4;85;31;18.5;71;1030;0.0
10/01/2015;16:00:00;0.4;4;86;33;18.3;74;1029;0.0
10/01/2015;17:00:00;0.4;6;73;38;17.6;80;1029;0.0
10/01/2015;18:00:00;0.9;10;53;44;16.2;84;1029;0.0
10/01/2015;19:00:00;2.3;14;33;30;15.4;86;1029;0.0
10/01/2015;20:00:00;1.4;16;26;31;15.2;88;1029;0.0
10/01/2015;21:00:00;0.6;10;68;43;15.7;88;1028;0.0
10/01/2015;22:00:00;0.4;8;57;36;15.3;88;1028;0.0
10/01/2015;23:00:00;0.2;5;43;21;14.1;89;1027;0.0
10/01/2015;0:00:00;0.4;7;25;27;13.0;90;1027;0.0
11/01/2015;1:00:00;0.3;6;18;16;12.3;90;1027;0.0
11/01/2015;2:00:00;0.4;4;24;29;13.5;91;1026;0.0
11/01/2015;3:00:00;0.3;4;14;27;11.6;91;1026;0.0
11/01/2015;4:00:00;1.1;5;20;13;11.7;93;1025;0.0
11/01/2015;5:00:00;0.3;4;27;17;12.7;93;1025;0.0
11/01/2015;6:00:00;1.0;5;20;12;12.9;93;1025;0.0
11/01/2015;7:00:00;1.9;6;13;12;12.0;93;1026;0.0
11/01/2015;8:00:00;2.4;10;21;15;12.3;94;1026;0.0
11/01/2015;9:00:00;7.3;13;19;27;14.1;95;1027;0.0
11/01/2015;10:00:00;1.9;8;49;23;16.1;95;1028;0.0
11/01/2015;11:00:00;1.0;3;62;26;16.7;87;1027;0.0
11/01/2015;12:00:00;0.7;2;60;25;17.1;79;1027;0.0
11/01/2015;13:00:00;0.5;2;67;16;18.1;71;1026;0.0
11/01/2015;14:00:00;0.3;2;74;28;17.7;77;1026;0.0
11/01/2015;15:00:00;0.4;2;72;25;17.5;78;1027;0.0
11/01/2015;16:00:00;0.4;3;68;27;17.2;79;1027;0.0
11/01/2015;17:00:00;1.0;8;44;30;16.4;83;1029;0.0
11/01/2015;18:00:00;1.9;5;53;29;15.2;84;1031;0.0
11/01/2015;19:00:00;0.4;1;83;27;15.4;66;1032;0.0
11/01/2015;20:00:00;0.4;2;85;19;15.1;62;1033;0.0
11/01/2015;21:00:00;0.3;1;85;22;14.9;59;1032;0.0
11/01/2015;22:00:00;0.3;1;85;22;15.0;57;1032;0.0
11/01/2015;23:00:00;0.3;1;86;22;15.0;57;1033;0.0
11/01/2015;0:00:00;0.2;1;86;13;14.9;58;1032;0.0
12/01/2015;1:00:00;0.2;1;85;23;14.7;61;1032;0.0
12/01/2015;2:00:00;0.3;1;81;26;14.8;70;1032;0.0
12/01/2015;3:00:00;0.3;1;78;21;14.8;74;1032;0.0
12/01/2015;4:00:00;0.4;1;73;36;14.8;78;1032;0.0
12/01/2015;5:00:00;0.5;2;72;34;14.9;80;1033;0.0
12/01/2015;6:00:00;0.4;2;73;30;15.0;80;1033;0.0
12/01/2015;7:00:00;0.7;3;72;26;15.0;81;1033;0.0
12/01/2015;8:00:00;1.0;4;73;27;15.3;82;1033;0.0
12/01/2015;9:00:00;0.7;3;73;26;16.1;81;1034;0.0
12/01/2015;10:00:00;0.8;3;74;;16.8;79;1034;0.0
12/01/2015;11:00:00;;;;26;;;;
12/01/2015;12:00:00;0.5;2;80;34;16.9;79;1034;0.0
12/01/2015;13:00:00;0.6;2;80;24;17.2;78;1033;0.0
12/01/2015;14:00:00;0.4;2;82;37;17.1;79;1032;0.0
12/01/2015;15:00:00;0.5;3;83;26;17.1;79;1032;0.0
12/01/2015;16:00:00;0.6;4;82;30;16.8;78;1032;0.0
12/01/2015;17:00:00;0.6;7;70;36;16.2;80;1032;0.0
12/01/2015;18:00:00;5.4;33;32;56;15.6;83;1032;0.0
12/01/2015;19:00:00;3.7;21;16;31;13.8;84;1032;0.0
12/01/2015;20:00:00;2.7;20;14;34;13.0;86;1032;0.0
12/01/2015;21:00:00;1.6;14;16;30;12.4;87;1032;0.0
12/01/2015;22:00:00;0.9;8;27;30;12.1;88;1032;0.0
12/01/2015;23:00:00;0.4;4;45;26;12.4;89;1031;0.0
12/01/2015;0:00:00;0.2;2;54;16;13.2;90;1031;0.2
13/01/2015;1:00:00;0.5;2;53;14;13.3;91;1030;0.0
13/01/2015;2:00:00;0.8;2;63;22;13.4;91;1030;0.0
13/01/2015;3:00:00;3.9;4;63;20;13.5;90;1030;0.0
13/01/2015;4:00:00;0.6;2;66;15;13.6;88;1028;0.0
13/01/2015;5:00:00;0.3;2;74;26;14.4;86;1028;0.0
13/01/2015;6:00:00;8.3;29;38;24;14.1;83;1028;0.0
13/01/2015;7:00:00;18.1;48;11;21;13.7;84;1028;0.0
13/01/2015;8:00:00;12.1;32;34;31;14.0;85;1028;0.0
13/01/2015;9:00:00;3.5;21;51;35;15.0;84;1028;0.0
13/01/2015;10:00:00;5.2;18;58;28;15.6;81;1028;0.0
13/01/2015;11:00:00;3.5;18;54;29;16.1;81;1027;0.0
13/01/2015;12:00:00;2.9;13;68;26;16.5;77;1027;0.0
13/01/2015;13:00:00;1.2;6;81;28;16.6;74;1025;0.0
13/01/2015;14:00:00;0.4;3;84;16;16.9;74;1025;0.0
13/01/2015;15:00:00;1.0;6;83;30;17.0;74;1024;0.0
13/01/2015;16:00:00;1.0;8;79;30;16.8;75;1024;0.0
13/01/2015;17:00:00;1.3;16;62;42;16.1;79;1024;0.0
13/01/2015;18:00:00;1.3;20;50;32;15.3;83;1024;0.0
13/01/2015;19:00:00;1.9;19;45;28;14.9;84;1024;0.0
13/01/2015;20:00:00;2.4;14;37;41;14.9;84;1024;0.0
13/01/2015;21:00:00;4.6;17;29;36;14.9;85;1024;0.0
13/01/2015;22:00:00;0.5;8;54;33;14.8;87;1024;0.0
13/01/2015;23:00:00;1.6;7;50;22;14.6;88;1024;0.0
13/01/2015;0:00:00;0.8;8;33;30;13.9;88;1024;0.0
14/01/2015;1:00:00;0.2;4;36;41;13.4;89;1023;0.0
14/01/2015;2:00:00;0.3;3;49;24;13.7;90;1024;0.0
14/01/2015;3:00:00;0.3;5;48;19;13.9;91;1024;0.0
14/01/2015;4:00:00;0.3;5;29;7;12.1;91;1023;0.0
14/01/2015;5:00:00;0.4;2;77;7;14.9;92;1024;0.0
14/01/2015;6:00:00;0.4;3;73;17;14.9;91;1024;0.0
14/01/2015;7:00:00;27.9;40;24;21;14.8;90;1024;0.0
14/01/2015;8:00:00;75.2;46;3;21;13.8;90;1024;0.0
14/01/2015;9:00:00;34.4;33;11;35;15.0;90;1025;0.0
14/01/2015;10:00:00;4.4;16;59;33;16.8;87;1026;0.0
14/01/2015;11:00:00;2.7;10;63;20;17.2;78;1026;0.0
14/01/2015;12:00:00;1.1;6;70;17;17.7;73;1026;0.0
14/01/2015;13:00:00;1.1;5;74;25;17.7;73;1025;0.0
14/01/2015;14:00:00;0.7;4;76;27;17.7;74;1024;0.0
14/01/2015;15:00:00;1.7;7;71;32;17.8;74;1024;0.0
14/01/2015;16:00:00;1.8;10;68;33;17.7;74;1024;0.0
14/01/2015;17:00:00;2.9;16;57;47;16.8;80;1025;0.0
14/01/2015;18:00:00;8.6;22;34;65;15.1;85;1025;0.0
14/01/2015;19:00:00;3.2;17;30;43;14.0;87;1025;0.0
14/01/2015;20:00:00;2.4;17;19;40;13.1;88;1025;0.0
14/01/2015;21:00:00;1.0;13;12;41;11.9;89;1025;0.0
14/01/2015;22:00:00;0.7;10;15;28;11.4;90;1025;0.0
14/01/2015;23:00:00;0.3;6;25;39;11.7;91;1025;0.0
14/01/2015;0:00:00;0.5;4;37;28;12.8;92;1025;0.0
15/01/2015;1:00:00;3.1;6;47;46;13.6;92;1024;0.0
15/01/2015;2:00:00;0.4;3;60;26;13.8;93;1024;0.0
15/01/2015;3:00:00;0.9;3;61;17;13.8;93;1023;0.0
15/01/2015;4:00:00;4.1;8;58;22;13.7;93;1023;0.0
15/01/2015;5:00:00;0.2;4;63;25;14.2;93;1022;0.0
15/01/2015;6:00:00;13.3;25;37;23;14.0;92;1022;0.0
15/01/2015;7:00:00;2.2;18;44;23;14.1;93;1021;0.0
15/01/2015;8:00:00;8.3;27;32;26;14.2;94;1021;0.0
15/01/2015;9:00:00;4.1;14;46;23;15.5;93;1021;0.0
15/01/2015;10:00:00;2.2;8;65;31;16.4;91;1021;0.0
15/01/2015;11:00:00;1.7;6;75;33;17.0;84;1021;0.0
15/01/2015;12:00:00;1.7;6;82;27;17.5;79;1020;0.0
15/01/2015;13:00:00;0.7;4;89;34;17.5;80;1019;0.0
15/01/2015;14:00:00;0.5;3;91;27;17.5;81;1018;0.0
15/01/2015;15:00:00;0.7;4;90;33;17.4;81;1017;0.0
15/01/2015;16:00:00;0.8;6;91;29;17.3;83;1017;0.0
15/01/2015;17:00:00;0.6;8;80;37;16.7;86;1016;0.0
15/01/2015;18:00:00;0.7;11;66;46;16.3;89;1016;0.0
15/01/2015;19:00:00;0.5;8;73;39;16.1;90;1016;0.0
15/01/2015;20:00:00;0.3;5;79;43;16.0;90;1016;0.0
15/01/2015;21:00:00;0.4;4;80;31;16.0;91;1016;0.0
15/01/2015;22:00:00;0.5;3;79;37;15.7;91;1015;0.0
15/01/2015;23:00:00;0.4;3;82;40;16.0;92;1015;0.0
15/01/2015;0:00:00;0.2;3;84;33;16.4;91;1015;0.0
16/01/2015;1:00:00;0.3;3;83;35;16.4;88;1015;0.0
16/01/2015;2:00:00;0.4;3;87;35;16.3;84;1014;0.0
16/01/2015;3:00:00;0.2;3;86;39;16.1;84;1013;0.0
16/01/2015;4:00:00;0.7;3;84;39;16.1;86;1012;0.0
16/01/2015;5:00:00;0.3;3;83;51;16.4;86;1012;0.0
16/01/2015;6:00:00;1.0;5;79;43;16.6;87;1012;0.0
16/01/2015;7:00:00;1.1;8;70;49;16.7;86;1011;0.0
16/01/2015;8:00:00;1.3;7;68;55;16.9;86;1011;0.0
16/01/2015;9:00:00;1.2;6;70;55;16.9;85;1012;0.0
16/01/2015;10:00:00;1.3;7;70;48;17.1;83;1012;0.0
16/01/2015;11:00:00;1.5;6;74;48;17.4;83;1011;0.0
16/01/2015;12:00:00;1.3;6;76;52;17.5;81;1011;0.0
16/01/2015;13:00:00;0.9;5;76;50;17.5;81;1010;0.0
16/01/2015;14:00:00;0.6;4;77;38;17.5;80;1010;0.0
16/01/2015;15:00:00;1.0;7;71;49;17.7;78;1010;0.0
16/01/2015;16:00:00;0.8;8;70;41;17.2;78;1010;0.0
16/01/2015;17:00:00;0.8;10;69;32;16.8;74;1011;0.0
16/01/2015;18:00:00;0.7;10;70;24;16.4;72;1012;0.0
16/01/2015;19:00:00;0.3;3;78;17;15.7;72;1013;0.0
16/01/2015;20:00:00;0.3;2;81;13;15.3;63;1014;0.0
16/01/2015;21:00:00;0.3;2;85;15;15.3;59;1014;0.0
16/01/2015;22:00:00;0.3;2;84;12;14.9;59;1015;0.0
16/01/2015;23:00:00;0.3;2;84;17;14.6;57;1016;0.0
16/01/2015;0:00:00;0.3;1;82;8;14.4;58;1016;0.0
17/01/2015;1:00:00;0.3;1;81;18;14.2;59;1017;0.0
17/01/2015;2:00:00;0.3;1;80;14;14.1;60;1017;0.0
17/01/2015;3:00:00;0.3;1;82;14;14.2;56;1017;0.0
17/01/2015;4:00:00;0.2;1;81;17;14.2;59;1017;0.0
17/01/2015;5:00:00;0.4;1;81;10;13.9;62;1018;0.0
17/01/2015;6:00:00;0.3;1;81;12;13.8;63;1018;0.0
17/01/2015;7:00:00;0.3;1;83;14;13.6;65;1018;0.0
17/01/2015;8:00:00;0.4;2;79;19;13.6;66;1019;0.0
17/01/2015;9:00:00;0.4;2;78;17;14.3;63;1020;0.0
17/01/2015;10:00:00;0.5;2;79;18;14.7;62;1020;0.0
17/01/2015;11:00:00;0.4;2;81;6;14.8;61;1021;0.0
17/01/2015;12:00:00;0.4;2;82;5;15.2;60;1020;0.0
17/01/2015;13:00:00;0.5;2;84;9;15.4;58;1019;0.0
17/01/2015;14:00:00;0.3;2;84;9;15.8;58;1019;0.0
17/01/2015;15:00:00;0.4;1;85;20;15.6;59;1019;0.0
17/01/2015;16:00:00;0.5;3;84;12;14.7;63;1020;0.0
17/01/2015;17:00:00;1.4;7;58;21;13.5;68;1019;0.0
17/01/2015;18:00:00;0.9;7;45;19;13.0;72;1020;0.0
17/01/2015;19:00:00;0.9;8;39;20;12.5;74;1021;0.0
17/01/2015;20:00:00;1.3;11;27;26;12.0;77;1021;0.0
17/01/2015;21:00:00;1.0;8;35;1;12.1;79;1021;0.0
17/01/2015;22:00:00;0.6;12;25;29;11.1;79;1020;0.0
17/01/2015;23:00:00;0.4;8;30;16;10.9;81;1021;0.0
17/01/2015;0:00:00;0.6;12;20;18;10.1;83;1021;0.0
18/01/2015;1:00:00;0.5;9;17;9;9.8;84;1021;0.0
18/01/2015;2:00:00;0.5;5;25;13;9.4;84;1019;0.0
18/01/2015;3:00:00;0.4;5;32;10;9.3;85;1020;0.0
18/01/2015;4:00:00;0.3;3;33;3;9.0;85;1019;0.0
18/01/2015;5:00:00;0.3;3;31;;8.9;86;1019;0.0
18/01/2015;6:00:00;;;;7;8.5;86;1018;0.0
18/01/2015;7:00:00;;;;7;8.9;87;1019;0.0
18/01/2015;8:00:00;;;;9;9.2;87;1018;0.0
18/01/2015;9:00:00;;;;22;11.8;86;1019;0.0
18/01/2015;10:00:00;;;;20;14.2;75;1017;0.2
18/01/2015;11:00:00;0.6;2;80;10;14.8;64;1018;0.0
18/01/2015;12:00:00;0.3;2;84;16;14.8;65;1017;0.0
18/01/2015;13:00:00;0.4;2;87;8;15.1;63;1016;0.0
18/01/2015;14:00:00;0.4;2;89;1;15.1;59;1015;0.0
18/01/2015;15:00:00;0.5;2;90;14;14.7;58;1012;0.0
18/01/2015;16:00:00;0.3;3;88;13;14.9;57;1014;0.0
18/01/2015;17:00:00;0.3;4;76;12;13.8;65;1013;0.0
18/01/2015;18:00:00;0.4;3;85;5;14.1;63;1013;0.0
18/01/2015;19:00:00;0.3;3;85;17;13.0;60;1009;0.0
18/01/2015;20:00:00;0.4;2;86;15;13.6;62;1013;0.0
18/01/2015;21:00:00;0.7;3;88;13;13.7;61;1013;0.0
18/01/2015;22:00:00;0.2;2;87;8;13.7;62;1012;0.0
18/01/2015;23:00:00;0.4;2;88;6;13.8;62;1011;0.0
18/01/2015;0:00:00;1.5;3;86;8;13.7;64;1011;0.0
19/01/2015;1:00:00;1.2;3;88;15;14.0;61;1010;0.0
