Fecha;Hora;SO2;NO;NO2;dd;vv;TMP;O3
03/01/2015;18:00:00;0;0.5;21;192;0.4;16.1;65
03/01/2015;19:00:00;0;0.0;8;259;0.6;14.2;78
03/01/2015;20:00:00;0;0.4;20;107;0.7;11.5;45
03/01/2015;21:00:00;0;0.1;18;344;1.4;10.4;46
03/01/2015;22:00:00;0;0.8;27;344;0.6;8.5;24
03/01/2015;23:00:00;1;0.1;21;344;0.7;7.7;28
03/01/2015;0:00:00;0;0.2;18;344;0.8;7.7;35
04/01/2015;1:00:00;0;1.1;15;340;0.5;7.6;37
04/01/2015;2:00:00;1;26.0;34;215;0.8;8.9;24
04/01/2015;3:00:00;0;2.3;35;318;0.7;7.8;21
04/01/2015;4:00:00;0;0.3;20;214;0.5;9.8;49
04/01/2015;5:00:00;1;0.0;8;276;2.6;14.3;72
04/01/2015;6:00:00;1;0.0;5;308;3.9;16.0;76
04/01/2015;7:00:00;1;0.0;4;316;3.9;15.3;74
04/01/2015;8:00:00;1;0.0;4;314;3.5;16.0;74
04/01/2015;9:00:00;0;0.8;17;140;1.4;13.2;46
04/01/2015;10:00:00;0;2.0;16;194;0.4;12.2;45
04/01/2015;11:00:00;0;3.0;15;106;1.4;15.0;56
04/01/2015;12:00:00;0;1.2;7;100;1.8;15.5;73
04/01/2015;13:00:00;0;1.1;7;137;0.6;16.5;74
04/01/2015;14:00:00;0;1.3;10;147;0.6;17.5;78
04/01/2015;15:00:00;0;1.1;8;194;0.3;18.4;82
04/01/2015;16:00:00;0;0.8;6;201;0.3;19.1;87
04/01/2015;17:00:00;0;0.8;10;187;0.2;18.6;82
04/01/2015;18:00:00;0;0.2;16;201;0.6;16.1;70
04/01/2015;19:00:00;0;1.9;12;325;1.3;12.6;56
04/01/2015;20:00:00;0;0.0;8;319;1.3;12.6;62
04/01/2015;21:00:00;0;0.1;12;244;1.3;11.8;53
04/01/2015;22:00:00;0;0.0;11;256;1.0;10.1;44
04/01/2015;23:00:00;1;2.3;17;16;0.4;9.1;34
04/01/2015;0:00:00;0;0.1;9;31;0.4;8.3;45
05/01/2015;1:00:00;0;0.0;7;239;0.8;8.1;50
05/01/2015;2:00:00;0;0.0;8;297;0.8;7.7;47
05/01/2015;3:00:00;0;0.0;4;248;1.2;8.2;54
05/01/2015;4:00:00;0;0.0;4;325;1.2;8.1;52
05/01/2015;5:00:00;0;0.1;7;296;1.2;7.7;42
05/01/2015;6:00:00;0;0.0;6;300;1.1;8.1;45
05/01/2015;7:00:00;0;0.0;6;308;1.0;7.6;42
05/01/2015;8:00:00;1;31.9;22;293;1.1;7.5;24
05/01/2015;9:00:00;1;50.2;22;301;1.3;8.0;27
05/01/2015;10:00:00;0;2.4;12;355;0.5;9.6;41
05/01/2015;11:00:00;0;5.2;19;288;0.3;12.7;42
05/01/2015;12:00:00;0;3.2;17;141;0.3;15.3;59
05/01/2015;13:00:00;0;3.9;19;179;;;63
05/01/2015;14:00:00;0;2.9;16;206;1.0;16.7;67
05/01/2015;15:00:00;0;1.9;13;207;1.3;17.1;71
05/01/2015;16:00:00;0;1.3;12;213;1.2;16.7;74
05/01/2015;17:00:00;0;0.9;8;215;0.8;16.1;75
05/01/2015;18:00:00;0;0.2;13;180;0.2;14.4;64
05/01/2015;19:00:00;0;0.6;21;171;0.4;12.4;42
05/01/2015;20:00:00;0;0.2;13;182;1.1;11.0;49
05/01/2015;21:00:00;0;0.3;13;320;1.5;10.3;44
05/01/2015;22:00:00;0;0.0;7;337;1.3;10.6;56
05/01/2015;23:00:00;1;0.1;8;337;0.7;9.5;41
05/01/2015;0:00:00;0;0.1;11;337;0.8;9.4;39
06/01/2015;1:00:00;0;0.0;7;337;1.1;9.2;50
06/01/2015;2:00:00;0;0.0;4;345;1.0;9.3;54
06/01/2015;3:00:00;0;0.0;3;345;0.8;8.7;53
06/01/2015;4:00:00;0;0.0;3;345;0.6;8.7;47
06/01/2015;5:00:00;0;0.0;3;346;1.1;9.6;57
06/01/2015;6:00:00;0;0.0;4;346;0.5;10.3;58
06/01/2015;7:00:00;0;0.0;5;348;0.5;10.6;48
06/01/2015;8:00:00;0;0.6;10;348;0.6;10.9;42
06/01/2015;9:00:00;0;4.5;13;348;0.4;10.8;29
06/01/2015;10:00:00;0;0.8;7;348;0.3;11.0;41
06/01/2015;11:00:00;0;1.9;11;348;0.0;12.0;35
06/01/2015;12:00:00;0;1.2;9;348;0.0;12.8;57
06/01/2015;13:00:00;0;1.0;11;262;0.0;13.7;51
06/01/2015;14:00:00;0;8.3;44;196;0.1;13.8;23
06/01/2015;15:00:00;0;5.0;41;187;0.0;14.1;31
06/01/2015;16:00:00;0;1.8;29;158;0.0;14.1;42
06/01/2015;17:00:00;0;1.1;21;159;0.0;14.0;49
06/01/2015;18:00:00;0;0.3;17;158;0.0;13.6;48
06/01/2015;19:00:00;0;0.3;21;200;0.4;13.1;36
06/01/2015;20:00:00;0;0.3;14;273;0.2;12.7;40
06/01/2015;21:00:00;0;0.0;10;330;0.1;12.5;41
06/01/2015;22:00:00;0;0.6;19;320;0.6;12.1;26
06/01/2015;23:00:00;0;0.2;24;329;0.4;12.1;21
06/01/2015;0:00:00;0;0.0;11;352;0.8;12.0;35
07/01/2015;1:00:00;0;0.0;9;150;1.0;11.3;36
07/01/2015;2:00:00;0;0.0;4;329;1.2;10.0;50
07/01/2015;3:00:00;0;0.0;3;320;1.1;10.0;61
07/01/2015;4:00:00;0;0.0;3;240;1.2;9.6;57
07/01/2015;5:00:00;0;0.1;2;321;1.7;10.0;63
07/01/2015;6:00:00;0;0.0;3;326;0.9;9.7;54
07/01/2015;7:00:00;0;17.6;30;162;0.6;9.1;18
07/01/2015;8:00:00;0;0.1;9;225;0.7;8.6;51
07/01/2015;9:00:00;0;0.8;9;334;1.5;9.2;51
07/01/2015;10:00:00;0;7.8;21;347;0.4;10.5;22
07/01/2015;11:00:00;0;6.3;17;74;0.1;13.5;29
07/01/2015;12:00:00;0;1.9;12;111;0.3;15.1;60
07/01/2015;13:00:00;0;0.9;6;125;0.3;15.9;80
07/01/2015;14:00:00;0;1.4;7;274;1.0;15.3;72
07/01/2015;15:00:00;0;0.5;5;302;2.2;14.4;70
07/01/2015;16:00:00;0;0.1;4;313;2.3;13.9;75
07/01/2015;17:00:00;1;3.8;9;281;1.1;14.0;69
07/01/2015;18:00:00;0;0.7;16;95;0.5;13.6;54
07/01/2015;19:00:00;0;0.5;17;147;0.9;12.0;46
07/01/2015;20:00:00;0;4.4;27;316;0.9;10.0;21
07/01/2015;21:00:00;0;3.0;18;298;1.0;9.2;27
07/01/2015;22:00:00;1;16.1;18;308;1.0;8.7;24
07/01/2015;23:00:00;1;34.6;18;297;0.8;8.3;20
07/01/2015;0:00:00;0;18.5;17;299;32.7;;23
08/01/2015;1:00:00;1;49.4;27;300;1.0;7.6;18
08/01/2015;2:00:00;1;58.8;32;297;1.2;7.7;16
08/01/2015;3:00:00;1;33.5;18;299;1.2;7.9;31
08/01/2015;4:00:00;0;18.1;12;312;1.2;7.8;36
08/01/2015;5:00:00;0;0.5;7;324;1.1;7.8;41
08/01/2015;6:00:00;0;0.7;5;333;1.5;7.6;38
08/01/2015;7:00:00;0;0.5;6;315;1.5;7.5;40
08/01/2015;8:00:00;0;1.3;7;216;0.9;7.8;42
08/01/2015;9:00:00;0;15.1;25;278;0.5;7.3;15
08/01/2015;10:00:00;0;28.3;30;299;0.8;8.9;19
08/01/2015;11:00:00;0;10.3;26;316;0.1;11.7;31
08/01/2015;12:00:00;0;2.8;13;294;0.9;14.2;60
08/01/2015;13:00:00;0;1.8;7;291;1.3;14.9;69
08/01/2015;14:00:00;1;0.6;4;311;3.4;14.9;77
08/01/2015;15:00:00;1;0.5;3;310;3.9;14.5;80
08/01/2015;16:00:00;0;0.5;3;307;2.9;13.8;77
08/01/2015;17:00:00;0;0.7;4;312;3.3;13.3;77
08/01/2015;18:00:00;0;2.4;7;325;1.4;12.5;70
08/01/2015;19:00:00;0;1.2;13;304;1.5;11.5;60
08/01/2015;20:00:00;0;3.2;16;215;1.1;10.0;48
08/01/2015;21:00:00;1;31.9;45;303;0.9;9.0;15
08/01/2015;22:00:00;1;31.1;35;292;0.6;7.7;19
08/01/2015;23:00:00;1;25.7;29;297;1.4;8.0;34
08/01/2015;0:00:00;0;0.7;8;308;1.3;10.8;71
09/01/2015;1:00:00;0;0.0;5;223;0.8;10.7;71
09/01/2015;2:00:00;0;0.0;4;151;0.8;8.5;54
09/01/2015;3:00:00;0;0.0;4;295;0.7;8.4;54
09/01/2015;4:00:00;0;0.0;4;190;0.8;7.6;48
09/01/2015;5:00:00;0;13.3;16;241;0.8;6.5;27
09/01/2015;6:00:00;0;18.9;22;296;1.1;6.4;30
09/01/2015;7:00:00;0;1.7;9;278;1.3;8.3;55
09/01/2015;8:00:00;0;3.9;22;166;0.8;8.2;36
09/01/2015;9:00:00;0;12.0;26;283;1.0;7.3;30
09/01/2015;10:00:00;0;28.6;36;246;0.3;9.5;17
09/01/2015;11:00:00;1;22.2;35;174;0.1;11.7;18
09/01/2015;12:00:00;1;24.8;41;115;0.4;14.1;23
09/01/2015;13:00:00;1;21.5;41;169;1.0;15.7;34
09/01/2015;14:00:00;1;1.1;6;311;4.8;16.0;78
09/01/2015;15:00:00;1;1.0;5;314;4.2;15.5;82
09/01/2015;16:00:00;1;0.9;5;308;4.4;15.3;87
09/01/2015;17:00:00;1;0.6;5;309;4.9;15.2;88
09/01/2015;18:00:00;1;0.1;4;301;3.4;14.9;90
09/01/2015;19:00:00;0;2.5;12;289;1.5;13.5;75
09/01/2015;20:00:00;1;65.5;59;282;1.8;12.2;19
09/01/2015;21:00:00;1;29.4;44;283;2.3;11.7;34
09/01/2015;22:00:00;1;3.9;28;170;1.2;10.6;42
09/01/2015;23:00:00;0;1.3;20;109;0.6;9.6;49
09/01/2015;0:00:00;0;3.5;28;179;0.9;9.9;44
10/01/2015;1:00:00;0;0.2;14;213;1.1;8.0;48
10/01/2015;2:00:00;0;4.4;25;242;1.0;9.4;44
10/01/2015;3:00:00;0;1.4;17;279;0.6;8.5;49
10/01/2015;4:00:00;0;0.6;20;241;0.5;8.3;45
10/01/2015;5:00:00;0;5.6;26;242;1.1;8.7;38
10/01/2015;6:00:00;0;17.6;26;267;1.3;10.9;46
10/01/2015;7:00:00;0;6.2;26;303;0.8;9.3;36
10/01/2015;8:00:00;1;11.9;29;272;1.0;11.5;38
10/01/2015;9:00:00;1;16.0;33;169;0.3;10.5;26
10/01/2015;10:00:00;1;5.5;24;22;0.5;10.6;32
10/01/2015;11:00:00;0;7.7;26;93;0.5;13.2;37
10/01/2015;12:00:00;1;8.8;28;114;0.3;15.9;40
10/01/2015;13:00:00;1;10.5;33;130;1.0;17.8;44
10/01/2015;14:00:00;0;4.4;22;114;1.2;18.3;62
10/01/2015;15:00:00;1;3.6;20;134;1.1;18.6;66
10/01/2015;16:00:00;1;1.7;15;149;0.7;18.6;73
10/01/2015;17:00:00;1;1.2;14;154;0.8;17.6;73
10/01/2015;18:00:00;0;0.8;20;135;0.6;15.3;64
10/01/2015;19:00:00;0;0.3;25;88;0.7;13.0;46
10/01/2015;20:00:00;1;35.3;32;109;0.7;12.0;24
10/01/2015;21:00:00;0;9.9;28;298;1.2;11.7;26
10/01/2015;22:00:00;0;0.7;17;265;1.2;10.7;31
10/01/2015;23:00:00;0;0.9;13;335;0.5;9.5;25
10/01/2015;0:00:00;0;0.5;12;336;0.4;8.7;24
11/01/2015;1:00:00;0;9.4;14;341;1.1;8.4;24
11/01/2015;2:00:00;0;5.5;17;326;1.1;8.5;27
11/01/2015;3:00:00;0;0.0;8;327;1.2;8.8;42
11/01/2015;4:00:00;0;0.7;8;314;0.7;8.1;32
11/01/2015;5:00:00;0;1.5;9;318;0.9;7.6;33
11/01/2015;6:00:00;0;5.7;11;332;1.2;7.8;35
11/01/2015;7:00:00;0;13.5;18;160;0.5;7.0;25
11/01/2015;8:00:00;0;0.0;10;84;1.2;7.5;42
11/01/2015;9:00:00;0;0.3;8;201;1.3;9.9;49
11/01/2015;10:00:00;0;1.2;9;233;2.4;14.6;53
11/01/2015;11:00:00;0;0.9;8;313;4.4;17.1;61
11/01/2015;12:00:00;0;1.0;6;293;3.3;17.4;64
11/01/2015;13:00:00;0;0.9;6;255;3.2;17.2;67
11/01/2015;14:00:00;0;1.5;7;287;2.2;17.7;65
11/01/2015;15:00:00;0;0.7;6;307;3.1;17.5;69
11/01/2015;16:00:00;0;0.5;6;304;3.2;17.1;70
11/01/2015;17:00:00;0;0.4;6;263;1.3;16.7;66
11/01/2015;18:00:00;0;0.0;10;209;0.9;15.5;74
11/01/2015;19:00:00;0;0.0;11;182;0.8;14.7;70
11/01/2015;20:00:00;0;0.0;13;125;0.4;14.3;64
11/01/2015;21:00:00;0;0.0;12;23;0.8;13.7;59
11/01/2015;22:00:00;0;0.0;13;76;0.8;12.9;46
11/01/2015;23:00:00;1;0.1;9;96;3.3;12.0;59
11/01/2015;0:00:00;0;0.0;5;93;1.7;11.9;74
12/01/2015;1:00:00;0;9.7;13;260;0.8;11.0;52
12/01/2015;2:00:00;0;21.7;26;310;1.1;9.2;25
12/01/2015;3:00:00;0;8.4;17;289;1.5;8.6;32
12/01/2015;4:00:00;0;14.6;16;296;1.4;8.5;32
12/01/2015;5:00:00;0;10.7;23;306;1.4;9.6;31
12/01/2015;6:00:00;0;4.2;18;296;1.2;9.7;36
12/01/2015;7:00:00;0;19.9;29;277;1.2;10.3;30
12/01/2015;8:00:00;0;0.9;11;282;1.4;11.1;58
12/01/2015;9:00:00;0;4.9;29;297;1.3;12.0;43
12/01/2015;10:00:00;0;1.2;10;301;1.9;13.8;70
12/01/2015;11:00:00;0;0.5;5;306;2.8;14.9;76
12/01/2015;12:00:00;0;0.6;3;309;2.7;15.7;78
12/01/2015;13:00:00;0;0.4;3;311;3.0;16.6;78
12/01/2015;14:00:00;54;4.9;7;317;2.8;17.2;61
12/01/2015;15:00:00;0;0.1;3;315;2.7;17.5;76
12/01/2015;16:00:00;0;0.1;3;310;2.8;17.1;77
12/01/2015;17:00:00;0;0.4;4;308;2.1;16.5;78
12/01/2015;18:00:00;0;3.4;14;307;1.3;14.8;63
12/01/2015;19:00:00;0;6.4;24;286;1.3;12.9;44
12/01/2015;20:00:00;0;9.0;27;297;0.9;11.3;32
12/01/2015;21:00:00;0;13.4;22;207;1.1;9.7;34
12/01/2015;22:00:00;1;10.5;25;310;1.0;8.7;29
12/01/2015;23:00:00;1;47.0;28;307;0.9;7.9;25
12/01/2015;0:00:00;0;20.1;17;295;0.5;7.2;29
13/01/2015;1:00:00;0;9.1;15;325;0.8;7.0;34
13/01/2015;2:00:00;0;2.0;11;349;0.6;6.9;29
13/01/2015;3:00:00;0;0.5;13;349;0.7;7.9;32
13/01/2015;4:00:00;0;8.8;18;308;0.6;9.0;25
13/01/2015;5:00:00;0;0.2;8;225;1.0;9.6;41
13/01/2015;6:00:00;0;0.0;5;250;1.6;10.3;63
13/01/2015;7:00:00;0;2.7;8;334;0.9;11.2;64
13/01/2015;8:00:00;1;14.7;31;337;0.7;10.5;37
13/01/2015;9:00:00;0;15.9;33;250;0.8;10.6;23
13/01/2015;10:00:00;0;7.8;39;348;0.5;11.3;26
13/01/2015;11:00:00;1;20.5;39;315;0.2;11.9;18
13/01/2015;12:00:00;0;4.0;20;230;0.5;12.9;46
13/01/2015;13:00:00;0;2.1;13;194;0.4;14.5;72
13/01/2015;14:00:00;0;3.4;19;184;0.8;16.1;68
13/01/2015;15:00:00;0;1.9;14;209;0.8;16.5;74
13/01/2015;16:00:00;0;1.9;17;200;1.0;16.2;71
13/01/2015;17:00:00;0;2.1;24;190;0.5;16.3;62
13/01/2015;18:00:00;0;1.7;43;194;0.2;15.0;38
13/01/2015;19:00:00;0;5.3;44;267;0.7;12.8;22
13/01/2015;20:00:00;1;47.9;41;327;0.7;11.0;9
13/01/2015;21:00:00;1;69.1;35;289;1.2;10.2;11
13/01/2015;22:00:00;1;29.1;26;302;1.1;9.6;20
13/01/2015;23:00:00;1;9.3;18;333;1.0;9.2;32
13/01/2015;0:00:00;0;3.2;13;342;0.6;8.2;28
14/01/2015;1:00:00;0;2.0;12;332;1.0;7.5;34
14/01/2015;2:00:00;1;60.9;29;297;0.9;7.6;23
14/01/2015;3:00:00;1;19.2;19;313;0.8;7.8;33
14/01/2015;4:00:00;1;27.2;25;318;0.9;7.4;30
14/01/2015;5:00:00;0;21.6;27;290;1.0;7.4;26
14/01/2015;6:00:00;0;0.7;17;303;1.4;9.0;49
14/01/2015;7:00:00;0;7.9;22;287;1.3;12.3;52
14/01/2015;8:00:00;0;1.0;22;154;1.0;9.6;36
14/01/2015;9:00:00;0;8.0;27;208;1.1;9.1;34
14/01/2015;10:00:00;0;13.2;35;143;1.0;11.1;25
14/01/2015;11:00:00;1;10.6;33;161;0.3;14.0;32
14/01/2015;12:00:00;1;1.5;8;310;3.7;16.7;70
14/01/2015;13:00:00;1;1.1;6;308;3.0;17.2;72
14/01/2015;14:00:00;0;0.9;6;308;2.7;17.2;74
14/01/2015;15:00:00;0;0.6;6;299;1.9;18.3;76
14/01/2015;16:00:00;0;0.2;4;312;2.2;18.6;79
14/01/2015;17:00:00;1;1.0;5;302;1.9;18.5;79
14/01/2015;18:00:00;0;0.2;5;307;1.8;16.9;78
14/01/2015;19:00:00;0;1.4;11;290;1.4;14.7;68
14/01/2015;20:00:00;1;9.3;35;317;0.5;12.7;33
14/01/2015;21:00:00;1;39.1;27;304;0.8;10.7;27
14/01/2015;22:00:00;0;16.4;29;155;0.7;9.6;25
14/01/2015;23:00:00;1;17.6;29;297;0.9;9.0;19
14/01/2015;0:00:00;1;47.7;24;315;1.1;9.3;26
15/01/2015;1:00:00;1;25.2;23;315;0.9;8.7;25
15/01/2015;2:00:00;1;43.4;26;323;0.8;8.6;21
15/01/2015;3:00:00;0;14.1;20;250;0.9;8.3;29
15/01/2015;4:00:00;0;1.7;9;187;0.9;8.0;42
15/01/2015;5:00:00;1;19.0;16;318;0.9;7.4;32
15/01/2015;6:00:00;0;0.0;7;287;0.8;6.8;42
15/01/2015;7:00:00;0;0.7;13;287;0.8;7.3;37
15/01/2015;8:00:00;1;25.4;37;340;1.3;7.9;17
15/01/2015;9:00:00;1;24.9;42;351;1.1;7.9;14
15/01/2015;10:00:00;1;9.5;26;20;1.1;10.5;42
15/01/2015;11:00:00;0;5.7;23;53;0.5;13.2;51
15/01/2015;12:00:00;0;3.9;20;117;0.8;14.7;59
15/01/2015;13:00:00;1;9.0;34;142;1.1;15.4;50
15/01/2015;14:00:00;0;3.6;21;196;1.1;16.2;66
15/01/2015;15:00:00;1;2.5;18;180;1.4;16.9;74
15/01/2015;16:00:00;1;1.4;17;205;1.4;16.1;78
15/01/2015;17:00:00;0;1.2;16;204;1.0;15.3;79
15/01/2015;18:00:00;0;0.7;21;203;0.6;14.3;68
15/01/2015;19:00:00;0;0.3;28;212;0.4;12.8;51
15/01/2015;20:00:00;0;2.3;28;212;0.4;12.2;43
15/01/2015;21:00:00;0;1.0;22;274;1.1;11.8;48
15/01/2015;22:00:00;0;1.7;20;357;0.8;11.8;47
15/01/2015;23:00:00;1;2.6;23;351;0.7;11.1;33
15/01/2015;0:00:00;0;0.0;12;337;0.6;11.8;55
16/01/2015;1:00:00;0;0.0;9;291;0.7;11.9;59
16/01/2015;2:00:00;0;0.0;8;294;0.7;12.2;64
16/01/2015;3:00:00;0;0.0;8;155;0.4;12.6;67
16/01/2015;4:00:00;0;0.0;4;211;1.0;13.6;78
16/01/2015;5:00:00;0;0.0;4;214;1.2;14.1;76
16/01/2015;6:00:00;0;0.0;4;217;1.3;14.4;71
16/01/2015;7:00:00;0;0.0;7;214;1.3;14.4;60
16/01/2015;8:00:00;0;0.0;8;217;1.2;14.4;61
16/01/2015;9:00:00;0;0.5;9;219;1.1;14.4;62
16/01/2015;10:00:00;0;0.6;7;224;1.7;14.9;67
16/01/2015;11:00:00;0;0.5;7;219;1.9;15.2;67
16/01/2015;12:00:00;0;0.6;5;231;2.5;15.4;73
16/01/2015;13:00:00;0;0.4;4;237;2.5;16.0;76
16/01/2015;14:00:00;0;0.6;5;255;3.1;16.0;75
16/01/2015;15:00:00;0;0.6;6;261;3.6;15.2;74
16/01/2015;16:00:00;0;0.2;5;244;1.8;14.4;79
16/01/2015;17:00:00;0;3.0;15;268;2.0;14.3;68
16/01/2015;18:00:00;0;6.8;30;291;2.6;13.8;49
16/01/2015;19:00:00;0;0.1;3;309;4.2;13.0;83
16/01/2015;20:00:00;0;5.6;20;290;1.9;12.5;62
16/01/2015;21:00:00;0;7.3;30;288;1.6;11.9;47
16/01/2015;22:00:00;0;0.6;12;297;2.0;11.7;67
16/01/2015;23:00:00;1;0.0;3;310;4.1;12.4;83
16/01/2015;0:00:00;1;0.0;3;305;3.9;12.2;82
17/01/2015;1:00:00;0;0.0;2;303;2.2;11.7;81
17/01/2015;2:00:00;1;0.0;2;305;1.7;11.3;81
17/01/2015;3:00:00;0;0.0;3;302;1.4;10.7;77
17/01/2015;4:00:00;0;0.0;8;276;0.9;9.7;65
17/01/2015;5:00:00;0;0.0;5;144;0.8;8.0;66
17/01/2015;6:00:00;0;0.1;5;198;0.6;7.8;64
17/01/2015;7:00:00;0;0.0;3;299;1.3;10.2;77
17/01/2015;8:00:00;0;0.0;2;303;1.4;9.6;73
17/01/2015;9:00:00;0;3.1;8;306;1.7;10.1;72
17/01/2015;10:00:00;0;0.0;3;311;2.0;11.3;81
17/01/2015;11:00:00;0;0.0;3;303;3.1;11.9;83
17/01/2015;12:00:00;0;0.0;2;302;2.9;12.1;84
17/01/2015;13:00:00;0;0.0;2;309;3.7;12.2;85
17/01/2015;14:00:00;0;0.0;2;307;3.3;12.2;85
17/01/2015;15:00:00;0;0.2;3;300;2.6;12.6;85
17/01/2015;16:00:00;0;0.1;2;309;3.0;12.6;86
17/01/2015;17:00:00;0;0.0;2;309;2.8;11.9;84
17/01/2015;18:00:00;0;0.0;2;308;3.1;10.7;82
17/01/2015;19:00:00;0;0.0;3;310;1.3;9.5;77
17/01/2015;20:00:00;0;0.6;14;295;1.0;8.5;58
17/01/2015;21:00:00;0;0.0;11;304;1.0;8.1;64
17/01/2015;22:00:00;0;0.0;7;329;1.3;7.6;67
17/01/2015;23:00:00;0;0.0;6;329;1.1;7.0;62
17/01/2015;0:00:00;0;1.1;9;329;1.3;6.2;54
18/01/2015;1:00:00;0;11.3;25;319;0.7;6.1;33
18/01/2015;2:00:00;0;2.9;15;325;0.3;6.0;44
18/01/2015;3:00:00;0;0.2;9;333;0.2;5.2;41
18/01/2015;4:00:00;0;0.7;11;266;0.4;4.6;35
18/01/2015;5:00:00;0;13.1;17;271;1.0;4.6;29
18/01/2015;6:00:00;0;0.2;8;305;0.9;4.5;42
18/01/2015;7:00:00;0;24.6;18;307;0.8;4.5;28
18/01/2015;8:00:00;0;2.8;8;305;0.7;4.0;36
18/01/2015;9:00:00;0;11.4;17;340;0.8;4.0;30
18/01/2015;10:00:00;0;3.1;14;315;0.2;6.4;36
18/01/2015;11:00:00;0;1.5;8;68;0.2;9.7;54
18/01/2015;12:00:00;0;1.2;8;138;0.6;11.9;67
18/01/2015;13:00:00;0;1.4;8;200;1.6;13.4;74
18/01/2015;14:00:00;0;0.4;5;233;1.5;13.2;82
18/01/2015;15:00:00;0;0.0;4;238;1.9;13.1;87
18/01/2015;16:00:00;0;0.0;3;221;1.7;13.0;88
18/01/2015;17:00:00;0;0.0;4;219;1.5;12.8;89
18/01/2015;18:00:00;0;0.0;6;208;0.9;11.6;85
18/01/2015;19:00:00;0;0.0;10;211;0.4;11.0;78
18/01/2015;20:00:00;0;0.0;11;193;0.7;11.2;78
18/01/2015;21:00:00;0;0.0;9;187;1.6;11.6;81
18/01/2015;22:00:00;0;0.0;7;179;1.8;11.9;83
18/01/2015;23:00:00;1;0.0;9;133;1.4;10.9;74
18/01/2015;0:00:00;0;0.3;7;209;1.6;9.8;79
19/01/2015;1:00:00;0;0.0;6;162;1.3;9.2;76
19/01/2015;2:00:00;0;0.0;7;229;1.1;9.1;76
19/01/2015;3:00:00;0;0.0;4;135;1.1;9.2;77
19/01/2015;4:00:00;0;0.0;4;67;2.2;9.2;72
19/01/2015;5:00:00;0;0.0;3;91;3.1;9.5;73
19/01/2015;6:00:00;0;0.0;4;91;3.0;9.8;75
19/01/2015;7:00:00;0;0.0;6;118;2.0;9.8;73
19/01/2015;8:00:00;0;0.2;9;102;2.1;9.3;72
19/01/2015;9:00:00;0;1.1;19;205;0.8;9.2;57
19/01/2015;10:00:00;0;1.4;20;66;1.8;9.8;50
19/01/2015;11:00:00;0;1.2;13;88;3.2;11.4;62
19/01/2015;12:00:00;0;1.1;16;95;2.2;11.7;61
19/01/2015;13:00:00;0;0.9;13;191;1.2;10.1;69
19/01/2015;14:00:00;0;0.9;9;328;1.4;9.6;67
19/01/2015;15:00:00;0;0.5;7;329;1.1;10.0;66
19/01/2015;16:00:00;0;0.4;7;321;2.1;10.0;68
19/01/2015;17:00:00;0;9.6;14;319;2.1;10.0;55
19/01/2015;18:00:00;1;7.4;12;330;1.9;9.9;61
19/01/2015;19:00:00;1;3.9;10;325;1.8;10.0;64
19/01/2015;20:00:00;0;1.5;19;319;0.4;9.9;56
19/01/2015;21:00:00;0;0.4;18;174;0.5;9.8;57
19/01/2015;22:00:00;0;0.0;11;211;0.7;9.9;68
19/01/2015;23:00:00;1;0.0;17;204;0.4;9.0;43
19/01/2015;0:00:00;0;0.1;11;125;0.9;8.9;51
20/01/2015;1:00:00;0;0.0;3;244;1.3;9.2;66
20/01/2015;2:00:00;0;0.0;3;300;1.1;9.0;64
20/01/2015;3:00:00;0;0.0;3;290;0.6;8.9;61
20/01/2015;4:00:00;0;0.0;4;271;0.3;9.2;63
20/01/2015;5:00:00;0;0.0;4;320;0.2;9.3;61
20/01/2015;6:00:00;0;0.0;6;339;0.1;9.2;53
20/01/2015;7:00:00;0;0.0;7;190;0.3;9.1;49
20/01/2015;8:00:00;0;5.7;22;340;0.1;9.1;28
20/01/2015;9:00:00;0;0.6;11;340;0.1;8.9;31
20/01/2015;10:00:00;0;1.8;15;322;0.9;9.2;36
20/01/2015;11:00:00;0;4.8;16;281;1.3;9.6;47
20/01/2015;12:00:00;0;3.5;18;285;1.2;9.6;52
20/01/2015;13:00:00;0;0.0;3;306;0.8;10.0;66
20/01/2015;14:00:00;0;0.4;5;295;1.6;10.3;64
20/01/2015;15:00:00;0;0.1;4;306;0.9;9.9;60
20/01/2015;16:00:00;0;0.3;8;232;1.6;9.4;54
20/01/2015;17:00:00;0;1.7;5;309;1.0;8.6;57
20/01/2015;18:00:00;0;0.5;6;310;0.2;8.3;56
20/01/2015;19:00:00;0;11.0;27;287;0.9;8.2;39
20/01/2015;20:00:00;0;7.5;20;277;0.6;8.2;41
20/01/2015;21:00:00;0;0.0;4;304;2.4;8.5;75
20/01/2015;22:00:00;0;0.0;3;309;2.4;8.7;78
20/01/2015;23:00:00;0;0.0;4;309;2.5;8.6;70
20/01/2015;0:00:00;0;0.0;4;307;2.1;8.5;67
21/01/2015;1:00:00;0;0.0;3;306;2.4;8.7;69
21/01/2015;2:00:00;0;0.0;2;309;1.8;8.6;74
21/01/2015;3:00:00;0;0.1;5;306;2.6;8.3;69
21/01/2015;4:00:00;0;0.0;3;315;2.1;8.6;71
21/01/2015;5:00:00;0;0.0;3;306;2.0;9.1;69
21/01/2015;6:00:00;0;0.6;8;301;1.6;9.1;62
21/01/2015;7:00:00;0;1.4;8;310;2.0;8.9;61
21/01/2015;8:00:00;0;0.7;13;284;1.0;8.2;57
