Fecha;Hora;SO2;NO;NO2;dd;vv;TMP;O3
24/05/2015;1:00:00;3;0.5;25;140;5.5;15.7;58
24/05/2015;2:00:00;0;0.4;14;83;3.4;15.2;71
24/05/2015;3:00:00;3;0.4;15;79;2.1;14.9;73
24/05/2015;4:00:00;2;0.4;11;67;3.2;15.3;84
24/05/2015;5:00:00;2;0.6;9;60;0.0;14.6;79
24/05/2015;6:00:00;2;0.4;9;53;3.4;14.2;81
24/05/2015;7:00:00;2;0.4;10;59;2.2;15.0;86
24/05/2015;8:00:00;0;0.9;14;72;3.9;16.7;86
24/05/2015;9:00:00;1;3.7;31;51;4.8;18.6;73
24/05/2015;10:00:00;1;1.0;13;125;5.1;20.2;88
24/05/2015;11:00:00;1;2.7;19;153;4.4;20.9;84
24/05/2015;12:00:00;0;3.1;16;182;3.9;20.5;86
24/05/2015;13:00:00;1;3.3;7;176;4.1;20.6;98
24/05/2015;14:00:00;1;3.9;5;171;4.0;21.3;100
24/05/2015;15:00:00;3;2.9;4;164;2.4;21.8;105
24/05/2015;16:00:00;3;3.3;5;127;3.8;21.5;101
24/05/2015;17:00:00;1;3.0;5;146;3.7;21.1;103
24/05/2015;18:00:00;2;2.6;5;128;3.3;20.2;104
24/05/2015;19:00:00;0;2.5;5;132;3.3;20.0;105
24/05/2015;20:00:00;0;2.8;8;107;4.0;19.6;102
24/05/2015;21:00:00;0;3.3;15;120;4.4;19.3;93
24/05/2015;22:00:00;0;2.6;4;98;5.3;19.1;105
24/05/2015;23:00:00;0;2.7;5;102;3.1;18.9;108
24/05/2015;0:00:00;1;2.5;19;60;3.9;18.4;78
25/05/2015;1:00:00;3;3.0;16;66;4.0;18.0;82
25/05/2015;2:00:00;3;2.8;22;63;4.0;17.2;60
25/05/2015;3:00:00;4;2.4;11;52;3.1;16.2;72
25/05/2015;4:00:00;4;2.4;8;53;1.8;16.0;74
25/05/2015;5:00:00;4;3.2;12;52;1.8;16.3;74
25/05/2015;6:00:00;24;3.3;14;56;1.7;16.5;78
25/05/2015;7:00:00;17;6.2;28;60;1.3;17.5;69
25/05/2015;8:00:00;18;6.4;20;58;1.7;19.0;80
25/05/2015;9:00:00;16;5.2;13;70;2.3;20.5;96
25/05/2015;10:00:00;16;6.9;14;70;1.9;21.6;95
25/05/2015;11:00:00;19;5.0;13;80;2.1;25.0;93
25/05/2015;12:00:00;20;3.4;8;90;1.8;23.9;94
25/05/2015;13:00:00;25;1.5;13;120;2.1;23.7;92
25/05/2015;14:00:00;17;1.6;11;78;1.7;24.1;95
25/05/2015;15:00:00;22;1.0;11;81;1.8;24.2;95
25/05/2015;16:00:00;21;9.2;19;83;1.5;24.6;87
25/05/2015;17:00:00;21;4.2;19;97;1.6;24.6;89
25/05/2015;18:00:00;19;3.3;19;90;1.6;24.5;88
25/05/2015;19:00:00;16;1.8;17;172;3.4;24.7;90
25/05/2015;20:00:00;21;1.6;17;172;4.2;23.4;87
25/05/2015;21:00:00;11;0.4;10;199;5.1;20.6;99
25/05/2015;22:00:00;18;0.5;8;200;5.4;19.9;100
25/05/2015;23:00:00;22;0.6;3;183;5.4;19.5;107
25/05/2015;0:00:00;18;0.4;8;207;5.5;18.9;92
26/05/2015;1:00:00;24;0.4;8;218;3.8;18.6;93
26/05/2015;2:00:00;26;0.6;6;216;1.0;18.5;90
26/05/2015;3:00:00;9;0.5;6;217;1.4;18.4;92
26/05/2015;4:00:00;2;0.4;5;221;1.5;18.5;97
26/05/2015;5:00:00;4;0.5;4;243;1.8;18.2;92
26/05/2015;6:00:00;2;0.5;8;251;1.1;18.0;87
26/05/2015;7:00:00;1;0.5;10;239;1.7;18.8;90
26/05/2015;8:00:00;1;0.6;7;230;1.5;20.4;106
26/05/2015;9:00:00;0;0.6;6;225;1.4;21.4;116
26/05/2015;10:00:00;0;0.7;7;218;1.6;21.7;111
26/05/2015;11:00:00;1;0.7;8;214;1.8;22.3;98
26/05/2015;12:00:00;1;0.8;7;213;2.0;22.6;93
26/05/2015;13:00:00;3;1.0;2;225;1.6;23.6;95
26/05/2015;14:00:00;1;1.2;3;226;1.6;24.4;92
26/05/2015;15:00:00;2;0.9;3;213;1.5;24.4;100
26/05/2015;16:00:00;2;0.7;3;181;2.0;25.3;101
26/05/2015;17:00:00;1;0.8;2;130;2.6;22.7;87
26/05/2015;18:00:00;2;1.3;3;158;3.5;22.5;84
26/05/2015;19:00:00;0;1.1;3;161;2.4;23.2;86
26/05/2015;20:00:00;0;1.2;9;147;3.3;22.5;80
26/05/2015;21:00:00;1;0.9;10;141;5.2;20.1;77
26/05/2015;22:00:00;1;0.7;13;86;5.3;19.5;69
26/05/2015;23:00:00;3;1.2;20;67;5.4;18.9;53
26/05/2015;0:00:00;2;1.1;28;79;5.5;18.5;45
27/05/2015;1:00:00;4;0.8;15;195;4.7;18.5;62
27/05/2015;2:00:00;5;0.7;2;227;4.1;18.9;89
27/05/2015;3:00:00;4;0.8;1;227;3.4;18.8;97
27/05/2015;4:00:00;0;0.9;1;166;2.5;18.8;99
27/05/2015;5:00:00;;;;;;;
27/05/2015;6:00:00;;;;;;;
27/05/2015;7:00:00;;;;;;;
27/05/2015;8:00:00;;;;;;;
27/05/2015;9:00:00;0;0.9;1;200;2.4;21.3;109
27/05/2015;10:00:00;2;0.9;2;197;6.4;29.5;108
27/05/2015;11:00:00;1;1.6;4;196;1.6;22.8;105
27/05/2015;12:00:00;3;0.8;1;192;1.6;23.2;113
27/05/2015;13:00:00;2;0.8;1;196;1.7;23.3;116
27/05/2015;14:00:00;3;0.5;1;190;1.6;23.9;114
27/05/2015;15:00:00;2;1.5;3;190;1.7;24.3;109
27/05/2015;16:00:00;2;0.7;1;192;1.8;24.4;110
27/05/2015;17:00:00;0;1.1;2;188;1.7;24.1;102
27/05/2015;18:00:00;1;1.0;3;193;1.8;23.6;100
27/05/2015;19:00:00;1;1.0;2;193;2.4;23.0;105
27/05/2015;20:00:00;3;0.9;7;182;3.0;21.8;96
27/05/2015;21:00:00;2;0.7;2;171;3.5;20.0;100
27/05/2015;22:00:00;1;0.8;1;165;2.7;19.3;96
27/05/2015;23:00:00;1;0.9;1;175;2.5;19.2;98
27/05/2015;0:00:00;5;0.8;1;173;1.3;19.0;97
28/05/2015;1:00:00;4;0.7;1;179;0.8;18.8;97
28/05/2015;2:00:00;2;0.8;1;162;0.8;18.6;96
28/05/2015;3:00:00;1;0.8;1;170;1.6;18.4;100
28/05/2015;4:00:00;2;0.7;1;172;0.8;18.3;101
28/05/2015;5:00:00;1;0.6;1;215;1.0;18.2;101
28/05/2015;6:00:00;1;0.8;1;213;1.6;18.3;102
28/05/2015;7:00:00;2;0.8;2;223;1.1;19.1;96
28/05/2015;8:00:00;1;1.7;4;166;1.1;21.3;92
28/05/2015;9:00:00;0;1.3;3;162;1.0;22.1;93
28/05/2015;10:00:00;1;0.9;2;156;1.9;22.3;95
28/05/2015;11:00:00;0;1.2;3;173;3.3;22.5;93
28/05/2015;12:00:00;0;1.9;6;179;6.9;30.0;91
28/05/2015;13:00:00;1;0.8;4;176;3.0;23.5;93
28/05/2015;14:00:00;1;0.5;6;173;3.4;24.1;89
28/05/2015;15:00:00;2;0.5;3;161;3.8;24.3;94
28/05/2015;16:00:00;4;0.4;3;138;2.7;24.7;94
28/05/2015;17:00:00;2;0.5;5;158;2.9;24.7;93
28/05/2015;18:00:00;1;0.7;7;173;2.8;24.4;93
28/05/2015;19:00:00;2;0.5;9;163;3.0;23.3;89
28/05/2015;20:00:00;2;0.5;16;174;4.6;21.8;80
28/05/2015;21:00:00;1;0.4;15;239;3.7;19.9;84
28/05/2015;22:00:00;2;0.4;3;200;3.4;19.6;102
28/05/2015;23:00:00;1;0.4;2;179;3.0;19.4;106
28/05/2015;0:00:00;3;0.3;2;162;3.4;19.2;108
29/05/2015;1:00:00;3;0.3;2;163;3.1;18.9;109
29/05/2015;2:00:00;3;0.4;2;173;2.9;18.8;104
29/05/2015;3:00:00;3;0.3;6;180;4.5;18.7;96
29/05/2015;4:00:00;2;0.3;6;174;2.0;18.4;93
29/05/2015;5:00:00;3;0.4;16;68;4.3;16.6;66
29/05/2015;6:00:00;5;0.3;12;56;0.8;16.5;73
29/05/2015;7:00:00;3;10.1;35;50;0.5;17.3;42
29/05/2015;8:00:00;2;7.0;29;85;3.1;19.1;58
29/05/2015;9:00:00;0;1.2;16;123;2.9;21.0;86
29/05/2015;10:00:00;1;3.2;18;150;2.9;21.5;84
29/05/2015;11:00:00;1;4.2;21;136;2.5;21.6;80
29/05/2015;12:00:00;1;1.5;11;157;3.0;22.1;93
29/05/2015;13:00:00;1;0.4;5;136;3.1;22.1;100
29/05/2015;14:00:00;2;0.3;1;135;2.5;21.3;105
29/05/2015;15:00:00;4;0.3;2;181;3.3;21.7;106
29/05/2015;16:00:00;5;0.3;4;170;2.9;21.2;102
29/05/2015;17:00:00;1;0.4;3;144;2.8;21.4;102
29/05/2015;18:00:00;1;0.3;4;142;3.2;21.1;98
29/05/2015;19:00:00;2;0.3;6;161;2.5;21.8;100
29/05/2015;20:00:00;2;0.3;8;119;3.0;20.9;100
29/05/2015;21:00:00;1;0.4;11;104;5.0;20.0;96
29/05/2015;22:00:00;2;0.3;6;86;2.6;19.6;103
29/05/2015;23:00:00;6;0.3;14;57;1.7;19.0;79
29/05/2015;0:00:00;5;0.2;9;62;1.4;18.3;84
30/05/2015;1:00:00;4;0.2;16;79;2.4;17.7;67
30/05/2015;2:00:00;6;0.3;12;52;1.2;16.6;64
30/05/2015;3:00:00;3;0.3;11;52;0.9;16.8;70
30/05/2015;4:00:00;7;0.3;8;51;1.2;17.0;80
30/05/2015;5:00:00;26;0.3;7;54;1.0;17.4;87
30/05/2015;6:00:00;28;0.3;10;50;1.2;17.6;85
30/05/2015;7:00:00;27;0.5;20;65;1.9;18.6;71
30/05/2015;8:00:00;23;2.0;29;72;0.3;21.5;71
30/05/2015;9:00:00;21;0.7;14;161;0.0;22.7;87
30/05/2015;10:00:00;17;0.4;5;157;1.4;23.4;99
30/05/2015;11:00:00;16;0.9;7;183;2.2;23.4;100
30/05/2015;12:00:00;17;1.2;12;178;2.6;24.1;97
30/05/2015;13:00:00;23;0.5;5;166;2.3;24.4;106
30/05/2015;14:00:00;22;1.7;8;179;2.9;25.2;106
30/05/2015;15:00:00;19;1.4;6;157;2.1;25.6;109
30/05/2015;16:00:00;26;1.6;6;171;2.8;25.6;110
30/05/2015;17:00:00;23;1.3;6;161;2.4;25.6;111
30/05/2015;18:00:00;23;1.5;10;178;2.7;25.4;104
30/05/2015;19:00:00;17;1.0;11;183;3.5;24.0;101
30/05/2015;20:00:00;16;1.0;10;194;2.4;21.8;103
30/05/2015;21:00:00;14;0.7;10;202;4.1;20.9;104
30/05/2015;22:00:00;18;1.1;3;220;3.0;20.5;112
30/05/2015;23:00:00;23;1.3;15;106;1.7;19.9;84
30/05/2015;0:00:00;27;0.8;15;63;0.6;19.1;79
31/05/2015;1:00:00;22;0.8;8;154;0.6;19.3;87
31/05/2015;2:00:00;23;0.8;16;130;0.5;19.5;78
31/05/2015;3:00:00;20;1.2;10;185;1.5;19.6;87
31/05/2015;4:00:00;14;0.8;19;77;0.8;18.6;67
31/05/2015;5:00:00;17;1.0;12;41;1.7;18.7;81
31/05/2015;6:00:00;16;0.9;17;55;1.6;18.3;69
31/05/2015;7:00:00;20;3.6;32;47;1.7;19.1;45
31/05/2015;8:00:00;19;1.2;17;95;1.2;20.6;73
31/05/2015;9:00:00;10;0.9;3;144;1.1;22.2;103
31/05/2015;10:00:00;9;1.0;5;182;1.2;22.6;103
31/05/2015;11:00:00;7;1.0;4;174;2.0;23.2;101
31/05/2015;12:00:00;10;2.0;7;156;2.7;23.5;95
31/05/2015;13:00:00;14;0.9;4;182;4.7;26.1;99
31/05/2015;14:00:00;12;1.1;6;182;2.9;23.8;98
31/05/2015;15:00:00;7;0.7;4;187;2.7;24.3;98
31/05/2015;16:00:00;12;1.0;6;206;3.1;24.1;95
31/05/2015;17:00:00;11;0.8;6;206;10.9;25.4;95
31/05/2015;18:00:00;10;0.6;6;169;2.1;24.6;99
31/05/2015;19:00:00;9;0.9;12;158;3.2;24.3;90
31/05/2015;20:00:00;13;0.6;16;180;4.4;22.8;86
31/05/2015;21:00:00;11;0.5;11;203;3.4;21.1;91
31/05/2015;22:00:00;15;0.6;16;187;4.6;20.5;85
31/05/2015;23:00:00;14;0.5;6;188;4.7;20.3;98
31/05/2015;0:00:00;16;0.5;2;164;4.8;20.0;100
01/06/2015;1:00:00;10;0.6;11;180;1.0;19.5;79
01/06/2015;2:00:00;18;0.6;20;68;0.0;18.3;44
01/06/2015;3:00:00;12;0.6;21;130;0.0;18.0;46
01/06/2015;4:00:00;3;0.7;19;91;0.0;18.1;54
01/06/2015;5:00:00;2;4.5;17;92;0.0;17.9;48
01/06/2015;6:00:00;2;2.3;16;54;0.6;17.3;45
01/06/2015;7:00:00;0;3.2;23;61;2.9;18.1;46
01/06/2015;8:00:00;0;9.3;34;69;2.5;20.8;46
01/06/2015;9:00:00;0;1.2;11;142;1.0;22.6;87
01/06/2015;10:00:00;0;0.5;4;184;1.8;23.2;51
01/06/2015;11:00:00;18;11.0;3;183;2.1;23.3;116
01/06/2015;12:00:00;3;4.5;8;184;2.1;23.4;88
01/06/2015;13:00:00;7;3.3;3;178;2.6;23.6;92
01/06/2015;14:00:00;9;1.5;5;196;2.1;23.7;89
01/06/2015;15:00:00;6;1.3;4;166;2.3;24.1;92
01/06/2015;16:00:00;8;2.1;6;144;2.5;25.0;89
01/06/2015;17:00:00;5;1.8;4;129;3.1;25.0;90
01/06/2015;18:00:00;11;1.2;5;136;3.2;24.7;89
01/06/2015;19:00:00;10;1.8;8;142;2.5;24.5;85
01/06/2015;20:00:00;12;1.3;8;186;2.8;23.3;88
01/06/2015;21:00:00;6;0.8;6;190;4.5;21.1;92
01/06/2015;22:00:00;6;0.9;5;175;4.7;20.6;95
01/06/2015;23:00:00;4;1.2;2;186;4.0;20.3;100
01/06/2015;0:00:00;7;1.0;1;180;3.4;20.1;98
02/06/2015;1:00:00;12;1.1;1;181;1.3;20.0;95
02/06/2015;2:00:00;16;1.0;2;188;1.0;19.9;96
02/06/2015;3:00:00;5;1.1;1;186;0.0;19.6;99
02/06/2015;4:00:00;3;1.3;18;101;0.0;18.5;54
02/06/2015;5:00:00;4;1.4;10;58;1.8;17.8;65
02/06/2015;6:00:00;3;1.0;12;56;2.4;17.8;68
02/06/2015;7:00:00;3;4.3;24;52;3.0;19.6;56
02/06/2015;8:00:00;4;25.1;53;67;2.3;22.5;29
02/06/2015;9:00:00;2;4.0;15;172;1.3;23.2;75
02/06/2015;10:00:00;1;2.2;10;187;0.4;23.6;83
02/06/2015;11:00:00;1;1.8;6;193;0.5;23.6;91
02/06/2015;12:00:00;1;3.8;8;189;0.9;23.9;89
02/06/2015;13:00:00;2;1.4;3;192;1.8;24.4;94
02/06/2015;14:00:00;3;0.6;5;184;1.5;24.6;90
02/06/2015;15:00:00;5;0.4;3;185;2.3;25.0;94
02/06/2015;16:00:00;6;0.5;5;194;1.2;25.1;89
02/06/2015;17:00:00;2;0.9;6;192;2.5;25.0;88
02/06/2015;18:00:00;2;0.7;6;162;2.9;24.9;89
02/06/2015;19:00:00;4;0.4;5;145;3.1;24.7;90
02/06/2015;20:00:00;2;0.7;10;152;3.0;23.5;85
02/06/2015;21:00:00;3;0.3;7;67;0.9;21.6;93
02/06/2015;22:00:00;1;0.4;19;55;0.3;21.2;80
02/06/2015;23:00:00;2;1.3;37;53;3.3;20.4;50
02/06/2015;0:00:00;5;0.6;18;54;3.0;20.2;72
03/06/2015;1:00:00;4;0.8;32;52;2.8;19.5;42
03/06/2015;2:00:00;8;0.5;35;63;2.8;19.2;38
03/06/2015;3:00:00;5;0.3;18;53;2.6;18.9;59
03/06/2015;4:00:00;1;0.4;11;53;1.5;18.4;62
03/06/2015;5:00:00;5;0.5;8;52;1.0;18.3;68
03/06/2015;6:00:00;1;0.6;13;50;0.8;18.3;62
03/06/2015;7:00:00;2;1.9;20;54;1.4;19.4;58
03/06/2015;8:00:00;2;3.8;26;59;1.3;21.3;58
03/06/2015;9:00:00;0;1.6;18;102;1.7;24.0;82
03/06/2015;10:00:00;1;1.2;13;126;2.6;24.2;91
03/06/2015;11:00:00;0;6.2;32;144;2.4;24.9;73
03/06/2015;12:00:00;1;1.8;16;135;2.3;24.8;93
03/06/2015;13:00:00;1;0.9;8;134;2.1;24.9;99
03/06/2015;14:00:00;2;0.6;7;151;2.2;25.6;93
03/06/2015;15:00:00;2;0.3;3;154;2.1;25.6;101
03/06/2015;16:00:00;1;0.6;5;160;2.1;25.9;104
03/06/2015;17:00:00;1;0.3;5;155;1.9;26.2;101
03/06/2015;18:00:00;2;0.4;5;140;2.0;26.6;101
03/06/2015;19:00:00;1;0.3;6;138;2.2;26.1;101
03/06/2015;20:00:00;1;0.3;7;130;2.1;25.1;99
03/06/2015;21:00:00;1;0.3;8;66;2.7;23.6;87
03/06/2015;22:00:00;2;0.5;26;55;2.4;23.0;67
03/06/2015;23:00:00;1;0.3;15;55;2.1;22.4;80
03/06/2015;0:00:00;3;0.3;15;53;2.5;21.6;76
04/06/2015;1:00:00;4;0.3;10;52;3.8;21.0;74
04/06/2015;2:00:00;2;0.3;11;52;3.0;20.6;68
04/06/2015;3:00:00;3;0.3;11;51;1.3;20.2;69
04/06/2015;4:00:00;6;0.3;6;53;1.6;20.3;74
04/06/2015;5:00:00;5;0.2;8;52;1.5;20.4;74
04/06/2015;6:00:00;1;0.3;9;53;1.4;20.6;76
04/06/2015;7:00:00;3;1.1;20;52;3.1;21.2;65
04/06/2015;8:00:00;2;2.9;33;56;2.2;23.2;60
04/06/2015;9:00:00;1;0.6;12;88;2.1;25.1;87
04/06/2015;10:00:00;2;0.9;17;119;2.4;25.5;90
04/06/2015;11:00:00;0;1.7;20;149;2.3;26.0;84
04/06/2015;12:00:00;0;0.9;14;151;2.4;26.4;93
04/06/2015;13:00:00;1;0.4;9;159;2.1;26.4;97
04/06/2015;14:00:00;2;4.1;9;159;2.3;26.9;93
04/06/2015;15:00:00;1;1.8;3;163;2.1;27.6;97
04/06/2015;16:00:00;1;1.7;2;138;9.0;33.4;96
04/06/2015;17:00:00;0;1.9;2;136;1.6;27.7;101
04/06/2015;18:00:00;3;1.8;2;121;3.7;31.3;105
04/06/2015;19:00:00;1;1.7;3;113;1.5;26.5;104
04/06/2015;20:00:00;2;1.7;4;111;2.1;25.5;108
04/06/2015;21:00:00;1;1.9;5;84;2.5;23.7;105
04/06/2015;22:00:00;2;2.9;23;64;2.1;23.0;78
04/06/2015;23:00:00;2;1.3;15;75;3.5;22.3;82
04/06/2015;0:00:00;3;1.3;2;96;2.7;22.0;98
05/06/2015;1:00:00;3;1.9;8;84;1.2;21.5;85
05/06/2015;2:00:00;2;1.3;2;72;1.5;21.3;97
05/06/2015;3:00:00;3;2.0;8;71;1.5;21.0;85
05/06/2015;4:00:00;0;1.8;3;76;2.0;20.9;92
05/06/2015;5:00:00;0;1.2;5;62;0.8;20.5;84
05/06/2015;6:00:00;0;2.0;21;53;2.7;19.7;57
05/06/2015;7:00:00;0;6.6;32;51;2.0;20.8;47
05/06/2015;8:00:00;0;4.8;21;77;2.7;23.1;67
05/06/2015;9:00:00;0;2.6;6;128;3.3;24.5;89
05/06/2015;10:00:00;0;2.9;6;129;2.8;24.7;89
05/06/2015;11:00:00;0;5.2;11;148;2.7;25.0;82
05/06/2015;12:00:00;0;9.2;26;116;3.2;25.1;70
05/06/2015;13:00:00;0;5.2;15;150;2.7;25.3;83
05/06/2015;14:00:00;0;0.8;6;163;2.5;25.5;89
05/06/2015;15:00:00;0;0.3;3;148;2.9;25.7;94
05/06/2015;16:00:00;0;0.3;3;168;3.2;26.0;93
05/06/2015;17:00:00;0;0.3;4;169;2.9;26.1;90
05/06/2015;18:00:00;0;0.3;4;164;2.6;25.8;91
05/06/2015;19:00:00;0;0.3;6;161;2.5;25.6;91
05/06/2015;20:00:00;0;0.3;7;152;3.1;24.4;92
05/06/2015;21:00:00;0;0.2;5;95;8.9;29.3;93
05/06/2015;22:00:00;0;0.3;29;58;3.1;22.0;62
05/06/2015;23:00:00;0;1.1;44;55;3.1;21.6;41
05/06/2015;0:00:00;1;0.2;23;56;3.3;20.8;61
06/06/2015;1:00:00;3;0.3;28;52;3.6;20.5;59
06/06/2015;2:00:00;0;0.3;20;52;2.2;20.2;67
06/06/2015;3:00:00;1;0.3;20;53;1.2;19.2;57
06/06/2015;4:00:00;0;0.2;13;52;1.9;19.5;72
06/06/2015;5:00:00;0;0.2;9;49;1.9;18.9;74
06/06/2015;6:00:00;0;4.1;21;51;1.9;18.8;63
06/06/2015;7:00:00;0;1.2;25;53;1.9;19.9;64
06/06/2015;8:00:00;0;11.6;50;63;4.0;22.0;43
06/06/2015;9:00:00;0;0.9;14;106;4.3;25.1;85
06/06/2015;10:00:00;0;0.3;8;151;3.4;26.0;92
06/06/2015;11:00:00;0;38.8;41;152;3.3;26.2;54
06/06/2015;12:00:00;0;45.3;58;166;3.3;26.6;40
06/06/2015;13:00:00;0;0.3;14;201;2.9;26.6;86
06/06/2015;14:00:00;0;1.4;14;176;2.8;26.6;82
06/06/2015;15:00:00;0;1.9;17;181;2.8;26.5;95
06/06/2015;16:00:00;0;0.5;14;179;2.1;26.7;104
06/06/2015;17:00:00;0;1.0;15;176;2.7;26.6;93
06/06/2015;18:00:00;0;2.3;19;166;3.1;26.9;83
06/06/2015;19:00:00;0;2.1;25;176;2.6;26.9;73
06/06/2015;20:00:00;0;0.5;16;128;4.0;26.2;83
06/06/2015;21:00:00;0;0.7;23;64;3.2;24.6;73
06/06/2015;22:00:00;0;13.3;55;56;4.9;23.5;36
06/06/2015;23:00:00;0;0.4;28;49;3.5;22.2;56
06/06/2015;0:00:00;0;0.3;23;54;2.4;21.8;66
07/06/2015;1:00:00;0;0.4;15;51;2.6;21.6;78
07/06/2015;2:00:00;0;0.3;11;57;0.0;21.8;82
07/06/2015;3:00:00;0;0.4;12;59;0.0;21.1;81
07/06/2015;4:00:00;0;0.4;11;47;1.3;20.2;78
07/06/2015;5:00:00;0;0.3;10;50;2.4;20.3;80
07/06/2015;6:00:00;0;0.3;11;49;1.6;20.4;83
07/06/2015;7:00:00;0;0.5;14;51;2.5;21.0;83
07/06/2015;8:00:00;0;2.7;15;50;3.7;23.7;89
07/06/2015;9:00:00;0;1.2;16;85;2.6;26.1;89
07/06/2015;10:00:00;0;1.6;17;129;3.4;27.4;88
07/06/2015;11:00:00;0;1.5;14;104;2.0;27.2;93
07/06/2015;12:00:00;0;0.7;9;95;1.6;27.9;95
07/06/2015;13:00:00;0;1.1;11;129;2.0;28.1;94
07/06/2015;14:00:00;0;2.2;13;149;2.1;28.3;87
07/06/2015;15:00:00;0;3.8;19;155;2.7;29.6;82
07/06/2015;16:00:00;0;4.7;22;177;2.4;29.4;78
07/06/2015;17:00:00;0;1.9;11;151;2.1;29.0;91
07/06/2015;18:00:00;0;2.6;19;149;2.3;28.3;85
07/06/2015;19:00:00;0;1.5;13;154;4.0;29.3;96
07/06/2015;20:00:00;0;2.0;21;120;3.0;25.8;88
07/06/2015;21:00:00;0;1.2;20;55;3.7;24.6;83
07/06/2015;22:00:00;0;1.7;26;54;3.6;24.0;72
07/06/2015;23:00:00;0;1.7;33;58;3.9;23.1;60
07/06/2015;0:00:00;0;1.1;28;53;5.0;22.6;58
08/06/2015;1:00:00;0;1.2;20;60;5.1;21.9;64
08/06/2015;2:00:00;1;1.4;20;64;5.1;21.5;63
08/06/2015;3:00:00;0;1.0;19;51;3.7;21.1;66
08/06/2015;4:00:00;1;1.1;12;52;4.7;21.2;77
08/06/2015;5:00:00;1;1.0;10;51;3.3;19.9;72
08/06/2015;6:00:00;0;1.2;11;45;1.7;20.8;78
08/06/2015;7:00:00;1;1.8;17;51;1.6;21.8;80
08/06/2015;8:00:00;0;4.0;25;68;1.5;23.6;88
08/06/2015;9:00:00;0;3.9;23;109;1.6;26.0;90
08/06/2015;10:00:00;0;3.1;19;150;3.3;26.8;104
08/06/2015;11:00:00;0;3.3;23;147;2.5;27.1;107
08/06/2015;12:00:00;0;2.4;18;139;1.9;26.4;115
08/06/2015;13:00:00;0;1.5;9;129;1.5;26.7;122
08/06/2015;14:00:00;1;2.3;13;155;1.9;26.6;118
08/06/2015;15:00:00;0;1.1;6;166;2.3;26.6;119
08/06/2015;16:00:00;0;1.1;8;161;2.0;26.6;109
08/06/2015;17:00:00;0;3.6;19;158;2.6;27.3;89
08/06/2015;18:00:00;0;1.7;17;178;2.4;27.3;102
08/06/2015;19:00:00;0;1.2;21;164;2.9;26.9;100
08/06/2015;20:00:00;0;0.8;10;131;3.6;25.7;103
08/06/2015;21:00:00;2;0.4;27;60;5.2;31.8;80
08/06/2015;22:00:00;0;1.0;43;55;2.3;24.0;58
08/06/2015;23:00:00;0;1.8;35;61;0.3;23.2;59
08/06/2015;0:00:00;2;6.0;55;88;0.0;22.1;31
09/06/2015;1:00:00;0;2.3;49;60;0.0;21.7;37
09/06/2015;2:00:00;1;1.0;29;52;1.9;20.8;65
09/06/2015;3:00:00;1;0.5;25;114;4.7;20.7;70
09/06/2015;4:00:00;18;0.6;12;57;3.6;19.7;91
09/06/2015;5:00:00;16;0.5;10;53;3.5;19.9;94
09/06/2015;6:00:00;14;0.4;14;49;1.2;19.3;83
09/06/2015;7:00:00;8;3.0;31;79;1.1;21.1;71
09/06/2015;8:00:00;10;2.8;25;99;1.4;23.6;93
09/06/2015;9:00:00;6;3.1;23;98;2.1;25.6;98
09/06/2015;10:00:00;4;1.2;10;152;2.6;26.0;117
09/06/2015;11:00:00;7;1.4;16;182;2.9;26.3;125
09/06/2015;12:00:00;7;2.7;20;176;2.7;26.4;122
09/06/2015;13:00:00;14;1.7;19;208;3.1;26.4;129
09/06/2015;14:00:00;10;1.5;14;203;3.6;26.6;125
09/06/2015;15:00:00;8;1.3;20;201;2.7;26.6;118
09/06/2015;16:00:00;5;0.3;10;198;3.0;27.1;121
09/06/2015;17:00:00;4;0.4;10;167;3.2;27.4;109
09/06/2015;18:00:00;4;0.9;18;186;3.1;27.6;90
09/06/2015;19:00:00;5;0.8;15;186;3.4;27.5;85
09/06/2015;20:00:00;12;0.8;24;198;0.0;26.1;73
09/06/2015;21:00:00;5;0.4;12;173;3.4;24.1;89
09/06/2015;22:00:00;8;0.3;8;82;4.8;23.4;90
09/06/2015;23:00:00;6;0.5;27;65;1.5;22.8;62
09/06/2015;0:00:00;13;0.4;19;51;1.3;22.0;65
10/06/2015;1:00:00;15;0.4;18;50;1.5;21.5;66
10/06/2015;2:00:00;7;0.3;15;53;1.2;21.4;72
10/06/2015;3:00:00;16;0.4;14;50;1.3;21.4;83
10/06/2015;4:00:00;1;0.3;15;52;2.2;21.3;84
10/06/2015;5:00:00;3;0.3;18;56;2.1;21.1;75
10/06/2015;6:00:00;2;0.3;16;49;1.5;20.8;72
10/06/2015;7:00:00;2;2.3;30;50;1.4;20.8;52
10/06/2015;8:00:00;1;3.5;30;74;1.7;23.3;62
10/06/2015;9:00:00;1;0.7;11;126;2.0;24.7;98
10/06/2015;10:00:00;0;1.6;18;151;2.2;25.3;90
10/06/2015;11:00:00;0;1.3;17;137;2.3;25.4;93
10/06/2015;12:00:00;1;2.6;21;149;2.3;26.1;92
10/06/2015;13:00:00;1;0.6;10;147;1.9;25.8;99
10/06/2015;14:00:00;0;0.6;7;154;1.9;27.0;104
10/06/2015;15:00:00;1;0.9;3;150;1.9;27.3;102
10/06/2015;16:00:00;1;0.8;3;148;1.8;26.9;100
